tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   2191946, 2191946,   96.698082
001,    168915,  168915,    7.494210
002,   2585306, 2585306,  114.160080
003,   1624617, 1624617,   75.876350
004,   2377866, 2377866,  104.836548
005,    234211,  234211,   10.340643
006,   2104579, 2104579,   93.006264
007,     90003,   90003,    4.132617
008,   1739263, 1739263,   76.708069
009,   3531377, 3531377,  142.312180
010,   4518280, 4518280,  190.485901
011,    245986,  245986,   10.825270
012,   2025143, 2025143,   89.246574
013,   1508501, 1508501,   61.169540
014,   4461412, 4461412,  188.682388
015,  23244375,23244375,  932.644470
016,   4209071, 4209071,  174.032181
017,    139815,  139815,    6.155913
018,   2455002, 2455002,  107.905998
019,   7104833, 7104833,  285.749481
020,    889823,  889823,   39.118759
021,   3232324, 3232324,  130.860458
022,   1968962, 1968962,   86.680603
023,     97758,   97758,    4.296563
024,   1966304, 1966304,   86.416946
025,    129463,  129463,    5.705323
026,   2348886, 2348886,  103.736343
027,    247086,  247086,   10.836583
028,   2489755, 2489755,  109.455864
-------------------------------------------------------------------------------------------------------

RUN 1
000,     35887,   35887,    1.597100
001,   2515240, 2515240,  111.068024
002,     15260,   15260,    0.730023
003,   2403173, 2403173,  123.733803
004,     49738,   49738,    2.199513
005,   3395846, 3395846,  149.885178
006,   5704702, 5704702,  230.683304
007,   3792140, 3792140,  168.068939
008,     15263,   15263,    0.716320
009,   4427368, 4427368,  188.916611
010,    286185,  286185,   11.650561
011,   4444582, 4444582,  189.560013
012,     66085,   66085,    2.898227
013,   2922901, 2922901,  129.267792
014,   2613938, 2613938,  104.986977
015,  12156783,12156783,  487.641815
016,     25973,   25973,    1.170093
017,   3671209, 3671209,  162.067444
018,     45181,   45181,    1.987573
019,   2889613, 2889613,  127.143303
020,     35739,   35739,    1.581027
021,   3516454, 3516454,  154.610077
022,   8227189, 8227189,  332.942139
023,   2503846, 2503846,  109.970459
024,     42192,   42192,    1.848397
025,   6991442, 6991442,  292.869080
026,     41286,   41286,    1.825817
027,   4381735, 4381735,  185.426483
028,     39405,   39405,    1.744163
-------------------------------------------------------------------------------------------------------

RUN 2
000,     20093,   20093,    0.907090
001,   2445176, 2445176,  108.026009
002,     11339,   11339,    0.524877
003,   5839573, 5839573,  281.897888
004,    623444,  623444,   25.125757
005,   5114631, 5114631,  217.548813
006,     20845,   20845,    0.925847
007,   3679580, 3679580,  161.798828
008,     10240,   10240,    0.479037
009,   3054188, 3054188,  134.653778
010,     12872,   12872,    0.591263
011,   4865251, 4865251,  206.533691
012,     34992,   34992,    1.545317
013,   7475141, 7475141,  310.110291
014,     32700,   32700,    1.433187
015,   9870051, 9870051,  400.758972
016,   6587643, 6587643,  266.759125
017,   3217594, 3217594,  141.867096
018,   1382163, 1382163,   55.815819
019,   3524520, 3524520,  155.474564
020,    481587,  481587,   19.552013
021,   3894962, 3894962,  171.227539
022,     24820,   24820,    1.104807
023,   2935886, 2935886,  125.689789
024,     14692,   14692,    0.667163
025,   3458613, 3458613,  153.071701
026,   4497337, 4497337,  180.760834
027,   2854789, 2854789,  125.771118
028,    906949,  906949,   36.453648
-------------------------------------------------------------------------------------------------------

RUN 3
000,     26037,   26037,    1.144990
001,   4876125, 4876125,  205.827866
002,     13035,   13035,    0.604647
003,   2445446, 2445446,  126.290230
004,  25008124,25008124, 1005.928833
005,   3814028, 3814028,  162.381912
006,     25265,   25265,    1.122617
007,   2766605, 2766605,  121.796638
008,     12848,   12848,    0.598490
009,   2746458, 2746458,  120.728973
010,     14116,   14116,    0.645210
011,   2605789, 2605789,  115.141983
012,     28744,   28744,    1.266690
013,   2210657, 2210657,  105.800682
014,     33067,   33067,    1.450023
015,   2648658, 2648658,  116.444962
016,     26878,   26878,    1.193590
017,   9459011, 9459011,  383.503265
018,     32682,   32682,    1.441720
019,   3226520, 3226520,  142.324799
020,     35394,   35394,    1.567837
021,   3537004, 3537004,  155.464111
022,     41393,   41393,    1.836380
023,   2818086, 2818086,  124.377068
024,     14620,   14620,    0.665150
025,   2418967, 2418967,  106.471916
026,     61490,   61490,    2.676257
027,   7340386, 7340386,  305.891693
028,     36504,   36504,    1.614273
-------------------------------------------------------------------------------------------------------

RUN 4
000,     21050,   21050,    0.928807
001,   4078882, 4078882,  179.868195
002,     10710,   10710,    0.496617
003,   3895001, 3895001,  201.156860
004,     24755,   24755,    1.097840
005,   6071021, 6071021,  248.456558
006,     21036,   21036,    0.933840
007,   3038770, 3038770,  133.691071
008,   1369478, 1369478,   55.073116
009,   4343223, 4343223,  181.419220
010,     12151,   12151,    0.558817
011,   3126124, 3126124,  138.242172
012,     21540,   21540,    0.958477
013,   2534753, 2534753,  111.794014
014,    873354,  873354,   35.100155
015,   2659916, 2659916,  116.890717
016,     23055,   23055,    1.019200
017,   2725826, 2725826,  120.378761
018,   1759873, 1759873,   70.631805
019,   2751330, 2751330,  121.422691
020,   2288401, 2288401,   92.760483
021,   2714382, 2714382,  119.250557
022,     29396,   29396,    1.307047
023,   2746113, 2746113,  120.622612
024,    340276,  340276,   13.727960
025,   5243492, 5243492,  218.250000
026,  11639691,11639691,  467.886292
027,  13208487,13208487,  535.615906
028,     26800,   26800,    1.186197
-------------------------------------------------------------------------------------------------------

