tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00000000,00001091,002,00037920,001024,001,000,0512
001,00000000,00001119,002,00037896,001024,001,000,0512
002,00000000,00001102,002,00037923,001024,001,000,0512
003,00000000,00001048,002,00037815,001024,001,000,0512
004,00000000,00001095,002,00037837,001024,001,000,0512
005,00000000,00001142,002,00037752,001024,001,000,0512
006,00000000,00001130,002,00037913,001024,001,000,0512
007,00000000,00001124,002,00037899,001024,001,000,0512
008,00000000,00001110,002,00037881,001024,001,000,0512
009,00000000,00001092,002,00037866,001024,001,000,0512
010,00000000,00001112,002,00037891,001024,001,000,0512
011,00000000,00001106,002,00037776,001024,001,000,0512
012,00000000,00001077,002,00037796,001024,001,000,0512
013,00000000,00001103,002,00037906,001024,001,000,0512
014,00000000,00001059,002,00037717,001024,001,000,0512
015,00000000,00001099,002,00037764,001024,001,000,0512
016,00000000,00001136,002,00037836,001024,001,000,0512
017,00000000,00001101,002,00037858,001024,001,000,0512
018,00000000,00001052,002,00037806,001024,001,000,0512
019,00000000,00001054,002,00037804,001024,001,000,0512
020,00000000,00001072,002,00037886,001024,001,000,0512
021,00000000,00001078,002,00037898,001024,001,000,0512
022,00000000,00001137,002,00037856,001024,001,000,0512
023,00000000,00001118,002,00037900,001024,001,000,0512
024,00000000,00001156,002,00037857,001024,001,000,0512
025,00000000,00001118,002,00037767,001024,001,000,0512
026,00000000,00001112,002,00037783,001024,001,000,0512
027,00000000,00001138,002,00037842,001024,001,000,0512
028,00000000,00001115,002,00037878,001024,001,000,0512
029,00000000,00001135,002,00037764,001024,001,000,0512
030,00000000,00001059,002,00037930,001024,001,000,0512
031,00000000,00001122,002,00037859,001024,001,000,0512
000,00000000,00001108,002,00037812,001024,002,000,0512
001,00000000,00001109,002,00037901,001024,002,000,0512
002,00000000,00001107,002,00037793,001024,002,000,0512
003,00000000,00001066,002,00037932,001024,002,000,0512
004,00000000,00001062,002,00037804,001024,002,000,0512
005,00000000,00001092,002,00037891,001024,002,000,0512
006,00000000,00001081,002,00037878,001024,002,000,0512
007,00000000,00001073,002,00037931,001024,002,000,0512
008,00000000,00001048,002,00037872,001024,002,000,0512
009,00000000,00001077,002,00037830,001024,002,000,0512
010,00000000,00001092,002,00037879,001024,002,000,0512
011,00000000,00001089,002,00037812,001024,002,000,0512
012,00000000,00001078,002,00037747,001024,002,000,0512
013,00000000,00001115,002,00037754,001024,002,000,0512
014,00000000,00001067,002,00037849,001024,002,000,0512
015,00000000,00001082,002,00037771,001024,002,000,0512
016,00000000,00001095,002,00037737,001024,002,000,0512
017,00000000,00001080,002,00037848,001024,002,000,0512
018,00000000,00001027,002,00037864,001024,002,000,0512
019,00000000,00001094,002,00037838,001024,002,000,0512
020,00000000,00001117,002,00037750,001024,002,000,0512
021,00000000,00001059,002,00037854,001024,002,000,0512
022,00000000,00001079,002,00037846,001024,002,000,0512
023,00000000,00001104,002,00037808,001024,002,000,0512
024,00000000,00001093,002,00037845,001024,002,000,0512
025,00000000,00001107,002,00037809,001024,002,000,0512
026,00000000,00001024,002,00037868,001024,002,000,0512
027,00000000,00001032,002,00037794,001024,002,000,0512
028,00000000,00001079,002,00037755,001024,002,000,0512
029,00000000,00001104,002,00037793,001024,002,000,0512
030,00000000,00001036,002,00037817,001024,002,000,0512
031,00000000,00001115,002,00037715,001024,002,000,0512
