tid,lock_impl_time(ms)
RUN 0
002, 26650.320
001, 26568.555
003, 26750.623
004, 26772.574
005, 26372.395
006, 26600.504
007, 26793.824
008, 26787.992
009, 26364.527
010, 26338.988
011, 26482.820
012, 26491.316
013, 26446.334
014, 26382.062
015, 26562.766
016, 26499.945
-----------------------------------------------------------------------------------------------

RUN 1
002, 26580.930
001, 26507.559
003, 26747.400
004, 26453.920
005, 26676.090
006, 26598.094
007, 26670.566
008, 26323.346
009, 26271.492
010, 26550.129
011, 26567.320
012, 26332.301
013, 26330.199
014, 26157.842
015, 26506.861
016, 26382.145
-----------------------------------------------------------------------------------------------

RUN 2
002, 26433.457
001, 26605.559
003, 26505.158
004, 26569.443
005, 26628.041
006, 26589.211
007, 26510.254
008, 26727.221
009, 26052.094
010, 26434.293
011, 26484.514
012, 26327.490
013, 26263.494
014, 26417.969
015, 26292.779
016, 26474.471
-----------------------------------------------------------------------------------------------

RUN 3
002, 26563.607
001, 26555.664
003, 26719.809
004, 26723.916
005, 26638.076
006, 26572.602
007, 26478.293
008, 26760.365
009, 26335.346
010, 26420.775
011, 26551.109
012, 26409.000
013, 26352.396
014, 26343.412
015, 26441.805
016, 26370.557
-----------------------------------------------------------------------------------------------

RUN 4
002, 26604.359
001, 26564.092
003, 26634.650
004, 26603.695
005, 26608.652
006, 26541.043
007, 26591.828
008, 26338.877
009, 26248.279
010, 26631.252
011, 26455.736
012, 26409.750
013, 26429.279
014, 26226.631
015, 26421.236
016, 26370.221
-----------------------------------------------------------------------------------------------

