tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00017816,00017816,010,00064243,00000000,001024,001,000,0512
001,00022847,00022847,010,00083133,00000000,001024,001,000,0512
002,00015121,00015121,010,00050609,00000000,001024,001,000,0512
003,00014151,00014151,010,00047037,00000000,001024,001,000,0512
004,00019245,00019245,010,00068929,00000000,001024,001,000,0512
005,00017827,00017827,010,00058971,00000000,001024,001,000,0512
006,00016876,00016876,010,00056238,00000000,001024,001,000,0512
007,00018527,00018527,010,00066406,00000000,001024,001,000,0512
008,00015663,00015663,010,00052052,00000000,001024,001,000,0512
009,00019587,00019587,010,00071058,00000000,001024,001,000,0512
010,00016194,00016194,010,00053499,00000000,001024,001,000,0512
011,00019366,00019366,010,00063749,00000000,001024,001,000,0512
012,00022463,00022463,010,00074436,00000000,001024,001,000,0512
013,00018748,00018748,010,00067995,00000000,001024,001,000,0512
014,00016823,00016823,010,00060995,00000000,001024,001,000,0512
015,00016425,00016425,010,00058655,00000000,001024,001,000,0512
016,00019067,00019067,010,00067583,00000000,001024,001,000,0512
017,00019009,00019009,010,00062452,00000000,001024,001,000,0512
018,00019432,00019432,010,00069659,00000000,001024,001,000,0512
019,00020476,00020476,010,00067285,00000000,001024,001,000,0512
020,00019681,00019681,010,00069776,00000000,001024,001,000,0512
021,00016671,00016671,010,00055754,00000000,001024,001,000,0512
022,00016461,00016461,010,00059277,00000000,001024,001,000,0512
023,00015544,00015544,010,00050383,00000000,001024,001,000,0512
024,00017936,00017936,010,00064229,00000000,001024,001,000,0512
025,00019472,00019472,010,00064193,00000000,001024,001,000,0512
026,00019535,00019535,010,00065046,00000000,001024,001,000,0512
027,00016576,00016576,010,00060005,00000000,001024,001,000,0512
028,00013061,00013061,010,00043124,00000000,001024,001,000,0512
029,00019147,00019147,010,00069709,00000000,001024,001,000,0512
030,00017603,00017603,010,00064187,00000000,001024,001,000,0512
031,00018141,00018141,010,00059903,00000000,001024,001,000,0512
000,00015927,00015927,010,00058483,00000000,001024,002,000,0512
001,00018305,00018305,010,00065953,00000000,001024,002,000,0512
002,00016987,00016987,010,00061720,00000000,001024,002,000,0512
003,00019957,00019957,010,00066115,00000000,001024,002,000,0512
004,00017517,00017517,010,00062795,00000000,001024,002,000,0512
005,00020013,00020013,010,00072390,00000000,001024,002,000,0512
006,00016882,00016882,010,00060425,00000000,001024,002,000,0512
007,00021105,00021105,010,00070028,00000000,001024,002,000,0512
008,00020419,00020419,010,00072158,00000000,001024,002,000,0512
009,00015830,00015830,010,00052578,00000000,001024,002,000,0512
010,00018220,00018220,010,00060810,00000000,001024,002,000,0512
011,00018267,00018267,010,00060299,00000000,001024,002,000,0512
012,00018575,00018575,010,00061350,00000000,001024,002,000,0512
013,00019500,00019500,010,00064651,00000000,001024,002,000,0512
014,00016589,00016589,010,00059690,00000000,001024,002,000,0512
015,00014112,00014112,010,00046954,00000000,001024,002,000,0512
016,00020430,00020430,010,00074314,00000000,001024,002,000,0512
017,00017478,00017478,010,00057170,00000000,001024,002,000,0512
018,00017890,00017890,010,00064294,00000000,001024,002,000,0512
019,00019675,00019675,010,00071059,00000000,001024,002,000,0512
020,00017152,00017152,010,00057330,00000000,001024,002,000,0512
021,00017098,00017098,010,00057094,00000000,001024,002,000,0512
022,00018081,00018081,010,00059846,00000000,001024,002,000,0512
023,00017009,00017009,010,00060362,00000000,001024,002,000,0512
024,00020029,00020029,010,00072424,00000000,001024,002,000,0512
025,00016851,00016851,010,00056459,00000000,001024,002,000,0512
026,00015838,00015838,010,00053222,00000000,001024,002,000,0512
027,00015517,00015517,010,00056477,00000000,001024,002,000,0512
028,00018472,00018472,010,00066295,00000000,001024,002,000,0512
029,00018990,00018990,010,00063127,00000000,001024,002,000,0512
030,00014702,00014702,010,00049910,00000000,001024,002,000,0512
031,00020886,00020886,010,00075729,00000000,001024,002,000,0512
000,00014546,00014546,010,00055179,00000000,001024,003,000,0512
001,00017443,00017443,010,00064551,00000000,001024,003,000,0512
002,00013803,00013803,010,00052711,00000000,001024,003,000,0512
003,00014618,00014618,010,00055045,00000000,001024,003,000,0512
