tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  1.476414,  3.318052,000,000
001,  1.557068,  3.388036,000,000
002,  1.491056,  3.358152,000,000
003,  1.494771,  3.387512,000,000
004,  1.518492,  3.370608,000,000
005,  1.489026,  3.345492,000,000
006,  1.508377,  3.365316,000,000
007,  1.491936,  3.364328,000,000
008,  1.534804,  3.330507,000,000
009,  1.504673,  3.326582,000,000
010,  1.554313,  3.327863,000,000
011,  1.566137,  3.336058,000,000
012,  1.492478,  3.330938,000,000
013,  1.481459,  3.330099,000,000
014,  1.467373,  3.340894,000,000
015,  1.466102,  3.339853,000,000
000,  1.434371,  3.143246,000,001
001,  1.441309,  3.128576,000,001
002,  1.417863,  3.119213,000,001
003,  1.479785,  3.163742,000,001
004,  1.445090,  3.127802,000,001
005,  1.384410,  3.123550,000,001
006,  1.412543,  3.135377,000,001
007,  1.490874,  3.145527,000,001
008,  1.503386,  3.108199,000,001
009,  1.486105,  3.091870,000,001
010,  1.448081,  3.108357,000,001
011,  1.399058,  3.109910,000,001
012,  1.419455,  3.121359,000,001
013,  1.442814,  3.104330,000,001
014,  1.437897,  3.105080,000,001
015,  1.396755,  3.093639,000,001
