lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0012383,0000211,0000050,0001010,0009608,0011892,0028504,001024,001,000,0256
0019176,0001138,0000351,0001106,0023184,0018645,0040105,001024,001,000,0256
0012444,0000211,0000060,0001010,0009719,0011943,0028674,001024,002,000,0256
0019416,0001140,0000351,0001106,0023324,0018836,0040105,001024,002,000,0256
0007294,0000211,0000050,0001006,0005250,0005971,0013155,001024,003,000,0256
0011842,0001062,0000662,0001122,0007885,0009307,0019236,001024,003,000,0256
0007313,0000260,0000060,0001005,0005300,0006011,0013264,001024,004,000,0256
0014738,0001057,0000711,0001098,0010680,0011862,0023113,001024,004,000,0256
0012334,0000211,0000060,0001009,0009227,0011832,0028314,001024,001,001,0256
0019577,0001136,0000351,0001103,0023264,0018996,0040115,001024,001,001,0256
0007083,0000211,0000050,0001005,0005210,0005911,0012894,001024,002,001,0256
0011632,0001053,0000661,0001097,0008106,0009337,0019086,001024,002,001,0256
0012373,0000211,0000050,0001009,0009227,0011872,0028403,001024,003,001,0256
0019427,0001135,0000351,0001104,0023284,0018885,0040105,001024,003,001,0256
0007293,0000261,0000060,0001005,0005280,0005971,0013225,001024,004,001,0256
0015078,0001054,0000702,0001099,0010700,0012193,0023354,001024,004,001,0256
0012574,0000211,0000060,0001010,0009418,0012083,0028804,001024,001,002,0256
0019416,0001138,0000361,0001109,0023334,0018875,0040246,001024,001,002,0256
0007063,0000211,0000050,0001010,0005239,0005901,0012904,001024,002,002,0256
0011421,0001059,0000661,0001165,0008005,0009067,0018905,001024,002,002,0256
0012423,0000211,0000060,0001010,0009528,0011912,0028614,001024,003,002,0256
0019577,0001139,0000360,0001108,0023584,0019006,0040407,001024,003,002,0256
0007113,0000251,0000060,0001005,0005270,0005931,0013014,001024,004,002,0256
0014467,0001053,0000391,0001100,0010590,0012023,0022883,001024,004,002,0256
