tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.077658333, 0.081114165, 0.081663333, 2.496826649, 2.522288322,38.530364990, 0.130283326, 0.131388336, 0.132818326, 2.367216587, 2.390019894,38.400447845, 0.000138333, 0.000170833, 0.000176667, 0.006731667, 0.008483334, 0.010438333, 0.006160000, 0.007626667, 0.008335000, 0.121354997, 0.121966667, 0.122253336, 0.123058334, 0.123676665, 0.124090001, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
001,20.0, 0.077679999, 0.081089169, 0.081215002, 2.499078274, 2.523548365,38.548492432, 0.129668340, 0.130361661, 0.130805001, 2.369149923, 2.393136740,38.418319702, 0.000141667, 0.000148333, 0.000198333, 0.007588333, 0.007948333, 0.008210000, 0.006530000, 0.007157500, 0.007265000, 0.121866666, 0.122164167, 0.122325003, 0.122419998, 0.122838333, 0.123544998, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
002,20.0, 0.077568330, 0.081083335, 0.081205003, 2.496281624, 2.523580790,38.543525696, 0.129561663, 0.130538329, 0.133333340, 2.366048336, 2.393903255,38.413806915, 0.000136667, 0.000145000, 0.000178333, 0.006833334, 0.007790000, 0.008123334, 0.006666667, 0.007173333, 0.007541667, 0.121713333, 0.122004166, 0.122406669, 0.122386664, 0.122939169, 0.125901669, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
003,20.0, 0.077694997, 0.080986664, 0.081161670, 2.496915102, 2.522145033,38.542278290, 0.129445001, 0.130623341, 0.130871668, 2.366438389, 2.391320944,38.412220001, 0.000141667, 0.000147500, 0.000186667, 0.007693334, 0.008004167, 0.008436667, 0.006676666, 0.007317500, 0.007383334, 0.121706665, 0.122243330, 0.127651662, 0.122461669, 0.123014167, 0.123213336, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
004,20.0, 0.077688336, 0.080985837, 0.081200004, 2.499181747, 2.523069143,38.537788391, 0.128904998, 0.129874170, 0.131160006, 2.369773388, 2.392574072,38.409023285, 0.000143333, 0.000146667, 0.000151667, 0.007070000, 0.008045834, 0.014510000, 0.006570000, 0.006884167, 0.007631666, 0.121560000, 0.121971667, 0.122376665, 0.122018330, 0.122568332, 0.123199999, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
005,20.0, 0.077681668, 0.081030831, 0.081688337, 2.497931719, 2.523844242,38.551761627, 0.129195005, 0.130414993, 0.131218329, 2.367645025, 2.393838406,38.421260834, 0.000130000, 0.000145000, 0.000165000, 0.007038333, 0.007757500, 0.010376667, 0.006356667, 0.007196667, 0.007428333, 0.121698335, 0.122255832, 0.122531667, 0.122416668, 0.122849166, 0.123521663, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
006,20.0, 0.077688336, 0.081031665, 0.081748337, 2.499171734, 2.523917437,38.554695129, 0.129251674, 0.129804999, 0.130555004, 2.369931698, 2.393225908,38.424926758, 0.000143333, 0.000146667, 0.000151667, 0.006981667, 0.007438333, 0.008271666, 0.006290000, 0.006885833, 0.007158333, 0.121576667, 0.121821664, 0.122573331, 0.122259997, 0.122551665, 0.123058334, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
007,20.0, 0.077546664, 0.081053331, 0.082640000, 2.494938374, 2.522979975,38.531265259, 0.129328340, 0.129553333, 0.130088329, 2.365550041, 2.393665075,38.399261475, 0.000141667, 0.000145000, 0.000460000, 0.006940000, 0.007410000, 0.009366667, 0.006711666, 0.006834167, 0.007090000, 0.121703334, 0.121832497, 0.122424997, 0.122208335, 0.122355834, 0.122733332, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
008,20.0, 0.093798332, 0.095205836, 0.096175000, 2.639843225, 2.654372454, 2.674740076, 0.133038327, 0.134415835, 0.135014996, 2.505098343, 2.520464182, 2.540829897, 0.000166667, 0.000170000, 0.000173333, 0.008233333, 0.009610000, 0.010586667, 0.007516667, 0.008961666, 0.009151666, 0.123506665, 0.123769164, 0.124229997, 0.124305002, 0.125066668, 0.125481665, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
009,20.0, 0.093635000, 0.094146669, 0.096448332, 2.646498442, 2.658035755, 2.674176693, 0.131630003, 0.132017493, 0.133111671, 2.512974977, 2.526257515, 2.542279959, 0.000138333, 0.000141667, 0.000205000, 0.008293333, 0.008666666, 0.009743334, 0.007815000, 0.008080834, 0.008698333, 0.122685000, 0.122848332, 0.123638332, 0.123468332, 0.123666666, 0.124318331, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
