lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0001001,0000100,0001008,0006422,0008897,0016531,0000017,001024,000,000,16384
0000000,0013082,0000911,0001245,0023544,0021932,0044193,0011633,001024,000,000,16384
0000000,0001001,0000110,0001009,0008967,0010450,0020899,0000022,001024,001,000,16384
0000000,0009228,0001382,0001192,0021560,0020840,0039174,0007048,001024,001,000,16384
0000000,0001001,0000110,0001008,0006292,0009107,0016541,0000017,001024,002,000,16384
0000000,0012657,0001292,0001245,0018455,0019407,0035516,0011310,001024,002,000,16384
0000000,0001001,0000100,0001008,0006422,0008897,0016531,0000017,001024,000,001,16384
0000000,0013043,0000941,0001243,0022904,0021621,0042861,0011651,001024,000,001,16384
0000000,0001001,0000110,0001009,0008957,0010440,0020869,0000022,001024,001,001,16384
0000000,0009127,0001463,0001190,0021520,0020869,0039304,0006921,001024,001,001,16384
0000000,0001001,0000101,0001008,0006272,0009108,0016521,0000017,001024,002,001,16384
0000000,0012606,0001272,0001243,0017603,0019156,0033974,0011287,001024,002,001,16384
0000000,0001001,0000100,0001008,0006332,0008867,0016401,0000017,001024,000,002,16384
0000000,0013006,0000982,0001243,0019226,0019838,0036629,0011650,001024,000,002,16384
0000000,0001001,0000110,0001009,0008997,0010450,0020920,0000022,001024,001,002,16384
0000000,0009284,0001413,0001191,0021992,0021190,0040206,0007074,001024,001,002,16384
0000000,0001001,0000100,0001008,0006272,0009097,0016511,0000017,001024,002,002,16384
0000000,0012727,0001031,0001242,0021149,0019727,0039194,0011339,001024,002,002,16384
