tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   6191508, 6191508,  200.729065,      30.000,58708.609375,  882.767944,               0
001,   6191519, 6191519,  200.525421,      30.000,58789.511719,  800.902832,               0
002,   6191512, 6191512,  200.227997,      30.000,58823.207031,  765.441101,               0
003,   6191519, 6191519,  199.948166,      30.000,58821.699219,  769.119324,               0
004,   6191521, 6191521,  201.074615,      30.000,58790.023438,  799.799377,               0
005,   6191513, 6191513,  199.723419,      30.000,58948.464844,  640.460510,               0
006,   6191515, 6191515,  200.815414,      30.000,58945.660156,  641.821289,               0
007,   6191519, 6191519,  200.291672,      30.000,58946.691406,  641.873962,               0
008,   6191508, 6191508,  199.362961,      30.000,58945.203125,  644.920593,               0
009,   6191516, 6191516,  200.148483,      30.000,58941.972656,  647.296936,               0
010,   6191515, 6191515,  198.936218,      30.000,58945.394531,  644.785156,               0
011,   6191507, 6191507,  199.170914,      30.000,58945.015625,  645.031311,               0
012,   6191484, 6191484,  200.847107,      30.000,58939.015625,  648.876404,               0
013,   6191519, 6191519,  200.579895,      30.000,58940.308594,  648.104614,               0
014,   6191526, 6191526,  200.570023,      30.000,58940.429688,  648.159729,               0
015,   6191461, 6191461,  200.511200,      30.000,58940.089844,  648.904724,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   6237725, 6237725,  200.807022,      30.000,58689.679688,  899.463379,               0
001,   6237732, 6237732,  201.372116,      30.000,58763.242188,  824.326355,               0
002,   6237735, 6237735,  202.222992,      30.000,58814.019531,  770.181519,               0
003,   6237739, 6237739,  202.294540,      30.000,58805.371094,  780.800415,               0
004,   6237733, 6237733,  202.450317,      30.000,58774.007812,  812.217468,               0
005,   6237735, 6237735,  200.451675,      30.000,58942.300781,  643.799866,               0
006,   6237734, 6237734,  202.245529,      30.000,58937.636719,  646.234558,               0
007,   6237734, 6237734,  202.285843,      30.000,58937.035156,  647.032959,               0
008,   6237733, 6237733,  201.669968,      30.000,58933.847656,  651.485413,               0
009,   6237733, 6237733,  200.215500,      30.000,58938.988281,  648.243958,               0
010,   6237734, 6237734,  201.054947,      30.000,58935.144531,  650.448669,               0
011,   6237738, 6237738,  200.405594,      30.000,58937.398438,  649.233704,               0
012,   6237743, 6237743,  201.271667,      30.000,58935.179688,  650.448608,               0
013,   6237735, 6237735,  201.356033,      30.000,58933.843750,  651.614380,               0
014,   6237725, 6237725,  201.931046,      30.000,58932.320312,  652.482300,               0
015,   6237682, 6237682,  201.843307,      30.000,58931.707031,  653.544861,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   6189053, 6189053,  200.595261,      30.000,58699.433594,  891.432495,               0
001,   6189070, 6189070,  200.190842,      30.000,58782.015625,  807.945923,               0
002,   6189072, 6189072,  199.685699,      30.000,58819.175781,  769.415222,               0
003,   6189075, 6189075,  199.775925,      30.000,58821.476562,  768.663391,               0
004,   6189073, 6189073,  201.087906,      30.000,58784.230469,  804.901245,               0
005,   6189071, 6189071,  200.573685,      30.000,58946.062500,  640.891785,               0
006,   6189070, 6189070,  200.405594,      30.000,58946.273438,  640.913574,               0
007,   6189067, 6189067,  199.371338,      30.000,58948.828125,  640.169434,               0
008,   6189074, 6189074,  199.674881,      30.000,58943.445312,  645.490479,               0
009,   6189069, 6189069,  200.462448,      30.000,58940.429688,  647.762512,               0
010,   6189060, 6189060,  200.547577,      30.000,58939.625000,  647.672913,               0
011,   6189066, 6189066,  200.719254,      30.000,58939.683594,  648.017456,               0
012,   6189073, 6189073,  200.635574,      30.000,58939.660156,  647.821289,               0
013,   6189075, 6189075,  199.609940,      30.000,58943.078125,  645.745605,               0
014,   6189066, 6189066,  199.701828,      30.000,58941.953125,  646.767334,               0
015,   6189066, 6189066,  199.454346,      30.000,58942.738281,  646.747925,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,   6223003, 6223003,  201.775314,      30.000,58686.832031,  901.634888,               0
001,   6223020, 6223020,  200.927917,      30.000,58776.628906,  811.658813,               0
002,   6223024, 6223024,  201.393753,      30.000,58809.050781,  776.585632,               0
003,   6223019, 6223019,  201.508438,      30.000,58810.886719,  776.431763,               0
004,   6223022, 6223022,  200.786758,      30.000,58782.015625,  806.621948,               0
005,   6223021, 6223021,  200.935776,      30.000,58941.699219,  644.113037,               0
006,   6223023, 6223023,  199.424088,      30.000,58939.781250,  647.830444,               0
007,   6223021, 6223021,  201.655090,      30.000,58939.289062,  645.920532,               0
008,   6223025, 6223025,  200.890945,      30.000,58936.980469,  649.476562,               0
009,   6223019, 6223019,  201.680984,      30.000,58933.949219,  651.622864,               0
010,   6223023, 6223023,  201.086975,      30.000,58935.808594,  650.020874,               0
011,   6222908, 6222908,  200.876160,      30.000,58935.644531,  649.838196,               0
012,   6223022, 6223022,  201.877472,      30.000,58933.574219,  651.661865,               0
013,   6223020, 6223020,  200.093704,      30.000,58938.722656,  648.397888,               0
014,   6223024, 6223024,  201.358780,      30.000,58934.757812,  651.198608,               0
015,   6223023, 6223023,  200.221741,      30.000,58938.027344,  649.574402,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,   6224906, 6224906,  200.610748,      30.000,58692.339844,  897.242859,               0
001,   6224933, 6224933,  201.159866,      30.000,58769.886719,  818.134705,               0
002,   6224932, 6224932,  200.904526,      30.000,58810.730469,  775.400513,               0
003,   6224935, 6224935,  201.785599,      30.000,58810.089844,  776.707336,               0
004,   6224934, 6224934,  201.643631,      30.000,58776.144531,  811.469604,               0
005,   6224926, 6224926,  202.076965,      30.000,58938.703125,  645.427063,               0
006,   6224932, 6224932,  201.042084,      30.000,58941.808594,  643.708923,               0
007,   6224935, 6224935,  201.216003,      30.000,58940.632812,  645.101562,               0
008,   6224934, 6224934,  201.050308,      30.000,58936.156250,  650.088440,               0
009,   6224932, 6224932,  200.665573,      30.000,58938.496094,  648.435974,               0
