tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000, 275422198,275422198, 7354.585449,      30.000,24836.539062,20453.917969,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000, 275470651,275470651, 7354.242676,      30.000,24838.708984,20452.509766,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000, 275475255,275475255, 7354.800781,      30.000,24836.607422,20453.666016,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000, 275420959,275420959, 7354.316895,      30.000,24836.781250,20454.328125,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000, 275427383,275427383, 7354.333008,      30.000,24836.578125,20454.783203,               0
-------------------------------------------------------------------------------------------------------

