tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00011982,00011982,010,00039494,00002590,001024,001,000,0512
001,00018545,00018545,010,00064457,00004005,001024,001,000,0512
002,00007831,00007831,010,00025554,00001686,001024,001,000,0512
003,00029084,00029084,010,00096881,00006232,001024,001,000,0512
004,00022742,00022742,010,00078428,00004894,001024,001,000,0512
005,00025443,00025443,010,00086728,00005562,001024,001,000,0512
006,00035497,00035497,010,00112435,00007769,001024,001,000,0512
007,00023622,00023622,010,00080786,00005093,001024,001,000,0512
008,00025451,00025451,010,00087818,00005462,001024,001,000,0512
009,00019894,00019894,010,00067637,00004288,001024,001,000,0512
010,00017292,00017292,010,00062761,00003690,001024,001,000,0512
011,00026439,00026439,010,00091814,00005722,001024,001,000,0512
012,00027664,00027664,010,00090885,00005852,001024,001,000,0512
013,00011349,00011349,010,00036238,00002369,001024,001,000,0512
014,00022110,00022110,010,00074899,00004764,001024,001,000,0512
015,00022136,00022136,010,00071936,00004748,001024,001,000,0512
016,00031973,00031973,010,00104035,00006655,001024,001,000,0512
017,00029155,00029155,010,00101650,00006310,001024,001,000,0512
018,00031123,00031123,010,00102426,00006570,001024,001,000,0512
019,00020484,00020484,010,00068880,00004297,001024,001,000,0512
020,00028830,00028830,010,00101706,00006005,001024,001,000,0512
021,00030260,00030260,010,00105591,00006533,001024,001,000,0512
022,00027859,00027859,010,00087863,00006015,001024,001,000,0512
023,00029742,00029742,010,00107677,00006282,001024,001,000,0512
024,00016392,00016392,010,00051616,00003506,001024,001,000,0512
025,00020793,00020793,010,00070515,00004475,001024,001,000,0512
026,00022921,00022921,010,00071547,00004956,001024,001,000,0512
027,00011846,00011846,010,00039272,00002579,001024,001,000,0512
028,00043877,00043877,010,00152829,00009300,001024,001,000,0512
029,00024182,00024182,010,00080851,00005227,001024,001,000,0512
030,00040280,00040280,010,00131837,00008553,001024,001,000,0512
031,00037983,00037983,010,00124790,00008111,001024,001,000,0512
000,00014568,00014568,010,00050072,00003185,001024,002,000,0512
001,00029274,00029274,010,00093765,00006201,001024,002,000,0512
002,00020179,00020179,010,00064223,00004243,001024,002,000,0512
003,00014414,00014414,010,00051698,00003037,001024,002,000,0512
004,00026533,00026533,010,00089272,00005536,001024,002,000,0512
005,00022227,00022227,010,00080636,00004785,001024,002,000,0512
006,00034678,00034678,010,00110967,00007426,001024,002,000,0512
007,00015001,00015001,010,00048479,00003206,001024,002,000,0512
008,00026148,00026148,010,00090155,00005599,001024,002,000,0512
009,00035198,00035198,010,00109566,00007628,001024,002,000,0512
010,00015414,00015414,010,00052108,00003312,001024,002,000,0512
011,00023637,00023637,010,00081802,00005048,001024,002,000,0512
012,00018640,00018640,010,00061977,00004028,001024,002,000,0512
013,00033066,00033066,010,00114229,00007085,001024,002,000,0512
014,00021671,00021671,010,00068943,00004605,001024,002,000,0512
015,00032153,00032153,010,00105948,00006791,001024,002,000,0512
016,00040814,00040814,010,00138949,00008873,001024,002,000,0512
017,00029679,00029679,010,00098370,00006348,001024,002,000,0512
018,00015298,00015298,010,00048818,00003297,001024,002,000,0512
019,00019017,00019017,010,00061147,00004048,001024,002,000,0512
020,00024088,00024088,010,00081800,00005173,001024,002,000,0512
021,00036543,00036543,010,00117456,00007811,001024,002,000,0512
022,00031853,00031853,010,00113589,00006824,001024,002,000,0512
023,00017258,00017258,010,00055496,00003623,001024,002,000,0512
024,00039055,00039055,010,00124815,00008292,001024,002,000,0512
025,00040370,00040370,010,00140627,00008638,001024,002,000,0512
026,00011220,00011220,010,00038855,00002388,001024,002,000,0512
027,00024381,00024381,010,00081913,00005222,001024,002,000,0512
028,00030572,00030572,010,00103844,00006565,001024,002,000,0512
029,00020039,00020039,010,00064587,00004335,001024,002,000,0512
030,00014767,00014767,010,00052673,00003256,001024,002,000,0512
031,00026777,00026777,010,00087929,00005669,001024,002,000,0512
000,00019223,00019223,010,00065805,00004163,001024,003,000,0512
001,00020909,00020909,010,00069502,00004537,001024,003,000,0512
002,00032922,00032922,010,00107365,00007145,001024,003,000,0512
003,00020420,00020420,010,00068855,00004388,001024,003,000,0512
004,00025454,00025454,010,00083440,00005418,001024,003,000,0512
005,00023629,00023629,010,00077052,00005151,001024,003,000,0512
006,00029560,00029560,010,00094691,00006318,001024,003,000,0512
007,00023152,00023152,010,00079103,00004908,001024,003,000,0512
008,00027919,00027919,010,00090606,00005893,001024,003,000,0512
009,00042969,00042969,010,00138368,00009260,001024,003,000,0512
010,00020426,00020426,010,00071417,00004381,001024,003,000,0512
011,00029668,00029668,010,00096735,00006354,001024,003,000,0512
012,00022324,00022324,010,00076683,00004837,001024,003,000,0512
013,00028080,00028080,010,00095191,00006002,001024,003,000,0512
014,00022238,00022238,010,00071932,00004828,001024,003,000,0512
015,00021934,00021934,010,00069607,00004725,001024,003,000,0512
016,00016386,00016386,010,00054129,00003511,001024,003,000,0512
017,00028415,00028415,010,00094363,00006130,001024,003,000,0512
018,00035153,00035153,010,00113142,00007561,001024,003,000,0512
019,00012335,00012335,010,00039302,00002639,001024,003,000,0512
020,00018932,00018932,010,00063259,00004128,001024,003,000,0512
021,00028046,00028046,010,00089038,00005883,001024,003,000,0512
022,00034068,00034068,010,00106153,00007342,001024,003,000,0512
023,00029707,00029707,010,00090759,00006280,001024,003,000,0512
024,00039655,00039655,010,00127029,00008372,001024,003,000,0512
025,00023340,00023340,010,00080321,00005042,001024,003,000,0512
026,00012287,00012287,010,00041871,00002640,001024,003,000,0512
027,00029297,00029297,010,00094532,00006261,001024,003,000,0512
028,00025755,00025755,010,00087678,00005459,001024,003,000,0512
029,00025830,00025830,010,00081949,00005577,001024,003,000,0512
030,00014157,00014157,010,00049533,00003014,001024,003,000,0512
031,00026338,00026338,010,00083851,00005512,001024,003,000,0512
000,00017062,00017062,010,00063091,00003655,001024,004,000,0512
001,00014824,00014824,010,00052428,00003229,001024,004,000,0512
002,00033474,00033474,010,00130482,00007247,001024,004,000,0512
003,00027028,00027028,010,00093307,00005695,001024,004,000,0512
004,00024025,00024025,010,00100577,00005191,001024,004,000,0512
005,00013168,00013168,010,00045800,00002823,001024,004,000,0512
006,00021219,00021219,010,00073984,00004481,001024,004,000,0512
007,00015877,00015877,010,00064864,00003291,001024,004,000,0512
008,00032452,00032452,010,00115522,00006890,001024,004,000,0512
009,00025806,00025806,010,00108124,00005415,001024,004,000,0512
010,00024602,00024602,010,00081642,00005220,001024,004,000,0512
011,00023322,00023322,010,00095522,00004874,001024,004,000,0512
012,00025386,00025386,010,00089301,00005428,001024,004,000,0512
013,00030326,00030326,010,00124578,00006496,001024,004,000,0512
014,00042471,00042471,010,00172575,00009011,001024,004,000,0512
