tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   2752023, 2752023,   86.047134,      30.000,59138.511719,  694.808777,               0
001,   2752019, 2752019,   87.855614,      30.000,59147.238281,  684.217896,               0
002,   2752020, 2752020,   85.730331,      30.000,59115.402344,  718.743896,               0
003,   2752023, 2752023,   85.998383,      30.000,59424.234375,  408.501801,               0
004,   2752022, 2752022,   85.779305,      30.000,59405.019531,  427.480225,               0
005,   2752017, 2752017,   85.986443,      30.000,59412.718750,  419.944672,               0
006,   2752022, 2752022,   85.909470,      30.000,59410.882812,  422.139954,               0
007,   2752019, 2752019,   86.028305,      30.000,59381.488281,  450.922729,               0
008,   2752021, 2752021,   86.080849,      30.000,59414.113281,  417.835297,               0
009,   2752019, 2752019,   85.621681,      30.000,59411.824219,  420.456909,               0
010,   2752021, 2752021,   85.253441,      30.000,59415.457031,  417.633240,               0
011,   2752020, 2752020,   86.209137,      30.000,59428.039062,  403.831146,               0
012,   2752019, 2752019,   85.914505,      30.000,59430.972656,  401.311218,               0
013,   2752021, 2752021,   85.855476,      30.000,59406.957031,  425.350555,               0
014,   2752008, 2752008,   85.904259,      30.000,59208.238281,  624.073181,               0
015,   2752009, 2752009,   86.732254,      30.000,59212.355469,  618.833679,               0
016,   2752013, 2752013,   86.115883,      30.000,59373.078125,  459.664001,               0
017,   2752008, 2752008,   85.376869,      30.000,59380.832031,  452.559296,               0
018,   2752015, 2752015,   85.795128,      30.000,59392.308594,  439.898590,               0
019,   2752016, 2752016,   85.697495,      30.000,59390.093750,  442.681091,               0
020,   2752018, 2752018,   85.623497,      30.000,59384.683594,  448.671478,               0
021,   2752018, 2752018,   85.707550,      30.000,59385.289062,  447.037537,               0
022,   2752011, 2752011,   85.693497,      30.000,59398.253906,  434.542816,               0
023,   2752015, 2752015,   85.750481,      30.000,59384.027344,  448.625183,               0
024,   2752018, 2752018,   87.248383,      30.000,59420.992188,  411.181732,               0
025,   2752017, 2752017,   85.689468,      30.000,59419.914062,  412.760254,               0
026,   2752018, 2752018,   85.911003,      30.000,59402.781250,  429.930939,               0
027,   2752022, 2752022,   85.811264,      30.000,59415.656250,  416.575470,               0
028,   2752021, 2752021,   85.709923,      30.000,59415.386719,  417.686951,               0
029,   2752012, 2752012,   86.185120,      30.000,59221.742188,  611.345703,               0
030,   2752019, 2752019,   85.912735,      30.000,59428.964844,  403.115082,               0
031,   2752018, 2752018,   86.322174,      30.000,59188.300781,  643.972534,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   2660364, 2660364,   83.147934,      30.000,59140.777344,  689.256409,               0
001,   2660371, 2660371,   84.854172,      30.000,59176.890625,  651.458374,               0
002,   2660373, 2660373,   83.030052,      30.000,59134.410156,  695.828613,               0
003,   2660372, 2660372,   83.155312,      30.000,59432.558594,  397.143402,               0
004,   2660375, 2660375,   82.344330,      30.000,59400.773438,  429.740875,               0
005,   2660375, 2660375,   82.925728,      30.000,59421.000000,  408.839081,               0
006,   2660375, 2660375,   82.971146,      30.000,59416.289062,  413.623260,               0
007,   2660372, 2660372,   83.342171,      30.000,59395.085938,  434.003143,               0
008,   2660372, 2660372,   83.339668,      30.000,59410.253906,  418.460754,               0
009,   2660373, 2660373,   83.228378,      30.000,59422.671875,  406.126984,               0
010,   2660376, 2660376,   83.065735,      30.000,59411.796875,  417.344055,               0
011,   2660372, 2660372,   83.211281,      30.000,59413.347656,  415.768066,               0
012,   2660374, 2660374,   82.445000,      30.000,59398.503906,  432.115021,               0
013,   2660369, 2660369,   82.949776,      30.000,59420.199219,  409.160645,               0
014,   2660367, 2660367,   83.062256,      30.000,59233.847656,  595.430969,               0
015,   2660359, 2660359,   83.295937,      30.000,59257.222656,  571.489563,               0
016,   2660361, 2660361,   83.325607,      30.000,59365.820312,  463.312256,               0
017,   2660371, 2660371,   83.075394,      30.000,59372.242188,  457.228210,               0
018,   2660377, 2660377,   83.087227,      30.000,59394.484375,  434.644196,               0
019,   2660373, 2660373,   83.062759,      30.000,59388.785156,  440.848572,               0
020,   2660372, 2660372,   82.287003,      30.000,59376.156250,  454.749268,               0
021,   2660377, 2660377,   82.540253,      30.000,59396.777344,  433.263123,               0
022,   2660368, 2660368,   82.800293,      30.000,59402.156250,  427.845551,               0
023,   2660371, 2660371,   82.923363,      30.000,59397.945312,  431.680084,               0
024,   2660372, 2660372,   84.128883,      30.000,59442.210938,  387.380920,               0
025,   2660373, 2660373,   82.645081,      30.000,59418.250000,  411.724884,               0
026,   2660374, 2660374,   83.076599,      30.000,59420.496094,  409.293427,               0
027,   2660376, 2660376,   83.051804,      30.000,59421.074219,  408.121368,               0
028,   2660377, 2660377,   82.869209,      30.000,59415.375000,  414.770386,               0
029,   2660373, 2660373,   83.448868,      30.000,59209.242188,  620.692078,               0
030,   2660374, 2660374,   83.297379,      30.000,59432.257812,  396.530334,               0
031,   2660372, 2660372,   83.681435,      30.000,59191.773438,  637.159241,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   2701715, 2701715,   84.178749,      30.000,59133.890625,  694.020874,               0
001,   2701703, 2701703,   86.325493,      30.000,59161.011719,  664.759277,               0
002,   2701703, 2701703,   84.153625,      30.000,59094.617188,  733.360107,               0
003,   2701704, 2701704,   84.301254,      30.000,59413.679688,  413.645447,               0
004,   2701704, 2701704,   84.270203,      30.000,59403.707031,  422.988647,               0
005,   2701706, 2701706,   84.234291,      30.000,59408.792969,  419.012054,               0
006,   2701706, 2701706,   84.207428,      30.000,59412.500000,  415.034760,               0
007,   2701708, 2701708,   84.376656,      30.000,59380.195312,  447.079559,               0
008,   2701709, 2701709,   84.380310,      30.000,59408.132812,  418.392548,               0
009,   2701704, 2701704,   84.547470,      30.000,59410.894531,  415.183044,               0
010,   2701707, 2701707,   84.091301,      30.000,59417.980469,  408.895721,               0
011,   2701704, 2701704,   84.434624,      30.000,59403.429688,  423.229553,               0
012,   2701702, 2701702,   84.241158,      30.000,59413.832031,  412.826782,               0
013,   2701717, 2701717,   83.758331,      30.000,59407.242188,  420.123047,               0
014,   2701703, 2701703,   84.419106,      30.000,59223.730469,  602.945251,               0
015,   2701695, 2701695,   84.096779,      30.000,59232.406250,  594.499390,               0
016,   2701701, 2701701,   84.262505,      30.000,59358.714844,  468.531372,               0
017,   2701705, 2701705,   84.196457,      30.000,59381.015625,  446.222076,               0
018,   2701706, 2701706,   84.443321,      30.000,59405.878906,  420.648987,               0
