tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000, 759693312,    2897,  539.272217,   20.000000, 9423.051758,  712.103516, 8712.027344,    0.749962,  710.795532,  711.258423,  687.178589,  689.392456,      2897,         1048576,000,000,000001
001, 483917824,    1845,  343.179779,   20.000000,18237.183594,  454.001587,17784.093750,    0.399018,  452.946930,  453.641113,  437.896606,  439.328705,      1845,         1048576,000,000,000001
002,  40370176,     153,   28.159744,   20.000000,17270.132812,   37.593464,17232.583984,    0.032833,   37.536533,   37.789848,   36.303425,   36.403393,       153,         1048576,000,000,000001
003, 182976512,     697,  129.587036,   20.000000, 4924.919922,  173.177704, 4753.452148,    0.181520,  171.394592,  173.140717,  165.413544,  166.629944,       697,         1048576,000,000,000001
004, 212074496,     808,  150.107727,   20.000000,19647.828125,  198.617294,19449.552734,    0.169910,  198.212158,  198.597839,  191.672043,  192.285187,       808,         1048576,000,000,000001
005, 306970624,    1170,  217.738434,   20.000000, 6336.668457,  287.662811, 6049.578125,    0.314787,  286.995392,  287.458923,  277.576233,  278.399078,      1170,         1048576,000,000,000001
006, 660602880,    2519,  468.615631,   20.000000,13506.657227,  619.039856,12888.246094,    0.664418,  618.158997,  618.354614,  597.636719,  599.341370,      2519,         1048576,000,000,000001
007, 930873344,    3550,  660.751465,   20.000000,18460.822266,  872.372314,17590.986328,    0.855300,  870.483154,  871.394836,  842.134460,  844.782227,      3551,         1048576,000,000,000001
008,  17825792,      67,   13.756438,   20.000000, 7191.977051,   16.832539, 7175.241211,    0.017337,   16.727865,   17.052708,   16.048677,   16.150585,        67,         1048576,000,000,000001
009,1385693184,    5285, 1078.836304,   20.000000,14875.724609, 1315.157471,13563.033203,    1.184642, 1312.289307, 1313.586426, 1261.544556, 1265.739380,      5285,         1048576,000,000,000001
010,1162870784,    4435,  909.801270,   20.000000,10606.626953, 1104.723633, 9503.997070,    1.071285, 1102.238770, 1103.442871, 1058.686035, 1062.821289,      4435,         1048576,000,000,000001
