tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,    324928,    5077,  296.015900,   30.000000,22206.583984,  294.782684,21798.412109,    2.459889,  406.693604,  291.515869,          262144,000,000
000,    318080,    4970,  311.203094,   30.000000,22191.117188,  309.920074,21797.943359,    2.239883,  391.980347,  306.964844,        16777216,000,000
000,    316672,    4948,  312.768738,   30.000000,22188.291016,  311.506470,21795.029297,    2.003411,  392.184509,  308.768982,       134217728,000,000
001,    324928,    5077,  243.318207,   30.000000,22260.017578,  242.313522,21907.656250,    1.492280,  351.488312,  240.257980,          262144,000,000
001,    318080,    4970,  245.726807,   30.000000,22256.414062,  244.612244,21911.722656,    1.646604,  343.767670,  242.415833,        16777216,000,000
001,    316672,    4948,  245.866074,   30.000000,22254.105469,  244.517059,21908.054688,    1.526408,  345.202972,  242.443619,       134217728,000,000
002,    324928,    5077,  246.556702,   30.000000,22256.939453,  245.556595,21926.773438,    1.234846,  329.389191,  243.720093,          262144,000,000
002,    318080,    4970,  247.400223,   30.000000,22254.683594,  246.034744,21914.060547,    1.501088,  339.720154,  243.905121,        16777216,000,000
002,    316672,    4948,  240.755783,   30.000000,22259.679688,  239.522339,21922.091797,    1.420309,  336.780853,  237.507584,       134217728,000,000
003,    324864,    5076,  232.913925,   30.000000,22268.113281,  231.929825,21935.283203,    1.313269,  331.973541,  230.111694,          262144,000,000
003,    318080,    4970,  237.958115,   30.000000,22261.898438,  236.897705,21927.871094,    1.333895,  333.155975,  235.061798,        16777216,000,000
003,    316736,    4949,  241.844193,   30.000000,22259.964844,  240.705338,21921.093750,    1.375480,  338.002106,  238.813232,       134217728,000,000
004,    324928,    5077,  242.858002,   30.000000,22260.582031,  241.793945,21910.912109,    1.612743,  348.753510,  239.572815,          262144,000,000
004,    318080,    4970,  236.614182,   30.000000,22265.894531,  235.246475,21928.529297,    1.496436,  336.516266,  233.146698,        16777216,000,000
004,    316672,    4948,  241.160919,   30.000000,22260.382812,  240.047821,21911.488281,    1.572951,  348.011932,  237.830582,       134217728,000,000
005,    324864,    5076,  233.391479,   30.000000,22269.761719,  232.123566,21937.439453,    1.263008,  331.528870,  230.338074,          262144,000,000
005,    318080,    4970,  240.676544,   30.000000,22262.021484,  239.619263,21920.320312,    1.275222,  340.878510,  237.821274,        16777216,000,000
005,    316672,    4948,  238.113037,   30.000000,22262.992188,  237.034241,21924.414062,    1.527076,  337.741882,  234.946701,       134217728,000,000
006,    324928,    5077,  239.241714,   30.000000,22264.361328,  238.263458,21929.154297,    1.471279,  334.356079,  236.210236,          262144,000,000
006,    318080,    4970,  234.473053,   30.000000,22267.333984,  233.125687,21934.531250,    1.433932,  331.991028,  231.111542,        16777216,000,000
006,    316736,    4949,  236.901886,   30.000000,22265.796875,  235.826782,21934.978516,    1.391599,  330.008209,  233.867416,       134217728,000,000
007,    324864,    5076,  244.998978,   30.000000,22256.080078,  243.991684,21911.306641,    1.574352,  343.772888,  241.767487,          262144,000,000
007,    318144,    4971,  237.365967,   30.000000,22265.451172,  236.282745,21930.265625,    1.399060,  334.328491,  234.283356,        16777216,000,000
007,    316672,    4948,  237.654877,   30.000000,22263.406250,  236.313599,21928.519531,    1.370461,  334.043762,  234.333298,       134217728,000,000
008,    324864,    5076,  302.800446,   30.000000,22198.126953,  301.677643,21798.679688,    2.052999,  398.334106,  298.930695,          262144,000,000
008,    318080,    4970,  295.904022,   30.000000,22206.560547,  294.789368,21804.113281,    2.014488,  401.367798,  292.161499,        16777216,000,000
008,    316672,    4948,  306.228760,   30.000000,22195.226562,  305.130951,21808.662109,    1.830392,  385.386047,  302.580109,       134217728,000,000
009,    324864,    5076,  237.598587,   30.000000,22263.593750,  236.634201,21929.476562,    1.400832,  333.175690,  234.653336,          262144,000,000
009,    318144,    4971,  249.758194,   30.000000,22253.066406,  248.577927,21913.414062,    1.555269,  338.734650,  246.442017,        16777216,000,000
009,    316672,    4948,  246.490845,   30.000000,22254.912109,  245.376602,21912.099609,    1.432168,  341.890442,  243.363342,       134217728,000,000
010,    324864,    5076,  235.267258,   30.000000,22267.722656,  233.989365,21934.539062,    1.324711,  332.267029,  232.067947,          262144,000,000
010,    318080,    4970,  239.733505,   30.000000,22261.587891,  238.656418,21922.611328,    1.523793,  338.067505,  236.510376,        16777216,000,000
010,    316672,    4948,  238.423233,   30.000000,22261.591797,  237.352463,21928.931641,    1.398714,  331.757385,  235.354721,       134217728,000,000
011,    324864,    5076,  238.365387,   30.000000,22262.976562,  237.444702,21923.982422,    1.299671,  338.040924,  235.578659,          262144,000,000
011,    318144,    4971,  246.550293,   30.000000,22256.345703,  245.460785,21912.916016,    1.582274,  342.426331,  243.230743,        16777216,000,000
011,    316672,    4948,  244.174301,   30.000000,22257.324219,  243.098038,21914.423828,    1.431764,  341.915192,  240.971436,       134217728,000,000
012,    324864,    5076,  237.311066,   30.000000,22264.582031,  236.211044,21929.097656,    1.404448,  334.519562,  234.211060,          262144,000,000
