tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.001167,       0.000,    0.001334,    0.000703,             256
000,        32,       1,    0.000615,       0.000,    0.001297,    0.000228,             512
000,        64,       1,    0.001499,       0.000,    0.036623,    0.000152,            1024
000,       128,       1,    0.002122,       0.000,    0.000530,    0.000110,            2048
000,       256,       1,    0.003062,       0.000,    0.091532,    0.000594,            4096
000,       512,       1,    0.005474,       0.000,    0.183192,    0.000362,            8192
000,      1024,       1,    0.010933,       0.001,    0.211003,    0.000547,           16384
000,      2048,       1,    0.018453,       0.001,    0.070440,    0.000323,           32768
000,      4096,       1,    0.036473,       0.002,    0.985497,    0.000240,           65536
000,      8192,       1,    0.073227,       0.004,    0.724490,    0.000860,          131072
000,     16384,       1,    0.142817,       0.006,    4.553627,    0.000337,          262144
000,     32768,       1,    0.334377,       0.011,    5.299707,    0.000844,          524288
000,     65536,       1,    0.590883,       0.020,   13.471886,    0.000780,         1048576
000,    131072,       1,    1.142020,       0.038,   15.419316,    0.000697,         2097152
000,    262144,       1,    1.969767,       0.079,   76.729309,    0.000470,         4194304
000,    524288,       1,    3.936447,       0.137,  108.560959,    0.000543,         8388608
000,   1048576,       1,    7.890007,       0.257,  177.758377,    0.000837,        16777216
001,        16,       1,    0.001389,       0.000,    0.001805,    0.000841,             256
001,        32,       1,    0.000828,       0.000,    0.002234,    0.000246,             512
001,        64,       1,    0.001087,       0.000,    0.007600,    0.000127,            1024
001,       128,       1,    0.002457,       0.000,    0.024972,    0.000623,            2048
001,       256,       1,    0.004189,       0.000,    0.067623,    0.000589,            4096
001,       512,       1,    0.007926,       0.000,    0.130298,    0.000201,            8192
001,      1024,       1,    0.015885,       0.001,    0.324166,    0.000788,           16384
001,      2048,       1,    0.030583,       0.001,    0.472886,    0.000800,           32768
001,      4096,       1,    0.058692,       0.002,    1.200708,    0.000932,           65536
001,      8192,       1,    0.117159,       0.004,    1.636788,    0.000839,          131072
001,     16384,       1,    0.170147,       0.007,    5.460766,    0.000267,          262144
001,     32768,       1,    0.316872,       0.011,    6.694492,    0.000375,          524288
001,     65536,       1,    0.582693,       0.020,   15.266902,    0.000493,         1048576
001,    131072,       1,    1.074320,       0.038,   22.126600,    0.000903,         2097152
001,    262144,       1,    1.968957,       0.079,   68.509003,    0.000467,         4194304
001,    524288,       1,    3.935123,       0.137,   84.565430,    0.000597,         8388608
001,   1048576,       1,    8.023943,       0.257,  241.406342,    0.000823,        16777216
002,        16,       1,    0.001293,       0.000,    0.001740,    0.000767,             256
002,        32,       1,    0.000833,       0.000,    0.001147,    0.000200,             512
002,        64,       1,    0.001333,       0.000,    0.028813,    0.000273,            1024
002,       128,       1,    0.002240,       0.000,    0.010607,    0.000173,            2048
002,       256,       1,    0.004467,       0.000,    0.017727,    0.000400,            4096
002,       512,       1,    0.008820,       0.000,    0.147447,    0.000367,            8192
002,      1024,       1,    0.017405,       0.001,    0.230418,    0.000617,           16384
002,      2048,       1,    0.031132,       0.001,    0.440189,    0.000269,           32768
002,      4096,       1,    0.060240,       0.002,    1.614279,    0.000406,           65536
002,      8192,       1,    0.122617,       0.004,    0.068937,    0.000433,          131072
002,     16384,       1,    0.199450,       0.007,    4.003905,    0.000390,          262144
002,     32768,       1,    0.348182,       0.011,    9.892682,    0.000615,          524288
002,     65536,       1,    0.538623,       0.020,   12.941644,    0.000407,         1048576
002,    131072,       1,    1.195883,       0.038,   17.811831,    0.000773,         2097152
002,    262144,       1,    2.330073,       0.079,   46.231056,    0.000997,         4194304
002,    524288,       1,    4.031230,       0.137,   32.285278,    0.001073,         8388608
002,   1048576,       1,    8.045960,       0.257,  160.956512,    0.000847,        16777216
003,        16,       1,    0.000817,       0.000,    0.028439,    0.000451,             256
003,        32,       1,    0.000812,       0.000,    0.011222,    0.000308,             512
003,        64,       1,    0.001069,       0.000,    0.007319,    0.000131,            1024
003,       128,       1,    0.002000,       0.000,    0.000673,    0.000188,            2048
003,       256,       1,    0.004423,       0.000,    0.002593,    0.000669,            4096
003,       512,       1,    0.008062,       0.000,    0.190847,    0.000503,            8192
003,      1024,       1,    0.015497,       0.001,    0.237417,    0.000783,           16384
003,      2048,       1,    0.031337,       0.001,    0.291383,    0.000502,           32768
003,      4096,       1,    0.059744,       0.002,    1.329737,    0.000492,           65536
003,      8192,       1,    0.114297,       0.004,    1.710691,    0.000759,          131072
003,     16384,       1,    0.173949,       0.006,    4.192831,    0.000388,          262144
003,     32768,       1,    0.330836,       0.011,    0.356393,    0.001133,          524288
003,     65536,       1,    0.563035,       0.020,   18.562481,    0.000320,         1048576
003,    131072,       1,    1.055190,       0.038,   25.410543,    0.000500,         2097152
003,    262144,       1,    1.968640,       0.079,   44.265919,    0.000427,         4194304
003,    524288,       1,    4.165507,       0.137,  116.570396,    0.001123,         8388608
003,   1048576,       1,    7.895640,       0.257,  193.791641,    0.000727,        16777216
004,        16,       1,    0.001360,       0.000,    0.002525,    0.000780,             256
004,        32,       1,    0.000777,       0.000,    0.015982,    0.000279,             512
004,        64,       1,    0.001161,       0.000,    0.013805,    0.000217,            1024
004,       128,       1,    0.002029,       0.000,    0.001760,    0.000189,            2048
004,       256,       1,    0.004622,       0.000,    0.035366,    0.000817,            4096
004,       512,       1,    0.008143,       0.006,    0.202915,    0.000246,            8192
004,      1024,       1,    0.016234,       0.001,    0.111028,    0.000833,           16384
004,      2048,       1,    0.031468,       0.001,    0.373926,    0.000451,           32768
004,      4096,       1,    0.057103,       0.002,    1.271097,    0.000308,           65536
004,      8192,       1,    0.116692,       0.004,    0.994394,    0.000406,          131072
004,     16384,       1,    0.143277,       0.006,    5.942973,    0.000303,          262144
004,     32768,       1,    0.290333,       0.011,    1.447110,    0.000400,          524288
004,     65536,       1,    0.712994,       0.020,   16.444447,    0.000703,         1048576
004,    131072,       1,    1.028317,       0.038,   27.535851,    0.000387,         2097152
004,    262144,       1,    2.049267,       0.079,   26.074337,    0.000940,         4194304
