lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007414,0000100,0000070,0001004,0007033,0006782,0006994,001024,001,000,0001
0010560,0000220,0000330,0005187,0012012,0009668,0011903,001024,001,000,0001
0007434,0000091,0000070,0001004,0007043,0006783,0007003,001024,001,001,0001
0010310,0000211,0000271,0001185,0012052,0009508,0011953,001024,001,001,0001
0007394,0000091,0000070,0001005,0007043,0006692,0007003,001024,001,002,0001
0010220,0000220,0000230,0001160,0012012,0009458,0011903,001024,001,002,0001
0007434,0000091,0000071,0001004,0007044,0006803,0007013,001024,001,003,0001
0010350,0000231,0000161,0001023,0012013,0009518,0011913,001024,001,003,0001
0007223,0000091,0000080,0001004,0006933,0006593,0006883,001024,001,004,0001
0010119,0000210,0000311,0001209,0012152,0009257,0011722,001024,001,004,0001
0007163,0000180,0000110,0001004,0007034,0006663,0007003,001024,001,000,0512
0009949,0000751,0000181,0001221,0011883,0009407,0011782,001024,001,000,0512
0007223,0000161,0000110,0001004,0007013,0006743,0006973,001024,001,001,0512
0010090,0000841,0000161,0001061,0011813,0009478,0011722,001024,001,001,0512
0007224,0000161,0000110,0001005,0007033,0006753,0006993,001024,001,002,0512
0010299,0000812,0000161,0001156,0012213,0009678,0012083,001024,001,002,0512
0007063,0000170,0000110,0001004,0006943,0006632,0006903,001024,001,003,0512
0009848,0000791,0000180,0001219,0011422,0009297,0011311,001024,001,003,0512
0007224,0000161,0000110,0001004,0007023,0006753,0006983,001024,001,004,0512
0010230,0000741,0000160,0001027,0011923,0009538,0011803,001024,001,004,0512
