tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001222,  0.000413
001,  0.000167,  0.000147
001,  0.000158,  0.000195
001,  0.000137,  0.000173
001,  0.000225,  0.000192
001,  0.000128,  0.000162
001,  0.000137,  0.000137
001,  0.000132,  0.000133
001,  0.000327,  0.000143
001,  0.000307,  0.000120
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000202,  0.000172
001,  0.000132,  0.000128
001,  0.000123,  0.000127
001,  0.000155,  0.000147
001,  0.000127,  0.000123
001,  0.000148,  0.000135
001,  0.000167,  0.000132
001,  0.000130,  0.000127
001,  0.000307,  0.000135
001,  0.000308,  0.000118
-----------------------------------------------------------------------------------------------

