tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000010,    0.000000,    0.375186,    0.032590,    0.308523,    0.001410,    0.066342,    0.031021,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.652336,    0.030500,    0.617162,    0.000988,    0.035040,    0.029398,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.534873,    0.029051,    0.503700,    0.000835,    0.031069,    0.028079,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.507786,    0.029672,    0.472015,    0.001114,    0.035654,    0.028480,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.516102,    0.034357,    0.478863,    0.001288,    0.037076,    0.032955,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.514462,    0.032265,    0.479843,    0.000966,    0.034462,    0.031221,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.498967,    0.029398,    0.464026,    0.001260,    0.034771,    0.028051,               0,000,000
000,         0,       0,    0.000009,    0.000000,    0.535900,    0.032281,    0.494916,    0.001116,    0.040772,    0.031030,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.520683,    0.034053,    0.483805,    0.001281,    0.036731,    0.032618,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.518222,    0.030941,    0.479691,    0.001116,    0.038314,    0.029747,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.534356,    0.030075,    0.497637,    0.001039,    0.036585,    0.028855,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.511213,    0.033057,    0.473289,    0.001285,    0.037755,    0.031666,               0,000,000
000,         0,       0,    0.000012,    0.000000,    0.515922,    0.034338,    0.475531,    0.001234,    0.040198,    0.032955,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.515595,    0.033811,    0.480154,    0.001487,    0.035270,    0.032222,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.520561,    0.031321,    0.479526,    0.001058,    0.040824,    0.030175,               0,000,000
