tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001075,  0.000372
001,  0.000212,  0.000127
001,  0.000130,  0.000123
001,  0.000132,  0.000130
001,  0.000210,  0.000092
001,  0.000132,  0.000118
001,  0.000177,  0.000118
001,  0.000122,  0.000127
001,  0.000127,  0.000127
001,  0.000125,  0.000125
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000268,  0.000150
001,  0.000145,  0.000117
001,  0.000132,  0.000127
001,  0.000130,  0.000135
001,  0.000120,  0.000117
001,  0.000122,  0.000123
001,  0.000123,  0.000115
001,  0.000122,  0.000115
001,  0.000125,  0.000127
001,  0.000133,  0.000130
-----------------------------------------------------------------------------------------------

