tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00000000,00367558,020,00179753,00007083,00006918,001024,000,000,00016384
001,00000000,00366752,020,00179811,00007280,00007116,001024,000,000,00016384
002,00000000,00366878,020,00180348,00007061,00006912,001024,000,000,00016384
003,00000000,00367784,020,00180360,00007117,00006976,001024,000,000,00016384
004,00000000,00367228,020,00180183,00007138,00006994,001024,000,000,00016384
005,00000000,00367714,020,00180430,00007053,00006909,001024,000,000,00016384
006,00000000,00366908,020,00180461,00007019,00006863,001024,000,000,00016384
007,00000000,00368125,020,00180067,00006868,00006743,001024,000,000,00016384
008,00000000,00367127,020,00180243,00007047,00006913,001024,000,000,00016384
009,00000000,00367774,020,00180394,00007150,00007008,001024,000,000,00016384
010,00000000,00368433,020,00179700,00007168,00006996,001024,000,000,00016384
011,00000000,00367552,020,00180696,00007065,00006916,001024,000,000,00016384
012,00000000,00367446,020,00180320,00006955,00006817,001024,000,000,00016384
013,00000000,00368544,020,00179955,00007031,00006879,001024,000,000,00016384
014,00000000,00368059,020,00179887,00006982,00006839,001024,000,000,00016384
015,00000000,00367289,020,00180097,00007054,00006906,001024,000,000,00016384
016,00000000,00367890,020,00179843,00007027,00006883,001024,000,000,00016384
017,00000000,00366370,020,00180000,00007077,00006922,001024,000,000,00016384
018,00000000,00367442,020,00180220,00007045,00006892,001024,000,000,00016384
019,00000000,00368199,020,00179531,00007049,00006902,001024,000,000,00016384
020,00000000,00367199,020,00180022,00007067,00006902,001024,000,000,00016384
021,00000000,00367018,020,00179893,00007056,00006905,001024,000,000,00016384
022,00000000,00367012,020,00179953,00007002,00006854,001024,000,000,00016384
023,00000000,00366431,020,00179779,00007118,00006971,001024,000,000,00016384
024,00000000,00367438,020,00179593,00007046,00006910,001024,000,000,00016384
025,00000000,00366706,020,00179574,00007071,00006930,001024,000,000,00016384
026,00000000,00367037,020,00179756,00007080,00006937,001024,000,000,00016384
027,00000000,00367457,020,00179558,00007019,00006873,001024,000,000,00016384
028,00000000,00366709,020,00179784,00007141,00006996,001024,000,000,00016384
029,00000000,00367557,020,00179607,00006916,00006750,001024,000,000,00016384
030,00000000,00368709,020,00179772,00007019,00006877,001024,000,000,00016384
031,00000000,00367361,020,00179781,00007168,00007005,001024,000,000,00016384
000,00000000,00346264,020,00172607,00009075,00008893,001024,000,001,00016384
001,00000000,00345890,020,00171835,00009286,00009080,001024,000,001,00016384
002,00000000,00348427,020,00173057,00008916,00008730,001024,000,001,00016384
003,00000000,00348265,020,00172965,00008778,00008595,001024,000,001,00016384
004,00000000,00348370,020,00172827,00009135,00008950,001024,000,001,00016384
005,00000000,00347326,020,00173272,00009102,00008905,001024,000,001,00016384
006,00000000,00346636,020,00172795,00009253,00009065,001024,000,001,00016384
007,00000000,00347345,020,00172777,00009143,00008956,001024,000,001,00016384
008,00000000,00348270,020,00173273,00009199,00009027,001024,000,001,00016384
009,00000000,00347918,020,00173103,00008929,00008729,001024,000,001,00016384
010,00000000,00348554,020,00172982,00009072,00008894,001024,000,001,00016384
011,00000000,00347294,020,00172971,00009098,00008898,001024,000,001,00016384
012,00000000,00347601,020,00172778,00009188,00009000,001024,000,001,00016384
013,00000000,00347475,020,00173184,00008987,00008807,001024,000,001,00016384
014,00000000,00347419,020,00172670,00009115,00008946,001024,000,001,00016384
015,00000000,00347949,020,00172682,00009242,00009053,001024,000,001,00016384
016,00000000,00348095,020,00173140,00009059,00008864,001024,000,001,00016384
017,00000000,00347287,020,00172839,00008942,00008746,001024,000,001,00016384
018,00000000,00348442,020,00172669,00009087,00008891,001024,000,001,00016384
019,00000000,00347809,020,00172682,00009193,00009005,001024,000,001,00016384
020,00000000,00347401,020,00172538,00009069,00008891,001024,000,001,00016384
021,00000000,00347763,020,00172770,00009255,00009071,001024,000,001,00016384
022,00000000,00347447,020,00172928,00008902,00008701,001024,000,001,00016384
023,00000000,00347336,020,00173320,00008880,00008686,001024,000,001,00016384
024,00000000,00347075,020,00173188,00009116,00008932,001024,000,001,00016384
025,00000000,00347513,020,00172692,00009269,00009064,001024,000,001,00016384
026,00000000,00348404,020,00172802,00009005,00008817,001024,000,001,00016384
027,00000000,00347121,020,00172894,00009101,00008928,001024,000,001,00016384
028,00000000,00348199,020,00172715,00009053,00008863,001024,000,001,00016384
029,00000000,00347769,020,00172920,00008978,00008790,001024,000,001,00016384
030,00000000,00348161,020,00172857,00008948,00008770,001024,000,001,00016384
031,00000000,00347331,020,00172641,00009231,00009070,001024,000,001,00016384
000,00000000,00375701,020,00182183,00006888,00006750,001024,000,002,00016384
001,00000000,00375839,020,00181539,00006959,00006820,001024,000,002,00016384
002,00000000,00375446,020,00182381,00006782,00006663,001024,000,002,00016384
003,00000000,00375320,020,00181889,00006941,00006795,001024,000,002,00016384
004,00000000,00375634,020,00182017,00006921,00006786,001024,000,002,00016384
005,00000000,00375568,020,00182342,00006822,00006683,001024,000,002,00016384
006,00000000,00374940,020,00182124,00006924,00006793,001024,000,002,00016384
007,00000000,00376123,020,00181970,00006824,00006676,001024,000,002,00016384
008,00000000,00376715,020,00181758,00006980,00006829,001024,000,002,00016384
009,00000000,00376494,020,00182220,00006861,00006732,001024,000,002,00016384
010,00000000,00375936,020,00182242,00006813,00006675,001024,000,002,00016384
011,00000000,00375261,020,00182303,00006863,00006736,001024,000,002,00016384
012,00000000,00375536,020,00181851,00007088,00006961,001024,000,002,00016384
013,00000000,00376237,020,00182123,00006822,00006694,001024,000,002,00016384
014,00000000,00374916,020,00182046,00006860,00006718,001024,000,002,00016384
015,00000000,00375336,020,00182221,00006898,00006770,001024,000,002,00016384
016,00000000,00376271,020,00181750,00006856,00006726,001024,000,002,00016384
017,00000000,00374849,020,00182110,00006917,00006758,001024,000,002,00016384
018,00000000,00375157,020,00181896,00006817,00006679,001024,000,002,00016384
019,00000000,00375484,020,00182019,00006862,00006734,001024,000,002,00016384
020,00000000,00376407,020,00181741,00006912,00006774,001024,000,002,00016384
021,00000000,00375351,020,00181864,00006788,00006661,001024,000,002,00016384
022,00000000,00375407,020,00181918,00006969,00006853,001024,000,002,00016384
023,00000000,00375830,020,00181851,00006821,00006689,001024,000,002,00016384
024,00000000,00375527,020,00181940,00006930,00006800,001024,000,002,00016384
025,00000000,00375270,020,00181822,00006999,00006871,001024,000,002,00016384
026,00000000,00375414,020,00181972,00006708,00006586,001024,000,002,00016384
027,00000000,00375388,020,00182002,00006848,00006719,001024,000,002,00016384
028,00000000,00375593,020,00181964,00006816,00006689,001024,000,002,00016384
029,00000000,00375254,020,00181910,00006951,00006826,001024,000,002,00016384
030,00000000,00374987,020,00182130,00006853,00006708,001024,000,002,00016384
031,00000000,00375983,020,00182108,00006978,00006868,001024,000,002,00016384
