tid,lock_impl_time(ms)
RUN 0
001, 23281.531
002, 23267.668
003, 22464.270
005, 22875.672
004, 22444.494
006, 22403.982
007, 22993.988
008, 22713.545
-----------------------------------------------------------------------------------------------

RUN 1
001, 23247.506
002, 23258.236
003, 22333.098
005, 22898.371
004, 22332.117
006, 22388.426
007, 22867.434
008, 22645.777
-----------------------------------------------------------------------------------------------

RUN 2
001, 23312.074
002, 23264.895
003, 22353.732
005, 22911.727
004, 22358.328
006, 22354.682
007, 22868.600
008, 22608.963
-----------------------------------------------------------------------------------------------

RUN 3
001, 23285.119
002, 23224.830
003, 22287.674
005, 22937.889
004, 22374.742
006, 22370.398
007, 22857.299
008, 22666.221
-----------------------------------------------------------------------------------------------

RUN 4
001, 23261.064
002, 23275.977
003, 22274.844
005, 22997.512
004, 22405.373
006, 22373.791
007, 22884.467
008, 22612.084
-----------------------------------------------------------------------------------------------

