tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,  21385472,  334148,   74.365326,   10.000000, 9751.581055,  170.937393, 9600.847656,   12.728251,  134.067581,  141.679062,    1.470292,    1.154568,     20876,        33554432,000,000
001,  33553088,  524267,  114.277321,   10.000000, 9620.701172,  256.287933, 9397.664062,   19.672026,  197.373932,  209.099152,    2.022627,    1.794642,     32762,        33554432,000,000
002,  26961152,  421268,   92.841965,   10.000000, 9682.445312,  216.744293, 9491.831055,   16.203794,  168.906982,  179.308487,    1.723698,    2.115858,     26321,        33554432,000,000
003,  29453248,  460207,  103.693237,   10.000000, 9653.309570,  239.352112, 9443.567383,   18.490948,  186.744370,  197.794434,    1.845035,    1.614180,     28765,        33554432,000,000
004,  30978752,  484043,  107.191689,   10.000000, 9633.342773,  249.817017, 9413.083984,   18.560343,  195.206238,  206.678696,    1.877000,    1.635628,     30250,        33554432,000,000
005,  35552448,  555507,  125.504837,   10.000000, 9581.609375,  284.033447, 9332.535156,   21.342329,  221.319870,  235.084427,    2.069778,    1.884427,     34717,        33554432,000,000
006,  24200384,  378131,   84.417816,   10.000000, 9716.270508,  193.683533, 9545.736328,   14.399959,  151.775925,  160.665146,    1.511423,    1.269590,     23637,        33554432,000,000
007,  26479168,  413737,   92.731445,   10.000000, 9687.468750,  212.499527, 9500.450195,   15.785590,  166.497299,  176.302567,    1.623370,    1.401428,     25856,        33554432,000,000
008,  34113280,  533020,  119.880997,   10.000000, 9544.166016,  329.635071, 9244.954102,   20.417088,  272.429535,  282.549652,    2.305290,    1.791280,     33316,        33554432,000,000
009,  31598400,  493725,  111.270409,   10.000000, 9578.004883,  304.922272, 9301.773438,   18.838356,  251.355118,  261.252350,    2.129160,    1.720335,     30862,        33554432,000,000
010,  33439616,  522494,  118.887802,   10.000000, 9556.162109,  316.932129, 9270.015625,   20.076078,  259.673767,  270.500946,    2.311755,    1.786412,     32662,        33554432,000,000
011,  20591104,  321736,   72.353050,   10.000000, 9726.604492,  196.917664, 9548.024414,   12.328580,  162.146072,  168.357468,    1.675327,    1.097467,     20115,        33554432,000,000
012,  21369792,  333903,   75.071297,   10.000000, 9715.320312,  202.975510, 9531.954102,   12.788012,  166.403275,  173.369354,    1.728843,    1.144265,     20872,        33554432,000,000
013,  24121280,  376895,   85.430695,   10.000000, 9679.050781,  229.053604, 9472.050781,   14.498107,  187.458237,  195.465225,    1.792182,    1.282938,     23552,        33554432,000,000
014,  27335488,  427117,   96.026535,   10.000000, 9641.415039,  258.047882, 9408.223633,   16.355124,  211.523422,  220.190155,    2.019640,    1.437967,     26693,        33554432,000,000
015,  47665728,  744777,  170.808289,   10.000000, 9362.040039,  454.496918, 8951.725586,   28.857719,  372.518585,  388.125214,    3.011079,    2.673466,     46555,        33554432,000,000
000,  25094144,  392096,   87.776657,   10.000000, 9728.353516,  199.873581, 9552.542969,   14.941355,  156.487701,  165.735321,    1.440090,    1.313540,     24503,        33554432,000,001
001,  25584832,  399763,   86.169250,   10.000000, 9733.203125,  193.649277, 9561.338867,   14.848070,  149.696686,  158.421875,    1.420413,    1.362242,     24980,        33554432,000,001
002,  28272704,  441761,   97.054932,   10.000000, 9692.538086,  226.403915, 9493.980469,   16.905277,  176.096329,  187.467987,    1.575718,    2.248317,     27600,        33554432,000,001
003,  21281536,  332524,   73.866798,   10.000000, 9770.584961,  171.196167, 9620.735352,   13.257617,  133.536194,  141.592712,    1.225200,    1.143900,     20778,        33554432,000,001
004,  35218368,  550287,  122.189095,   10.000000, 9606.864258,  282.926392, 9358.062500,   21.128929,  220.567230,  234.072128,    1.879487,    1.846962,     34385,        33554432,000,001
005,  23620096,  369064,   81.884544,   10.000000, 9745.475586,  186.099228, 9582.248047,   13.955095,  145.179672,  154.277298,    1.279143,    1.219753,     23055,        33554432,000,001
006,  33176192,  518378,  116.907013,   10.000000, 9632.464844,  266.429291, 9398.549805,   19.813549,  208.179199,  221.072433,    1.759957,    1.746735,     32395,        33554432,000,001
