tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.001262,       0.000,    0.002702,    0.000862,             256
000,        32,       1,    0.001018,       0.000,    0.001046,    0.000412,             512
000,        64,       1,    0.001142,       0.000,    0.014527,    0.000199,            1024
000,       128,       1,    0.002080,       0.000,    0.064988,    0.000246,            2048
000,       256,       1,    0.003977,       0.000,    0.075366,    0.000371,            4096
000,       512,       1,    0.007467,       0.000,    0.154195,    0.000332,            8192
000,      1024,       1,    0.015417,       0.001,    0.037446,    0.000201,           16384
000,      2048,       1,    0.028868,       0.001,    0.617491,    0.000394,           32768
000,      4096,       1,    0.059475,       0.002,    0.693873,    0.000394,           65536
000,      8192,       1,    0.114068,       0.004,    3.075537,    0.000463,          131072
000,     16384,       1,    0.189450,       0.007,    2.635442,    0.000490,          262144
000,     32768,       1,    0.328724,       0.011,    6.127957,    0.000543,          524288
000,     65536,       1,    0.669408,       0.019,    8.733948,    0.000501,         1048576
000,    131072,       1,    1.168700,       0.036,    9.613236,    0.000483,         2097152
000,    262144,       1,    2.599912,       0.068,    4.115326,    0.000892,         4194304
000,    524288,       1,    5.168739,       0.129,    0.000953,    0.001008,         8388608
000,   1048576,       1,    7.889950,       0.260,  212.286804,    0.000917,        16777216
001,        16,       1,    0.001427,       0.000,    0.007867,    0.000947,             256
001,        32,       1,    0.000987,       0.000,    0.002933,    0.000433,             512
001,        64,       1,    0.001167,       0.000,    0.023447,    0.000147,            1024
001,       128,       1,    0.002960,       0.000,    0.059260,    0.000240,            2048
001,       256,       1,    0.004060,       0.000,    0.035480,    0.000147,            4096
001,       512,       1,    0.008060,       0.000,    0.227700,    0.000300,            8192
001,      1024,       1,    0.016567,       0.001,    0.064213,    0.000320,           16384
001,      2048,       1,    0.031293,       0.001,    0.709873,    0.000420,           32768
001,      4096,       1,    0.064247,       0.002,    0.384693,    0.000480,           65536
001,      8192,       1,    0.123487,       0.004,    2.474500,    0.000407,          131072
001,     16384,       1,    0.256753,       0.007,    1.193367,    0.000500,          262144
001,     32768,       1,    0.329760,       0.011,    7.764620,    0.000683,          524288
001,     65536,       1,    0.548577,       0.019,    9.401736,    0.000390,         1048576
001,    131072,       1,    1.210803,       0.036,   11.794227,    0.000440,         2097152
001,    262144,       1,    2.334630,       0.068,   18.237057,    0.000737,         4194304
001,    524288,       1,    4.957681,       0.129,    9.202617,    0.000880,         8388608
001,   1048576,       1,    7.878210,       0.260,  243.802795,    0.000650,        16777216
002,        16,       1,    0.001353,       0.000,    0.010233,    0.000873,             256
002,        32,       1,    0.000907,       0.000,    0.001867,    0.000293,             512
002,        64,       1,    0.001387,       0.000,    0.025060,    0.000360,            1024
002,       128,       1,    0.002247,       0.000,    0.061733,    0.000280,            2048
002,       256,       1,    0.004187,       0.000,    0.022627,    0.000253,            4096
002,       512,       1,    0.007987,       0.000,    0.166907,    0.000247,            8192
002,      1024,       1,    0.016233,       0.001,    0.095873,    0.000213,           16384
002,      2048,       1,    0.031353,       0.001,    0.646873,    0.000527,           32768
002,      4096,       1,    0.064713,       0.002,    0.810380,    0.000380,           65536
002,      8192,       1,    0.123560,       0.004,    3.491080,    0.000513,          131072
002,     16384,       1,    0.205160,       0.007,    3.236328,    0.000410,          262144
002,     32768,       1,    0.328461,       0.011,   10.281762,    0.000556,          524288
002,     65536,       1,    0.695861,       0.019,    4.669718,    0.000412,         1048576
002,    131072,       1,    1.007123,       0.036,    0.001240,    0.000453,         2097152
002,    262144,       1,    2.004593,       0.068,   32.810478,    0.000537,         4194304
002,    524288,       1,    3.996643,       0.129,   22.188803,    0.000707,         8388608
002,   1048576,       1,    7.889443,       0.260,  141.352859,    0.000827,        16777216
003,        16,       1,    0.001473,       0.000,    0.003687,    0.000953,             256
003,        32,       1,    0.001333,       0.000,    0.001660,    0.000480,             512
003,        64,       1,    0.001220,       0.000,    0.021733,    0.000207,            1024
003,       128,       1,    0.002180,       0.000,    0.056193,    0.000193,            2048
003,       256,       1,    0.004653,       0.000,    0.044247,    0.000380,            4096
003,       512,       1,    0.008240,       0.000,    0.231540,    0.000500,            8192
003,      1024,       1,    0.016287,       0.001,    0.156960,    0.000227,           16384
003,      2048,       1,    0.031200,       0.001,    0.860373,    0.000347,           32768
003,      4096,       1,    0.065153,       0.002,    0.628993,    0.000480,           65536
003,      8192,       1,    0.179127,       0.004,    3.188227,    0.000667,          131072
003,     16384,       1,    0.179764,       0.007,    3.073561,    0.000412,          262144
003,     32768,       1,    0.311217,       0.011,    6.768220,    0.000472,          524288
003,     65536,       1,    0.637693,       0.019,    7.054135,    0.000472,         1048576
003,    131072,       1,    0.993503,       0.036,   33.604427,    0.000983,         2097152
003,    262144,       1,    2.000160,       0.068,   26.772434,    0.000583,         4194304
003,    524288,       1,    4.070717,       0.129,   14.159657,    0.000747,         8388608
003,   1048576,       1,    7.876943,       0.260,  133.478882,    0.000877,        16777216
004,        16,       1,    0.000497,       0.000,    0.001700,    0.000283,             256
004,        32,       1,    0.000580,       0.000,    0.003457,    0.000283,             512
004,        64,       1,    0.000697,       0.000,    0.017033,    0.000160,            1024
004,       128,       1,    0.001163,       0.000,    0.048050,    0.000127,            2048
004,       256,       1,    0.002360,       0.000,    0.079187,    0.000323,            4096
