tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000, 198012819,198012819, 5289.545898,      30.000,28263.369141,21157.236328,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000, 198142767,198142767, 5289.413086,      30.000,28264.025391,21156.888672,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000, 198144801,198144801, 5288.981934,      30.000,28264.324219,21157.005859,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000, 198145752,198145752, 5289.049805,      30.000,28264.503906,21156.615234,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000, 198146091,198146091, 5289.408203,      30.000,28263.957031,21156.806641,               0
-------------------------------------------------------------------------------------------------------

