tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00000000,00366892,020,00184420,00000000,00000000,001024,000,000,00016384
001,00000000,00367811,020,00185066,00000000,00000000,001024,000,000,00016384
002,00000000,00367777,020,00185184,00000000,00000000,001024,000,000,00016384
003,00000000,00368489,020,00185093,00000000,00000000,001024,000,000,00016384
004,00000000,00368500,020,00185288,00000000,00000000,001024,000,000,00016384
005,00000000,00369183,020,00185376,00000000,00000000,001024,000,000,00016384
006,00000000,00367752,020,00184131,00000000,00000000,001024,000,000,00016384
007,00000000,00367810,020,00184764,00000000,00000000,001024,000,000,00016384
008,00000000,00367595,020,00184773,00000000,00000000,001024,000,000,00016384
009,00000000,00369944,020,00185544,00000000,00000000,001024,000,000,00016384
010,00000000,00367728,020,00185001,00000000,00000000,001024,000,000,00016384
011,00000000,00367300,020,00184793,00000000,00000000,001024,000,000,00016384
012,00000000,00368696,020,00184621,00000000,00000000,001024,000,000,00016384
013,00000000,00367879,020,00184748,00000000,00000000,001024,000,000,00016384
014,00000000,00367564,020,00184898,00000000,00000000,001024,000,000,00016384
015,00000000,00367753,020,00185051,00000000,00000000,001024,000,000,00016384
016,00000000,00368508,020,00184701,00000000,00000000,001024,000,000,00016384
017,00000000,00368303,020,00185509,00000000,00000000,001024,000,000,00016384
018,00000000,00368035,020,00184889,00000000,00000000,001024,000,000,00016384
019,00000000,00369317,020,00185707,00000000,00000000,001024,000,000,00016384
020,00000000,00368175,020,00184976,00000000,00000000,001024,000,000,00016384
021,00000000,00367610,020,00184010,00000000,00000000,001024,000,000,00016384
022,00000000,00367934,020,00184452,00000000,00000000,001024,000,000,00016384
023,00000000,00367809,020,00185075,00000000,00000000,001024,000,000,00016384
024,00000000,00368848,020,00184840,00000000,00000000,001024,000,000,00016384
025,00000000,00367888,020,00184758,00000000,00000000,001024,000,000,00016384
026,00000000,00367580,020,00185159,00000000,00000000,001024,000,000,00016384
027,00000000,00369543,020,00185314,00000000,00000000,001024,000,000,00016384
028,00000000,00367829,020,00184101,00000000,00000000,001024,000,000,00016384
029,00000000,00368097,020,00184946,00000000,00000000,001024,000,000,00016384
030,00000000,00368226,020,00184926,00000000,00000000,001024,000,000,00016384
031,00000000,00368321,020,00184945,00000000,00000000,001024,000,000,00016384
000,00000000,00635669,020,00319681,00000000,00000000,001024,000,001,00016384
001,00000000,00636451,020,00319682,00000000,00000000,001024,000,001,00016384
002,00000000,00635126,020,00318751,00000000,00000000,001024,000,001,00016384
003,00000000,00633222,020,00318343,00000000,00000000,001024,000,001,00016384
004,00000000,00633526,020,00318606,00000000,00000000,001024,000,001,00016384
005,00000000,00635953,020,00319032,00000000,00000000,001024,000,001,00016384
006,00000000,00630737,020,00316458,00000000,00000000,001024,000,001,00016384
007,00000000,00635519,020,00318764,00000000,00000000,001024,000,001,00016384
008,00000000,00636341,020,00318612,00000000,00000000,001024,000,001,00016384
009,00000000,00634059,020,00318273,00000000,00000000,001024,000,001,00016384
010,00000000,00634407,020,00318611,00000000,00000000,001024,000,001,00016384
011,00000000,00636023,020,00319780,00000000,00000000,001024,000,001,00016384
