tid,wait_acq(ms),wait_rel(ms)
RUN 0
002,  0.008923,  0.000390
002,  1.209695,  0.000140
002,  0.932367,  0.000117
002,  0.867447,  0.000103
002,  0.900763,  0.000117
002,  0.872313,  0.000108
002,  0.861502,  0.000123
002,  0.859583,  0.000105
002,  0.935693,  0.000132
002,  0.897380,  0.000122
001,  1.232325,  0.000423
001,  0.922325,  0.000187
001,  0.858443,  0.000132
001,  0.892470,  0.000160
001,  0.864717,  0.000148
001,  0.852627,  0.000165
001,  0.850282,  0.000147
001,  0.925330,  0.000168
001,  0.886602,  0.000158
001,  0.838768,  0.000162
003,  0.665908,  0.000372
003,  1.030312,  0.000162
003,  0.888448,  0.000155
003,  0.854415,  0.000152
003,  0.900237,  0.000138
003,  0.850718,  0.000152
003,  0.868835,  0.000150
003,  0.854312,  0.000155
003,  0.946500,  0.000168
003,  0.840005,  0.000142
004,  0.398732,  0.000345
004,  1.101485,  0.000120
004,  0.915425,  0.000133
004,  0.863943,  0.000128
004,  0.904468,  0.000125
004,  0.860400,  0.000115
004,  0.870247,  0.000122
004,  0.864390,  0.000105
004,  0.942778,  0.000147
004,  0.863958,  0.000125
005,  0.172397,  0.000387
005,  1.181565,  0.000155
005,  0.927128,  0.000173
005,  0.865297,  0.000152
005,  0.898960,  0.000170
005,  0.868548,  0.000137
005,  0.868382,  0.000153
005,  0.846840,  0.000133
005,  0.959418,  0.000162
005,  0.876838,  0.000148
006,  0.993323,  0.000472
006,  0.983208,  0.000213
006,  0.877178,  0.000157
006,  0.883800,  0.000172
006,  0.893927,  0.000183
006,  0.863977,  0.000180
006,  0.868188,  0.000167
006,  0.885660,  0.000138
006,  0.905523,  0.000170
006,  0.852337,  0.000160
007,  1.146813,  0.000423
007,  0.931625,  0.000247
007,  0.844558,  0.000220
007,  0.872860,  0.000240
007,  0.849438,  0.000282
007,  0.837897,  0.000210
007,  0.837808,  0.000180
007,  0.913422,  0.000193
007,  0.883692,  0.000193
007,  0.827058,  0.000233
008,  0.834567,  0.000338
008,  0.991422,  0.010628
008,  0.863938,  0.000177
008,  0.847918,  0.007637
008,  0.874137,  0.000183
008,  0.832722,  0.007570
008,  0.848322,  0.000167
008,  0.843585,  0.007773
008,  0.966157,  0.000167
008,  0.822597,  0.007192
009,  0.582533,  0.000470
009,  1.053505,  0.000232
009,  0.897010,  0.000232
009,  0.851432,  0.000217
009,  0.895552,  0.000280
009,  0.847463,  0.000225
009,  0.862277,  0.000243
009,  0.849978,  0.000225
009,  0.941912,  0.000242
