tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000010,    0.000000,   11.957060,    0.031761,   11.903615,    0.002330,    0.053082,    0.029249,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.035315,    0.029519,    0.000104,    0.001355,    0.035117,    0.028078,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.031073,    0.028764,    0.000070,    0.001127,    0.030930,    0.027493,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.031498,    0.029483,    0.000079,    0.001239,    0.031359,    0.028167,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.030692,    0.028656,    0.000064,    0.001254,    0.030554,    0.027324,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.030525,    0.028348,    0.000071,    0.001227,    0.030378,    0.027043,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.031130,    0.028278,    0.000067,    0.001176,    0.030927,    0.027019,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.030663,    0.028305,    0.000067,    0.001204,    0.030529,    0.027024,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.030669,    0.028216,    0.000063,    0.001129,    0.030547,    0.027010,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.033389,    0.028466,    0.000062,    0.001234,    0.033255,    0.027158,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.030709,    0.028816,    0.000057,    0.001067,    0.030593,    0.027607,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.030639,    0.028953,    0.000082,    0.001081,    0.030502,    0.027793,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.030372,    0.028427,    0.000058,    0.001227,    0.030234,    0.027121,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.030398,    0.028473,    0.000075,    0.001179,    0.030237,    0.027217,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.030686,    0.028183,    0.000062,    0.001118,    0.030487,    0.026985,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.030937,    0.028430,    0.000066,    0.001165,    0.030798,    0.027184,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.030199,    0.028186,    0.000073,    0.001154,    0.030068,    0.026947,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.031536,    0.028264,    0.000073,    0.001165,    0.031406,    0.027019,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.030351,    0.028343,    0.000071,    0.000977,    0.030223,    0.027229,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.030237,    0.029205,    0.000076,    0.001157,    0.030105,    0.027971,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.118358,    0.053098,    0.000755,    0.001766,    0.117327,    0.051157,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.048818,    0.042158,    0.000092,    0.000984,    0.048612,    0.041014,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.045939,    0.037641,    0.000076,    0.001402,    0.045782,    0.036161,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.030332,    0.028348,    0.000056,    0.001438,    0.030195,    0.026835,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.030095,    0.028344,    0.000075,    0.001234,    0.029940,    0.027037,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.030058,    0.028531,    0.000055,    0.001443,    0.029872,    0.027013,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.032135,    0.029008,    0.000058,    0.001401,    0.031989,    0.027508,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.031269,    0.028548,    0.000078,    0.001202,    0.031116,    0.027270,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.033124,    0.033366,    0.000057,    0.001197,    0.032992,    0.032085,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.033671,    0.030893,    0.000078,    0.001218,    0.033521,    0.029534,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.034584,    0.031507,    0.000079,    0.001326,    0.034425,    0.030085,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.033027,    0.031442,    0.000061,    0.001274,    0.032884,    0.030086,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.033158,    0.031098,    0.000058,    0.001215,    0.033028,    0.029800,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.032812,    0.028242,    0.000056,    0.001122,    0.032624,    0.027045,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.031530,    0.027893,    0.000053,    0.001299,    0.031395,    0.026509,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.029558,    0.028020,    0.000058,    0.001135,    0.029420,    0.026804,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.029448,    0.027132,    0.000057,    0.000890,    0.029312,    0.026153,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.030035,    0.027510,    0.000057,    0.001213,    0.029906,    0.026150,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.029587,    0.027815,    0.000081,    0.001400,    0.029438,    0.026329,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.029925,    0.027256,    0.000057,    0.001118,    0.029786,    0.026040,               0,000,000
002,         0,       0,    0.000007,    0.000000,    4.153613,    0.032814,    4.102726,    0.002044,    0.050559,    0.030521,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.040052,    0.030188,    0.000146,    0.001403,    0.039737,    0.028682,               0,000,000
002,         0,       0,    0.000011,    0.000000,    0.033198,    0.034506,    0.000090,    0.001419,    0.032952,    0.032892,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.031865,    0.028844,    0.000088,    0.001318,    0.031668,    0.027420,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.031887,    0.033513,    0.000073,    0.001378,    0.031672,    0.031983,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.032011,    0.027972,    0.000091,    0.001292,    0.031812,    0.026587,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.033221,    0.032748,    0.000067,    0.001253,    0.033048,    0.031354,               0,000,000
002,         0,       0,    0.000007,    0.000000,    0.031019,    0.027773,    0.000090,    0.001205,    0.030825,    0.026468,               0,000,000
002,         0,       0,    0.000008,    0.000000,    0.033007,    0.033011,    0.000059,    0.001356,    0.032807,    0.031443,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.033006,    0.029864,    0.000093,    0.001471,    0.032812,    0.028261,               0,000,000
002,         0,       0,    0.000007,    0.000000,    0.037071,    0.029982,    0.000094,    0.001294,    0.036823,    0.028551,               0,000,000
002,         0,       0,    0.000007,    0.000000,    0.029922,    0.030235,    0.000089,    0.001413,    0.029735,    0.028694,               0,000,000
002,         0,       0,    0.000007,    0.000000,    0.037145,    0.029936,    0.000083,    0.001554,    0.036890,    0.028252,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.030172,    0.029743,    0.000087,    0.001460,    0.029985,    0.028123,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.036323,    0.029963,    0.000101,    0.001391,    0.036066,    0.028459,               0,000,000
002,         0,       0,    0.000011,    0.000000,    0.029769,    0.032756,    0.000096,    0.001437,    0.029534,    0.031172,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.034147,    0.028439,    0.000103,    0.001211,    0.033931,    0.027067,               0,000,000
