tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00047428,00047428,010,00128964,00000000,00000000,001024,000,000,00000512
001,00047143,00047143,010,00127951,00000000,00000000,001024,000,000,00000512
002,00046874,00046874,010,00126653,00000000,00000000,001024,000,000,00000512
003,00048189,00048189,010,00129319,00000000,00000000,001024,000,000,00000512
004,00046505,00046505,010,00126486,00000000,00000000,001024,000,000,00000512
005,00046728,00046728,010,00126275,00000000,00000000,001024,000,000,00000512
006,00047834,00047834,010,00128152,00000000,00000000,001024,000,000,00000512
007,00047505,00047505,010,00128010,00000000,00000000,001024,000,000,00000512
008,00047875,00047875,010,00128569,00000000,00000000,001024,000,000,00000512
009,00047463,00047463,010,00127056,00000000,00000000,001024,000,000,00000512
010,00047408,00047408,010,00126671,00000000,00000000,001024,000,000,00000512
011,00047720,00047720,010,00127881,00000000,00000000,001024,000,000,00000512
012,00048296,00048296,010,00128723,00000000,00000000,001024,000,000,00000512
013,00047121,00047121,010,00126323,00000000,00000000,001024,000,000,00000512
014,00046222,00046222,010,00126178,00000000,00000000,001024,000,000,00000512
015,00047622,00047622,010,00128348,00000000,00000000,001024,000,000,00000512
016,00047854,00047854,010,00128669,00000000,00000000,001024,000,000,00000512
017,00047726,00047726,010,00128470,00000000,00000000,001024,000,000,00000512
018,00047991,00047991,010,00128332,00000000,00000000,001024,000,000,00000512
019,00047101,00047101,010,00127140,00000000,00000000,001024,000,000,00000512
020,00047039,00047039,010,00128432,00000000,00000000,001024,000,000,00000512
021,00047398,00047398,010,00126677,00000000,00000000,001024,000,000,00000512
022,00048429,00048429,010,00127749,00000000,00000000,001024,000,000,00000512
023,00047177,00047177,010,00128124,00000000,00000000,001024,000,000,00000512
024,00047334,00047334,010,00130020,00000000,00000000,001024,000,000,00000512
025,00048107,00048107,010,00128633,00000000,00000000,001024,000,000,00000512
026,00047810,00047810,010,00128975,00000000,00000000,001024,000,000,00000512
027,00047140,00047140,010,00129293,00000000,00000000,001024,000,000,00000512
028,00048251,00048251,010,00127317,00000000,00000000,001024,000,000,00000512
029,00047379,00047379,010,00126350,00000000,00000000,001024,000,000,00000512
030,00046791,00046791,010,00126363,00000000,00000000,001024,000,000,00000512
031,00047821,00047821,010,00128303,00000000,00000000,001024,000,000,00000512
000,00026093,00026093,010,00070984,00000000,00000000,001024,001,000,00000512
001,00026229,00026229,010,00071480,00000000,00000000,001024,001,000,00000512
002,00025973,00025973,010,00070967,00000000,00000000,001024,001,000,00000512
003,00026048,00026048,010,00070716,00000000,00000000,001024,001,000,00000512
004,00026471,00026471,010,00072443,00000000,00000000,001024,001,000,00000512
005,00025284,00025284,010,00070379,00000000,00000000,001024,001,000,00000512
006,00025489,00025489,010,00070820,00000000,00000000,001024,001,000,00000512
007,00025894,00025894,010,00070313,00000000,00000000,001024,001,000,00000512
008,00026196,00026196,010,00071975,00000000,00000000,001024,001,000,00000512
009,00026245,00026245,010,00070520,00000000,00000000,001024,001,000,00000512
010,00026446,00026446,010,00070178,00000000,00000000,001024,001,000,00000512
011,00025997,00025997,010,00071598,00000000,00000000,001024,001,000,00000512
012,00026080,00026080,010,00070184,00000000,00000000,001024,001,000,00000512
013,00025956,00025956,010,00070101,00000000,00000000,001024,001,000,00000512
014,00025822,00025822,010,00070514,00000000,00000000,001024,001,000,00000512
015,00025976,00025976,010,00070802,00000000,00000000,001024,001,000,00000512
016,00027141,00027141,010,00071736,00000000,00000000,001024,001,000,00000512
017,00026794,00026794,010,00071953,00000000,00000000,001024,001,000,00000512
018,00026605,00026605,010,00071395,00000000,00000000,001024,001,000,00000512
019,00026960,00026960,010,00072596,00000000,00000000,001024,001,000,00000512
020,00027107,00027107,010,00072194,00000000,00000000,001024,001,000,00000512
021,00025723,00025723,010,00071673,00000000,00000000,001024,001,000,00000512
022,00025737,00025737,010,00070033,00000000,00000000,001024,001,000,00000512
023,00026561,00026561,010,00072786,00000000,00000000,001024,001,000,00000512
024,00025795,00025795,010,00070901,00000000,00000000,001024,001,000,00000512
025,00025972,00025972,010,00070460,00000000,00000000,001024,001,000,00000512
026,00026051,00026051,010,00070315,00000000,00000000,001024,001,000,00000512
027,00026510,00026510,010,00071943,00000000,00000000,001024,001,000,00000512
028,00026787,00026787,010,00072776,00000000,00000000,001024,001,000,00000512
029,00026354,00026354,010,00071999,00000000,00000000,001024,001,000,00000512
030,00026258,00026258,010,00071113,00000000,00000000,001024,001,000,00000512
031,00026437,00026437,010,00071305,00000000,00000000,001024,001,000,00000512
000,00027589,00027589,010,00075582,00000000,00000000,001024,002,000,00000512
001,00027633,00027633,010,00075663,00000000,00000000,001024,002,000,00000512
002,00027953,00027953,010,00076199,00000000,00000000,001024,002,000,00000512
003,00027742,00027742,010,00075527,00000000,00000000,001024,002,000,00000512
004,00027482,00027482,010,00075410,00000000,00000000,001024,002,000,00000512
005,00027719,00027719,010,00076299,00000000,00000000,001024,002,000,00000512
006,00027601,00027601,010,00076121,00000000,00000000,001024,002,000,00000512
007,00028042,00028042,010,00076430,00000000,00000000,001024,002,000,00000512
008,00028062,00028062,010,00075397,00000000,00000000,001024,002,000,00000512
009,00027399,00027399,010,00075537,00000000,00000000,001024,002,000,00000512
010,00027280,00027280,010,00074897,00000000,00000000,001024,002,000,00000512
011,00027958,00027958,010,00076452,00000000,00000000,001024,002,000,00000512
012,00027384,00027384,010,00075212,00000000,00000000,001024,002,000,00000512
013,00027263,00027263,010,00074427,00000000,00000000,001024,002,000,00000512
014,00027796,00027796,010,00076741,00000000,00000000,001024,002,000,00000512
015,00027629,00027629,010,00075918,00000000,00000000,001024,002,000,00000512
016,00027264,00027264,010,00074971,00000000,00000000,001024,002,000,00000512
017,00028128,00028128,010,00077455,00000000,00000000,001024,002,000,00000512
018,00027348,00027348,010,00075477,00000000,00000000,001024,002,000,00000512
019,00027154,00027154,010,00075512,00000000,00000000,001024,002,000,00000512
020,00027990,00027990,010,00076737,00000000,00000000,001024,002,000,00000512
021,00027454,00027454,010,00075359,00000000,00000000,001024,002,000,00000512
022,00027830,00027830,010,00075708,00000000,00000000,001024,002,000,00000512
023,00027344,00027344,010,00074822,00000000,00000000,001024,002,000,00000512
024,00027927,00027927,010,00075691,00000000,00000000,001024,002,000,00000512
025,00027092,00027092,010,00074686,00000000,00000000,001024,002,000,00000512
026,00027759,00027759,010,00075792,00000000,00000000,001024,002,000,00000512
027,00027148,00027148,010,00075628,00000000,00000000,001024,002,000,00000512
028,00026682,00026682,010,00074848,00000000,00000000,001024,002,000,00000512
029,00027315,00027315,010,00074649,00000000,00000000,001024,002,000,00000512
030,00026575,00026575,010,00074487,00000000,00000000,001024,002,000,00000512
031,00027474,00027474,010,00074696,00000000,00000000,001024,002,000,00000512
000,00026216,00026216,010,00071984,00000000,00000000,001024,003,000,00000512
001,00026862,00026862,010,00072039,00000000,00000000,001024,003,000,00000512
002,00026183,00026183,010,00070609,00000000,00000000,001024,003,000,00000512
003,00026149,00026149,010,00070774,00000000,00000000,001024,003,000,00000512
004,00026406,00026406,010,00071320,00000000,00000000,001024,003,000,00000512
005,00026404,00026404,010,00070914,00000000,00000000,001024,003,000,00000512
006,00026487,00026487,010,00071553,00000000,00000000,001024,003,000,00000512
007,00026687,00026687,010,00072632,00000000,00000000,001024,003,000,00000512
008,00026708,00026708,010,00072167,00000000,00000000,001024,003,000,00000512
009,00026616,00026616,010,00071308,00000000,00000000,001024,003,000,00000512
010,00026013,00026013,010,00071594,00000000,00000000,001024,003,000,00000512
011,00026705,00026705,010,00071228,00000000,00000000,001024,003,000,00000512
012,00026242,00026242,010,00070880,00000000,00000000,001024,003,000,00000512
013,00026787,00026787,010,00071954,00000000,00000000,001024,003,000,00000512
014,00025892,00025892,010,00071038,00000000,00000000,001024,003,000,00000512
015,00026615,00026615,010,00072517,00000000,00000000,001024,003,000,00000512
016,00025862,00025862,010,00071442,00000000,00000000,001024,003,000,00000512
017,00026452,00026452,010,00071825,00000000,00000000,001024,003,000,00000512
018,00026583,00026583,010,00071628,00000000,00000000,001024,003,000,00000512
019,00026561,00026561,010,00071223,00000000,00000000,001024,003,000,00000512
020,00026115,00026115,010,00071965,00000000,00000000,001024,003,000,00000512
021,00026990,00026990,010,00072469,00000000,00000000,001024,003,000,00000512
022,00026433,00026433,010,00070740,00000000,00000000,001024,003,000,00000512
023,00026902,00026902,010,00071186,00000000,00000000,001024,003,000,00000512
024,00026396,00026396,010,00072341,00000000,00000000,001024,003,000,00000512
025,00025853,00025853,010,00072162,00000000,00000000,001024,003,000,00000512
026,00026199,00026199,010,00071605,00000000,00000000,001024,003,000,00000512
027,00026516,00026516,010,00071429,00000000,00000000,001024,003,000,00000512
028,00026583,00026583,010,00071911,00000000,00000000,001024,003,000,00000512
029,00026457,00026457,010,00073143,00000000,00000000,001024,003,000,00000512
030,00026372,00026372,010,00070440,00000000,00000000,001024,003,000,00000512
031,00026995,00026995,010,00072321,00000000,00000000,001024,003,000,00000512
000,00040458,00040458,010,00105633,00000000,00000000,001024,000,001,00000512
