tid,lock_impl_time(ms)
RUN 0
001,  0.351607
001,  0.478433
001,  0.390423
001,  0.377343
001,  0.380137
001,  0.375668
001,  0.474020
001,  0.390400
001,  0.377012
001,  0.373882
002,  0.002613
002,  0.576630
002,  0.402953
002,  0.384595
002,  0.380192
002,  0.386022
002,  0.398537
002,  0.448253
002,  0.384543
002,  0.384105
003,  0.509352
003,  0.430340
003,  0.386895
003,  0.382895
003,  0.383267
003,  0.374690
003,  0.462892
003,  0.388020
003,  0.378257
003,  0.373368
004,  0.198363
004,  0.503952
004,  0.398718
004,  0.379265
004,  0.379685
004,  0.379135
004,  0.459923
004,  0.405863
004,  0.386448
004,  0.385052
005,  0.282768
005,  0.498938
005,  0.388532
005,  0.375603
005,  0.374372
005,  0.375965
005,  0.465802
005,  0.390473
005,  0.374610
005,  0.375900
006,  0.432978
006,  0.453445
006,  0.380335
006,  0.372728
006,  0.374235
006,  0.368758
006,  0.464603
006,  0.388707
006,  0.375430
006,  0.370855
007,  0.597125
007,  0.388558
007,  0.376815
007,  0.373920
007,  0.378450
007,  0.384705
007,  0.460088
007,  0.377737
007,  0.375775
007,  0.363527
008,  0.097357
008,  0.539027
008,  0.396393
008,  0.376923
008,  0.374967
008,  0.377185
008,  0.407500
008,  0.404012
008,  0.375850
008,  0.370705
009,  5.831964
009,  0.511725
009,  0.455168
009,  0.401388
009,  0.405047
009,  0.414672
009,  0.432875
009,  0.398772
009,  0.381785
009,  0.392623
010,  6.247070
010,  0.456935
010,  0.428888
010,  0.396615
010,  0.395075
010,  0.420983
010,  0.420137
010,  0.370798
010,  0.362410
010,  0.382397
011,  5.752345
011,  0.540052
011,  0.448837
011,  0.412847
011,  0.403745
011,  0.391567
011,  0.424465
011,  0.416260
011,  0.388067
011,  0.394425
012,  6.323110
012,  0.446747
012,  0.440322
012,  0.399492
012,  0.395160
012,  0.420903
012,  0.429140
012,  0.391870
012,  0.368488
012,  0.371597
013,  6.165715
013,  0.462667
013,  0.429180
013,  0.415983
013,  0.390438
013,  0.416990
013,  0.425352
013,  0.374783
013,  0.353957
013,  0.390507
014,  6.080935
014,  0.472112
014,  0.436573
014,  0.418658
014,  0.384257
014,  0.406607
014,  0.432387
014,  0.378390
014,  0.367823
014,  0.389148
015,  6.000878
015,  0.488583
015,  0.439013
015,  0.398562
015,  0.383750
015,  0.393853
015,  0.439865
015,  0.379518
015,  0.379338
015,  0.389272
016,  5.926047
016,  0.499773
016,  0.453907
016,  0.419855
016,  0.394653
016,  0.411248
016,  0.431037
016,  0.394875
016,  0.391660
016,  0.396512
-----------------------------------------------------------------------------------------------

RUN 1
001,  5.856087
001,  0.455072
001,  0.396160
001,  0.377142
001,  0.405598
001,  0.389795
001,  0.402387
001,  0.374598
001,  0.372515
001,  0.374437
002,  5.940500
002,  0.446008
002,  0.405212
002,  0.383307
002,  0.409927
002,  0.394542
002,  0.401185
002,  0.376222
002,  0.373898
002,  0.375195
003,  6.159880
003,  0.414493
003,  0.390285
003,  0.378882
003,  0.398752
003,  0.403255
003,  0.379112
003,  0.370392
003,  0.374592
003,  0.370643
004,  5.717152
004,  0.481792
004,  0.407505
004,  0.392188
004,  0.403043
004,  0.392483
004,  0.410468
004,  0.381117
004,  0.375152
004,  0.374988
005,  6.201525
005,  0.399758
005,  0.385433
005,  0.387887
005,  0.393753
005,  0.404128
005,  0.375245
005,  0.368350
005,  0.371827
005,  0.367677
006,  5.790788
006,  0.475495
006,  0.397247
006,  0.379395
006,  0.398763
006,  0.391025
006,  0.405275
006,  0.372943
006,  0.370595
006,  0.372398
007,  6.078476
007,  0.398783
007,  0.372782
007,  0.361240
007,  0.378078
007,  0.391952
007,  0.364532
007,  0.357433
007,  0.362450
007,  0.357652
008,  6.004477
008,  0.425982
008,  0.392925
008,  0.379765
008,  0.410532
008,  0.395807
008,  0.382655
008,  0.373808
008,  0.374245
008,  0.369042
009,  0.583203
009,  0.394438
009,  0.391360
009,  0.387933
009,  0.392997
009,  0.414882
009,  0.385652
009,  0.384000
009,  0.385050
009,  0.359870
010,  0.335745
010,  0.401803
010,  0.419065
010,  0.372065
010,  0.418332
010,  0.390648
010,  0.419007
010,  0.391630
010,  0.384030
010,  0.384458
011,  0.185923
011,  0.429608
011,  0.385002
011,  0.376085
011,  0.409875
011,  0.380833
011,  0.400317
011,  0.371008
011,  0.392247
011,  0.404480
012,  0.271713
012,  0.416695
012,  0.418853
012,  0.374358
012,  0.418182
012,  0.389002
012,  0.414953
012,  0.373690
012,  0.374100
012,  0.382287
013,  0.531607
013,  0.398503
013,  0.387982
013,  0.382220
013,  0.383232
013,  0.408018
013,  0.379337
013,  0.388495
013,  0.373773
013,  0.365362
014,  0.464658
014,  0.379037
014,  0.385577
014,  0.355148
014,  0.379458
014,  0.381465
014,  0.376372
014,  0.385353
014,  0.371927
014,  0.371563
015,  0.402800
015,  0.395853
015,  0.402553
015,  0.365135
015,  0.415133
015,  0.386945
015,  0.414733
015,  0.395220
015,  0.384828
015,  0.383012
016,  0.004127
016,  0.455733
016,  0.397853
016,  0.370723
016,  0.390148
016,  0.379977
016,  0.407043
016,  0.364108
016,  0.400597
016,  0.406427
-----------------------------------------------------------------------------------------------

