tid,lock_impl_time(ms)
RUN 0
001,    28.076
003,    92.801
002,   163.576
004,   165.643
005,   110.156
006,   197.043
007,   193.457
008,   225.577
009,   159.880
010,    41.531
011,    94.770
012,   112.953
013,    31.448
014,    92.509
015,   123.967
016,    75.113
-----------------------------------------------------------------------------------------------

RUN 1
001,     8.776
003,   158.449
002,   192.634
004,   133.390
005,   145.069
006,   130.154
007,   113.178
008,   230.331
009,   184.179
010,    12.377
011,   103.193
012,   157.883
013,   109.925
014,    50.959
015,   151.023
016,    63.442
-----------------------------------------------------------------------------------------------

RUN 2
001,    33.425
003,   141.539
002,    60.100
004,   217.684
005,   162.058
006,    71.572
007,   184.167
008,   110.708
009,   100.994
010,    58.720
011,   145.236
012,    86.148
013,    96.988
014,   113.881
015,   189.182
016,   145.132
-----------------------------------------------------------------------------------------------

RUN 3
001,    38.736
003,   131.026
002,    12.601
004,   225.456
005,   140.074
006,    83.164
007,   186.665
008,    71.976
009,   127.412
010,    57.296
011,   175.658
012,   102.103
013,   153.887
014,   157.581
015,   196.755
016,    64.777
-----------------------------------------------------------------------------------------------

RUN 4
001,    42.168
003,   121.881
002,    28.442
004,   218.242
005,   179.857
006,    53.086
007,   138.031
008,    87.038
009,   167.938
010,    65.322
011,   168.014
012,   143.001
013,    94.524
014,   185.120
015,    92.856
016,   139.997
-----------------------------------------------------------------------------------------------

