tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000,6540230656,   24948, 7052.204102,   20.000000, 6476.193359, 6459.425293,    2.466569,    6.340964, 6469.535156, 6447.947266, 6149.225586, 6130.706055,     24948,         1048576,000,000,000001
000,6538395648,   24941, 7054.419434,   20.000000, 6473.916992, 6458.984375,    2.425928,    6.219338, 6467.659180, 6447.660156, 6147.738281, 6127.035156,     24942,         1048576,000,001,000001
000,6539182080,   24944, 7052.711914,   20.000000, 6473.589355, 6461.800293,    2.431346,    6.193487, 6466.994141, 6450.464355, 6148.353516, 6129.613281,     24944,         1048576,000,002,000001
000,6540754944,   24950, 7048.276855,   20.000000, 6476.419434, 6462.901367,    2.436089,    6.204430, 6470.146973, 6451.619141, 6151.005371, 6130.896973,     24951,         1048576,000,003,000001
000,6539706368,   24946, 7056.630859,   20.000000, 6472.095703, 6458.757812,    2.419462,    6.194363, 6465.648438, 6447.466797, 6147.035645, 6127.148926,     24947,         1048576,000,004,000001
000,6542589952,   24957, 7073.038086,   20.000000, 6469.697754, 6444.823242,   13.452982,   12.221849, 6451.956055, 6427.487305, 6135.383789, 6116.911621,     24957,         1048576,000,000,000128
000,6546522112,   24972, 7070.126465,   20.000000, 6468.003906, 6449.625488,    9.631589,   12.225433, 6453.982422, 6432.364746, 6136.756348, 6120.584473,     24972,         1048576,000,001,000128
000,6545735680,   24969, 7073.012695,   20.000000, 6467.537109, 6447.332031,    8.674265,   11.146896, 6454.626953, 6431.100098, 6137.582520, 6119.012207,     24969,         1048576,000,002,000128
000,6549143552,   24982, 7064.687500,   20.000000, 6472.929688, 6449.815430,    8.774120,   10.870300, 6460.044434, 6433.852051, 6142.477539, 6121.739746,     24983,         1048576,000,003,000128
000,6545997824,   24970, 7073.977051,   20.000000, 6468.680664, 6444.723145,    8.796529,   10.770661, 6455.660156, 6428.852051, 6138.263672, 6116.327148,     24971,         1048576,000,004,000128
000,6519783424,   24870, 7061.768066,   20.000000, 6486.930664, 6438.313965,   35.717007,   18.446915, 6447.286621, 6414.629395, 6119.024414, 6099.230469,     24871,         1048576,000,000,000512
000,6523453440,   24884, 7069.373535,   20.000000, 6476.663086, 6441.469238,   21.500263,   18.593920, 6451.350098, 6417.644531, 6122.262695, 6102.774414,     24885,         1048576,000,001,000512
000,6525288448,   24891, 7070.627930,   20.000000, 6472.014648, 6444.650879,   18.292423,   18.410980, 6449.870117, 6421.024414, 6122.239746, 6105.962402,     24892,         1048576,000,002,000512
000,6523191296,   24883, 7072.693848,   20.000000, 6473.428711, 6441.773438,   18.361969,   18.546404, 6450.901367, 6418.000000, 6122.296875, 6102.659180,     24883,         1048576,000,003,000512
000,6523977728,   24886, 7072.241699,   20.000000, 6472.655273, 6443.142578,   18.522346,   18.313713, 6449.666992, 6419.598633, 6121.733398, 6105.050293,     24886,         1048576,000,004,000512
