lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0008295,0002285,0000041,0001052,0005451,0007103,0006031,001024,001,000,0001
0013465,0003128,0000701,0001352,0006993,0010069,0008256,001024,001,000,0001
0007854,0002334,0000050,0001053,0005420,0007294,0005991,001024,002,000,0001
0011232,0003391,0000361,0001459,0007614,0009898,0008456,001024,002,000,0001
0007865,0002327,0000050,0001053,0005411,0007293,0005991,001024,003,000,0001
0012593,0003383,0000340,0001455,0009067,0011251,0009839,001024,003,000,0001
0007895,0002303,0000050,0001049,0005420,0007284,0005991,001024,004,000,0001
0011491,0005195,0000350,0001444,0008356,0010479,0010069,001024,004,000,0001
0007073,0002217,0000060,0001045,0005431,0006473,0006001,001024,001,001,0001
0010741,0003205,0000370,0001439,0008256,0009318,0008096,001024,001,001,0001
0007074,0002230,0000050,0001045,0005420,0006483,0005991,001024,002,001,0001
0011422,0003229,0000351,0001442,0008286,0009868,0009418,001024,002,001,0001
0007033,0002260,0000060,0001045,0005410,0006453,0005982,001024,003,001,0001
0010740,0003336,0000361,0001461,0008325,0009137,0008576,001024,003,001,0001
0007054,0002219,0000060,0001041,0005420,0006463,0005991,001024,004,001,0001
0010720,0005294,0000401,0001451,0009157,0009538,0010209,001024,004,001,0001
0008305,0002270,0000090,0001048,0005460,0007143,0006031,001024,001,002,0001
0013125,0003140,0000952,0001352,0007304,0009348,0008296,001024,001,002,0001
0007855,0002344,0000060,0001052,0005410,0007334,0005981,001024,002,002,0001
0011001,0003425,0000400,0001470,0007404,0009789,0007885,001024,002,002,0001
0007955,0002328,0000050,0001052,0005420,0007363,0005991,001024,003,002,0001
0012473,0003388,0000381,0001448,0008486,0011322,0009868,001024,003,002,0001
0007925,0002301,0000051,0001048,0005411,0007344,0005982,001024,004,002,0001
0011492,0003331,0000380,0001442,0008726,0010279,0009517,001024,004,002,0001
0008335,0002284,0000060,0001049,0005460,0007113,0006032,001024,001,003,0001
0013155,0003147,0000712,0001355,0007975,0009328,0008526,001024,001,003,0001
0007865,0002339,0000050,0001051,0005420,0007324,0005991,001024,002,003,0001
0010851,0003382,0000381,0001470,0007975,0009748,0008797,001024,002,003,0001
0007905,0002330,0000050,0001052,0005420,0007324,0005991,001024,003,003,0001
0012063,0003314,0000311,0001457,0008647,0010841,0009779,001024,003,003,0001
0007895,0002291,0000100,0001047,0005411,0007334,0005991,001024,004,003,0001
0011282,0003414,0000501,0001438,0008857,0010349,0009929,001024,004,003,0001
0008306,0002285,0000050,0001055,0005450,0007123,0006022,001024,001,004,0001
0012945,0003144,0000431,0001340,0006953,0009187,0008055,001024,001,004,0001
0007855,0002329,0000100,0001054,0005420,0007334,0005992,001024,002,004,0001
0011592,0003343,0000451,0001462,0008356,0010300,0008917,001024,002,004,0001
0007845,0002333,0000091,0001054,0005411,0007323,0005982,001024,003,004,0001
0012063,0003347,0000431,0001463,0009097,0010510,0009568,001024,003,004,0001
0007905,0002300,0000051,0001049,0005410,0007324,0005981,001024,004,004,0001
0011441,0005493,0000341,0001449,0008877,0010229,0009808,001024,004,004,0001
0007114,0000361,0000060,0001005,0005290,0006172,0005861,001024,001,000,0512
0021761,0001024,0000351,0001173,0009258,0020188,0010069,001024,001,000,0512
0007293,0000351,0000061,0001007,0006141,0006843,0006623,001024,002,000,0512
0019567,0001044,0000341,0001157,0019677,0019126,0022663,001024,002,000,0512
0007344,0000351,0000070,0001007,0006222,0006903,0006723,001024,003,000,0512
0019477,0001046,0000350,0001105,0020188,0019016,0023173,001024,003,000,0512
0007464,0000360,0000070,0001007,0006442,0007014,0007003,001024,004,000,0512
0019847,0001048,0000351,0001149,0021020,0019396,0024165,001024,004,000,0512
0007194,0000351,0000061,0001007,0006452,0006743,0006993,001024,001,001,0512
0016270,0001050,0000341,0001102,0020478,0015799,0023184,001024,001,001,0512
0009438,0000351,0000060,0001008,0009498,0008987,0011712,001024,002,001,0512
0016801,0001064,0000341,0001081,0021781,0016321,0024185,001024,002,001,0512
0007033,0000351,0000070,0001007,0006201,0006592,0006692,001024,003,001,0512
0015500,0001046,0000351,0001105,0018896,0015028,0021831,001024,003,001,0512
0009839,0000351,0000060,0001008,0009979,0009388,0012513,001024,004,001,0512
0017382,0001067,0000341,0001080,0022483,0016882,0025037,001024,004,001,0512
0009748,0000351,0000061,0001009,0008997,0009298,0011311,001024,001,002,0512
0032782,0001063,0000341,0001083,0023004,0032331,0024436,001024,001,002,0512
0007363,0000351,0000061,0001007,0006212,0006913,0006723,001024,002,002,0512
0033473,0001057,0000341,0001090,0022953,0033003,0022893,001024,002,002,0512
0007294,0000361,0000060,0001006,0005290,0006192,0005861,001024,003,002,0512
0033263,0001033,0000470,0001094,0018966,0031960,0018144,001024,003,002,0512
0007494,0000351,0000061,0001007,0006422,0007043,0007003,001024,004,002,0512
0033824,0001059,0000350,0001087,0023615,0033372,0024116,001024,004,002,0512
0007003,0000350,0000061,0001007,0006172,0006562,0006642,001024,001,003,0512
0015570,0001046,0000341,0001098,0019146,0015108,0022022,001024,001,003,0512
0009598,0000351,0000060,0001008,0009558,0009147,0011952,001024,002,003,0512
0017073,0001064,0000350,0001079,0022012,0016591,0024446,001024,002,003,0512
0007063,0000360,0000070,0001007,0006262,0006613,0006753,001024,003,003,0512
0015910,0001048,0000350,0001098,0019908,0015459,0022703,001024,003,003,0512
0009768,0000351,0000061,0001008,0009929,0009317,0012353,001024,004,003,0512
0017353,0001065,0000361,0001079,0022502,0016862,0025037,001024,004,003,0512
0007033,0000360,0000070,0001007,0006212,0006592,0006683,001024,001,004,0512
0015680,0001044,0000350,0001079,0019096,0015229,0022252,001024,001,004,0512
0007033,0000351,0000070,0001007,0006222,0006592,0006702,001024,002,004,0512
0015870,0001045,0000350,0001077,0019476,0015420,0022522,001024,002,004,0512
0006963,0000360,0000070,0001006,0006101,0006523,0006552,001024,003,004,0512
0015369,0001042,0000350,0001080,0018525,0014918,0021751,001024,003,004,0512
0009579,0000351,0000060,0001008,0009548,0009128,0011962,001024,004,004,0512
0017382,0001058,0000341,0001059,0022342,0016891,0024997,001024,004,004,0512
