tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   1437558, 1437558,  269.680206
001,   1483011, 1483011,  251.500900
002,   1408403, 1408403,  238.422165
003,   1399012, 1399012,  230.278244
004,   1428040, 1428040,  248.573303
005,   1399011, 1399011,  228.384689
006,   1417954, 1417954,  238.473389
007,   1399003, 1399003,  244.111954
008,   1399007, 1399007,  228.811127
009,   1399010, 1399010,  228.801788
010,   1479354, 1479354,  271.007507
011,   1399472, 1399472,  246.825943
012,   1399010, 1399010,  250.065033
013,   1395538, 1395538,  247.154129
014,   1411483, 1411483,  257.008667
015,   1390992, 1390992,  260.532104
016,   1466963, 1466963,  262.818542
017,   1413471, 1413471,  265.347137
018,   1476267, 1476267,  238.863861
019,   1497522, 1497522,  287.078827
020,   1471614, 1471614,  282.606415
021,   1497523, 1497523,  293.194336
022,   1478569, 1478569,  250.568832
023,   1496826, 1496826,  279.643158
024,   1497519, 1497519,  278.311096
025,   1497521, 1497521,  287.468628
026,   1456994, 1456994,  272.464478
027,   1497517, 1497517,  277.122406
028,   1442236, 1442236,  266.029144
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1448794, 1448794,  231.723434
001,   1525805, 1525805,  251.226776
002,   1448793, 1448793,  256.905426
003,   1448799, 1448799,  247.242661
004,   1525807, 1525807,  267.851532
005,   1448793, 1448793,  234.586349
006,   1449617, 1449617,  236.562057
007,   1448797, 1448797,  216.627518
008,   1448790, 1448790,  261.638062
009,   1448790, 1448790,  256.712402
010,   1525806, 1525806,  258.080933
011,   1525802, 1525802,  237.592300
012,   1525804, 1525804,  250.306824
013,   1432949, 1432949,  262.814972
014,   1448794, 1448794,  253.006271
015,   1437199, 1437199,  249.153870
016,   1449021, 1449021,  236.501648
017,   1448784, 1448784,  259.772552
018,   1525809, 1525809,  271.454803
019,   1525809, 1525809,  292.203705
020,   1448795, 1448795,  280.457855
021,   1525805, 1525805,  282.872131
022,   1514873, 1514873,  253.548828
023,   1444144, 1444144,  287.547791
024,   1525806, 1525806,  308.301361
025,   1525805, 1525805,  304.471710
026,   1448791, 1448791,  295.740204
027,   1525803, 1525803,  286.486816
028,   1525807, 1525807,  278.775848
-------------------------------------------------------------------------------------------------------

RUN 2
000,   1444697, 1444697,  225.477448
001,   1441882, 1441882,  248.600906
002,   1478945, 1478945,  219.324631
003,   1460566, 1460566,  248.577515
004,   1513525, 1513525,  238.793793
005,   1443396, 1443396,  250.950668
006,   1463319, 1463319,  250.171127
007,   1444863, 1444863,  220.087692
008,   1444861, 1444861,  258.538147
009,   1496813, 1496813,  281.896332
010,   1444864, 1444864,  237.343384
011,   1477977, 1477977,  258.091827
012,   1501868, 1501868,  267.009857
013,   1460198, 1460198,  240.449966
014,   1532003, 1532003,  265.707825
015,   1479645, 1479645,  236.904953
016,   1532010, 1532010,  270.653748
017,   1439918, 1439918,  247.989731
018,   1467841, 1467841,  267.540436
019,   1496668, 1496668,  276.657013
020,   1444862, 1444862,  290.597992
021,   1532017, 1532017,  276.968933
022,   1457067, 1457067,  257.918121
023,   1498368, 1498368,  279.184814
024,   1506958, 1506958,  278.284119
025,   1532007, 1532007,  265.251007
026,   1508187, 1508187,  265.300568
027,   1532008, 1532008,  279.240204
028,   1532000, 1532000,  261.900696
-------------------------------------------------------------------------------------------------------

RUN 3
000,   1448763, 1448763,  231.678940
001,   1448772, 1448772,  241.592300
002,   1516896, 1516896,  246.067993
003,   1489441, 1489441,  291.013184
004,   1445302, 1445302,  227.983917
005,   1469204, 1469204,  271.255524
006,   1538630, 1538630,  244.165146
007,   1448643, 1448643,  230.386566
008,   1448769, 1448769,  252.648270
009,   1448773, 1448773,  245.604294
010,   1538640, 1538640,  265.626648
011,   1484375, 1484375,  231.477356
012,   1464331, 1464331,  261.213165
013,   1538638, 1538638,  244.694031
014,   1538639, 1538639,  278.984528
015,   1466473, 1466473,  233.770477
016,   1538639, 1538639,  262.210876
017,   1434261, 1434261,  257.767151
018,   1538639, 1538639,  262.232147
019,   1521001, 1521001,  266.673645
020,   1451656, 1451656,  255.220749
021,   1513243, 1513243,  264.017273
022,   1448772, 1448772,  242.279327
023,   1448773, 1448773,  246.989014
024,   1448768, 1448768,  281.373505
025,   1538629, 1538629,  300.097778
026,   1534167, 1534167,  276.042572
027,   1537173, 1537173,  294.925079
028,   1448770, 1448770,  269.359528
-------------------------------------------------------------------------------------------------------

RUN 4
000,   1508850, 1508850,  251.411926
001,   1542368, 1542368,  264.046204
002,   1542369, 1542369,  249.007233
003,   1459345, 1459345,  236.086182
004,   1430688, 1430688,  231.104263
005,   1431980, 1431980,  231.286301
006,   1464458, 1464458,  231.610260
007,   1535531, 1535531,  263.006317
008,   1432280, 1432280,  277.517975
009,   1432279, 1432279,  233.065948
010,   1432281, 1432281,  243.689072
011,   1512304, 1512304,  248.913361
012,   1463499, 1463499,  235.085739
013,   1542370, 1542370,  279.768707
014,   1542364, 1542364,  254.613281
015,   1448432, 1448432,  241.897232
016,   1542371, 1542371,  279.200287
017,   1431493, 1431493,  257.545471
018,   1542355, 1542355,  270.988464
019,   1436752, 1436752,  277.263977
020,   1435732, 1435732,  264.492859
021,   1432281, 1432281,  250.675842
022,   1509265, 1509265,  269.635193
023,   1432282, 1432282,  260.473114
024,   1432278, 1432278,  249.866745
025,   1542377, 1542377,  288.734039
026,   1430108, 1430108,  251.636322
027,   1519389, 1519389,  289.472809
028,   1542420, 1542420,  263.237457
-------------------------------------------------------------------------------------------------------

