tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   3662835, 3662835,  690.441467
001,   3603542, 3603542,  669.871704
002,   3107103, 3107103,  527.913147
003,   2648906, 2648906,  434.778046
004,   2479479, 2479479,  441.416992
005,   2625827, 2625827,  425.016357
006,   2384380, 2384380,  453.460602
007,   2434583, 2434583,  391.253387
008,   2357548, 2357548,  371.036652
009,   2360761, 2360761,  427.691315
010,   2365336, 2365336,  392.519135
011,   2381608, 2381608,  469.022827
012,   2383859, 2383859,  431.378784
013,   2456972, 2456972,  456.996582
014,   2400111, 2400111,  449.460999
015,   2397270, 2397270,  457.003357
-------------------------------------------------------------------------------------------------------

RUN 1
000,   3713933, 3713933,  691.288696
001,   2395316, 2395316,  405.473541
002,   3284786, 3284786,  569.840637
003,   2597318, 2597318,  460.218079
004,   2375149, 2375149,  420.600494
005,   3476966, 3476966,  669.446838
006,   2553712, 2553712,  458.926727
007,   2385141, 2385141,  402.762787
008,   2376252, 2376252,  390.146545
009,   2408929, 2408929,  422.057373
010,   2369739, 2369739,  420.614838
011,   2381374, 2381374,  446.138855
012,   2406486, 2406486,  426.308624
013,   2418099, 2418099,  449.442444
014,   2400634, 2400634,  457.321228
015,   2409414, 2409414,  448.915466
-------------------------------------------------------------------------------------------------------

RUN 2
000,   2738417, 2738417,  489.043457
001,   2396062, 2396062,  413.938507
002,   3446674, 3446674,  568.003174
003,   2495302, 2495302,  431.591003
004,   2393515, 2393515,  466.246521
005,   3250089, 3250089,  638.371155
006,   3280516, 3280516,  610.668030
007,   2376600, 2376600,  386.189636
008,   2378547, 2378547,  399.158905
009,   2683866, 2683866,  465.572693
010,   2430801, 2430801,  436.314178
011,   2369409, 2369409,  427.662354
012,   2402458, 2402458,  432.290131
013,   2543597, 2543597,  505.527679
014,   2398669, 2398669,  438.661224
015,   2403631, 2403631,  463.757721
-------------------------------------------------------------------------------------------------------

RUN 3
000,   4371219, 4371219,  835.122314
001,   2354232, 2354232,  408.044556
002,   3473029, 3473029,  557.455811
003,   2349613, 2349613,  412.909454
004,   2386093, 2386093,  437.565826
005,   3892112, 3892112,  779.384338
006,   2414100, 2414100,  417.363007
007,   2349606, 2349606,  369.668945
008,   2349606, 2349606,  364.548309
009,   2651025, 2651025,  442.949799
010,   2349613, 2349613,  394.008362
011,   2420197, 2420197,  420.165375
012,   2356916, 2356916,  416.073853
013,   2390305, 2390305,  444.644531
014,   2349612, 2349612,  423.749451
015,   2448056, 2448056,  429.262268
-------------------------------------------------------------------------------------------------------

RUN 4
000,   3502019, 3502019,  683.559265
001,   2816679, 2816679,  472.840271
002,   2628108, 2628108,  443.807556
003,   2451856, 2451856,  424.584717
004,   2750214, 2750214,  489.451050
005,   3796411, 3796411,  743.078491
006,   2430800, 2430800,  416.737946
007,   2421828, 2421828,  378.550720
008,   2691934, 2691934,  438.112610
009,   2397129, 2397129,  446.493652
010,   2422253, 2422253,  421.012665
011,   2494909, 2494909,  437.913208
012,   2397130, 2397130,  447.405914
013,   2397439, 2397439,  439.543854
014,   2397122, 2397122,  434.167419
015,   2397123, 2397123,  427.771515
-------------------------------------------------------------------------------------------------------

