tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  1.598108,  3.647735,000,000
001,  1.624482,  3.668439,000,000
002,  1.635684,  3.679909,000,000
003,  1.653515,  3.645771,000,000
004,  1.655312,  3.623372,000,000
005,  1.679729,  3.723520,000,000
006,  1.615592,  3.612915,000,000
007,  1.676921,  3.615573,000,000
008,  1.622794,  3.613815,000,000
009,  1.695032,  3.644577,000,000
010,  1.623359,  3.630660,000,000
011,  1.639806,  3.681593,000,000
012,  1.638082,  3.599660,000,000
013,  1.624717,  3.636361,000,000
014,  1.675702,  3.624048,000,000
015,  1.648086,  3.679240,000,000
000,  1.494120,  3.460471,000,001
001,  1.424303,  3.484303,000,001
002,  1.477737,  3.465551,000,001
003,  1.420475,  3.469515,000,001
004,  1.513034,  3.464093,000,001
005,  1.476561,  3.526401,000,001
006,  1.399048,  3.462306,000,001
007,  1.452401,  3.497756,000,001
008,  1.517453,  3.477217,000,001
009,  1.491582,  3.516367,000,001
010,  1.477330,  3.501362,000,001
011,  1.455616,  3.468045,000,001
012,  1.440030,  3.458126,000,001
013,  1.571325,  3.467357,000,001
014,  1.481237,  3.501685,000,001
015,  1.447188,  3.473183,000,001
