lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0006632,0000821,0000060,0001005,0004989,0005781,0012163,001024,001,000,0512
0012354,0010656,0004850,0001344,0009358,0010560,0020198,001024,001,000,0512
0007083,0000831,0000060,0001005,0005200,0006221,0012844,001024,002,000,0512
0012854,0010606,0004999,0001349,0009918,0011091,0021421,001024,002,000,0512
0007384,0000831,0000060,0001006,0005240,0006613,0013265,001024,003,000,0512
0014137,0009692,0005029,0001287,0010089,0012363,0022834,001024,003,000,0512
0007384,0000821,0000060,0001006,0005220,0006602,0013255,001024,004,000,0512
0014247,0009719,0004900,0001289,0010480,0012283,0023014,001024,004,000,0512
0006543,0000811,0000060,0001005,0004989,0005761,0012102,001024,001,001,0512
0012904,0010742,0004959,0001338,0009227,0010580,0020168,001024,001,001,0512
0007044,0000802,0000060,0001005,0005200,0006201,0012814,001024,002,001,0512
0013706,0010751,0004949,0001343,0009869,0011932,0022042,001024,002,001,0512
0007334,0000822,0000060,0001006,0005240,0006592,0013215,001024,003,001,0512
0014176,0009927,0004929,0001288,0010410,0012274,0022502,001024,003,001,0512
0007334,0000802,0000060,0001006,0005220,0006582,0013205,001024,004,001,0512
0016131,0010429,0005320,0001287,0012855,0014127,0023104,001024,004,001,0512
0006612,0000812,0000060,0001005,0005199,0005851,0012423,001024,001,002,0512
0012674,0009880,0004949,0001284,0009979,0010640,0021240,001024,001,002,0512
0006883,0000822,0000060,0001005,0005220,0006182,0012784,001024,002,002,0512
0013034,0010316,0005019,0001287,0009718,0011061,0021410,001024,002,002,0512
0006893,0000831,0000060,0001005,0005240,0006192,0012814,001024,003,002,0512
0013576,0010443,0004919,0001286,0010239,0011722,0021931,001024,003,002,0512
0006852,0000802,0000060,0001005,0005209,0006161,0012744,001024,004,002,0512
0013255,0020111,0004989,0001285,0010329,0011281,0021039,001024,004,002,0512
