tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00061122,00061122,010,00122244,001024,001,000,0256
001,00061355,00061355,010,00122710,001024,001,000,0256
002,00060460,00060460,010,00120920,001024,001,000,0256
003,00061822,00061822,010,00123644,001024,001,000,0256
004,00060674,00060674,010,00121348,001024,001,000,0256
005,00061326,00061326,010,00122652,001024,001,000,0256
006,00060610,00060610,010,00121220,001024,001,000,0256
007,00060942,00060942,010,00121884,001024,001,000,0256
008,00060993,00060993,010,00121986,001024,001,000,0256
009,00062430,00062430,010,00124860,001024,001,000,0256
010,00061711,00061711,010,00123422,001024,001,000,0256
011,00062083,00062083,010,00124166,001024,001,000,0256
012,00060322,00060322,010,00120644,001024,001,000,0256
013,00062935,00062935,010,00125870,001024,001,000,0256
014,00060114,00060114,010,00120228,001024,001,000,0256
015,00062118,00062118,010,00124236,001024,001,000,0256
016,00061300,00061300,010,00122600,001024,001,000,0256
017,00060639,00060639,010,00121278,001024,001,000,0256
018,00061627,00061627,010,00123254,001024,001,000,0256
019,00061636,00061636,010,00123272,001024,001,000,0256
020,00060710,00060710,010,00121420,001024,001,000,0256
021,00061575,00061575,010,00123150,001024,001,000,0256
022,00062260,00062260,010,00124520,001024,001,000,0256
023,00061448,00061448,010,00122896,001024,001,000,0256
024,00059122,00059122,010,00118244,001024,001,000,0256
025,00061322,00061322,010,00122644,001024,001,000,0256
026,00061565,00061565,010,00123130,001024,001,000,0256
027,00061425,00061425,010,00122850,001024,001,000,0256
028,00061040,00061040,010,00122080,001024,001,000,0256
029,00059968,00059968,010,00119936,001024,001,000,0256
030,00060948,00060948,010,00121896,001024,001,000,0256
031,00060197,00060197,010,00120394,001024,001,000,0256
000,00061433,00061433,010,00122866,001024,001,001,0256
001,00060582,00060582,010,00121164,001024,001,001,0256
002,00061228,00061228,010,00122456,001024,001,001,0256
003,00061481,00061481,010,00122962,001024,001,001,0256
004,00060820,00060820,010,00121640,001024,001,001,0256
005,00060979,00060979,010,00121958,001024,001,001,0256
006,00062093,00062093,010,00124186,001024,001,001,0256
007,00061082,00061082,010,00122164,001024,001,001,0256
008,00062044,00062044,010,00124088,001024,001,001,0256
009,00061675,00061675,010,00123350,001024,001,001,0256
010,00062095,00062095,010,00124190,001024,001,001,0256
011,00061372,00061372,010,00122744,001024,001,001,0256
012,00061608,00061608,010,00123216,001024,001,001,0256
013,00061500,00061500,010,00123000,001024,001,001,0256
014,00061982,00061982,010,00123964,001024,001,001,0256
015,00061559,00061559,010,00123118,001024,001,001,0256
016,00061346,00061346,010,00122692,001024,001,001,0256
017,00061352,00061352,010,00122704,001024,001,001,0256
018,00061593,00061593,010,00123186,001024,001,001,0256
019,00062042,00062042,010,00124084,001024,001,001,0256
020,00061663,00061663,010,00123326,001024,001,001,0256
021,00061216,00061216,010,00122432,001024,001,001,0256
022,00061186,00061186,010,00122372,001024,001,001,0256
023,00061721,00061721,010,00123442,001024,001,001,0256
024,00059585,00059585,010,00119170,001024,001,001,0256
025,00061503,00061503,010,00123006,001024,001,001,0256
026,00061472,00061472,010,00122944,001024,001,001,0256
027,00061820,00061820,010,00123640,001024,001,001,0256
028,00061555,00061555,010,00123110,001024,001,001,0256
029,00060905,00060905,010,00121810,001024,001,001,0256
030,00059784,00059784,010,00119568,001024,001,001,0256
031,00060571,00060571,010,00121142,001024,001,001,0256
000,00061004,00061004,010,00122008,001024,001,002,0256
001,00060005,00060005,010,00120010,001024,001,002,0256
002,00060312,00060312,010,00120624,001024,001,002,0256
003,00062256,00062256,010,00124512,001024,001,002,0256
004,00060884,00060884,010,00121768,001024,001,002,0256
005,00061182,00061182,010,00122364,001024,001,002,0256
006,00061433,00061433,010,00122866,001024,001,002,0256
007,00061041,00061041,010,00122082,001024,001,002,0256
008,00061915,00061915,010,00123830,001024,001,002,0256
009,00061964,00061964,010,00123928,001024,001,002,0256
010,00062100,00062100,010,00124200,001024,001,002,0256
011,00057766,00057766,010,00115532,001024,001,002,0256
012,00061302,00061302,010,00122604,001024,001,002,0256
013,00062313,00062313,010,00124626,001024,001,002,0256
014,00060915,00060915,010,00121830,001024,001,002,0256
015,00062058,00062058,010,00124116,001024,001,002,0256
016,00061162,00061162,010,00122324,001024,001,002,0256
017,00061226,00061226,010,00122452,001024,001,002,0256
018,00061130,00061130,010,00122260,001024,001,002,0256
019,00061753,00061753,010,00123506,001024,001,002,0256
020,00060353,00060353,010,00120706,001024,001,002,0256
021,00061899,00061899,010,00123798,001024,001,002,0256
022,00061744,00061744,010,00123488,001024,001,002,0256
023,00060554,00060554,010,00121108,001024,001,002,0256
024,00059897,00059897,010,00119794,001024,001,002,0256
025,00061192,00061192,010,00122384,001024,001,002,0256
026,00061879,00061879,010,00123758,001024,001,002,0256
027,00061474,00061474,010,00122948,001024,001,002,0256
028,00061532,00061532,010,00123064,001024,001,002,0256
029,00060952,00060952,010,00121904,001024,001,002,0256
030,00060262,00060262,010,00120524,001024,001,002,0256
031,00059778,00059778,010,00119556,001024,001,002,0256
