tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,    359038,  359038,    7.205499,   30.000000,15130.274414,14849.428711,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,    353448,  353448,    7.102776,   30.000000,15107.940430,14872.292969,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,    353331,  353331,    7.081372,   30.000000,15143.275391,14836.816406,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,    353893,  353893,    7.121225,   30.000000,15100.749023,14879.269531,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,    352925,  352925,    7.136569,   30.000000,15158.670898,14821.350586,               0
-------------------------------------------------------------------------------------------------------

