tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000286667, 0.000286667, 0.000286667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
001,20.0, 0.194962084, 0.205992088, 0.206186250, 0.925957918, 1.634574175, 4.509247303, 0.247743338, 0.248514578, 0.249444172, 0.000048333, 0.000052083, 0.000057917, 0.000162083, 0.000169583, 0.000325417, 0.686137080, 1.389635801, 4.269381046, 0.007722083, 0.008215833, 0.008982084, 0.239341244, 0.239606664, 0.243050411, 0.239474580, 0.239817083, 0.240619168,83.000000000,165.000000000,523.000000000,         1048576,000,000001
002,20.0, 0.205689579, 0.206128329, 0.211712494, 0.933491647, 1.282817125, 4.433545589, 0.247915834, 0.248494580, 0.249253750, 0.000050417, 0.000052917, 0.000054583, 0.000162083, 0.000192917, 0.000231667, 0.694048345, 1.043398738, 4.193999767, 0.007795834, 0.007966666, 0.008797917, 0.239049584, 0.239266247, 0.239572495, 0.239626244, 0.240067080, 0.240544170,84.000000000,126.000000000,509.000000000,         1048576,000,000001
003,20.0, 0.185436666, 0.185726672, 0.195433751, 0.933123350, 2.683839083, 7.204804897, 0.247244999, 0.250245005, 0.251088738, 0.000045000, 0.000048333, 0.000050833, 0.000158333, 0.000235000, 0.000433333, 0.693490028, 2.444964170, 6.965517521, 0.006800000, 0.009244166, 0.009751666, 0.238248333, 0.238811672, 0.242168337, 0.240006670, 0.240399167, 0.241098329,90.000000000,314.000000000,885.000000000,         1048576,000,000001
004,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000285000, 0.000285000, 0.000285000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
005,20.0, 0.195062920, 0.205854580, 0.209284171, 0.936266243, 4.067283154,10.675878525, 0.247126669, 0.248074576, 0.252311677, 0.000048750, 0.000050417, 0.000055833, 0.000197917, 0.000208333, 0.000386667, 0.696835816, 3.827797890,10.436100006, 0.007315417, 0.007760833, 0.008037916, 0.239144161, 0.239275828, 0.239624172, 0.239353746, 0.239779994, 0.244297087,86.000000000,473.000000000,1296.000000000,         1048576,000,000001
006,20.0, 0.195337087, 0.206084579, 0.206294581, 0.932230413, 1.290135860, 5.126883984, 0.247471243, 0.248172924, 0.248457924, 0.000050417, 0.000052083, 0.000065417, 0.000146667, 0.000190417, 0.000191667, 0.692462087, 1.050100803, 4.886329651, 0.007802083, 0.008084583, 0.008371667, 0.238947496, 0.239542499, 0.240295827, 0.239164174, 0.239610836, 0.240152493,84.000000000,127.000000000,597.000000000,         1048576,000,000001
007,20.0, 0.194983333, 0.205902502, 0.254255831, 0.920932472, 1.280204177, 4.400029659, 0.247122079, 0.247722089, 0.249548331, 0.000050417, 0.000052500, 0.000102083, 0.000162083, 0.000252083, 0.000332500, 0.682104170, 1.041257501, 4.160866261, 0.007391667, 0.007638750, 0.008009584, 0.238492504, 0.238665000, 0.238997921, 0.239240006, 0.239616662, 0.240910411,82.000000000,126.000000000,506.000000000,         1048576,000,000001
008,20.0, 0.202233329, 0.205006257, 0.219564170, 0.923267066, 1.279342055, 9.282171249, 0.252188325, 0.252802908, 0.256425411, 0.000050417, 0.000062083, 0.000066250, 0.000183333, 0.000192083, 0.000269583, 0.681848347, 1.037620783, 9.041607857, 0.009486250, 0.010132500, 0.011033750, 0.240288332, 0.241356671, 0.242231667, 0.241863340, 0.242129162, 0.245846257,67.000000000,104.000000000,907.000000000,         1048576,000,000001
009,20.0, 0.202694997, 0.210748330, 0.219894588, 0.933773756, 1.989230871, 4.415271759, 0.250275820, 0.250953346, 0.252286255, 0.000048333, 0.000050833, 0.000055833, 0.000142917, 0.000152917, 0.000229583, 0.692991674, 1.745502949, 4.173880100, 0.008920000, 0.009185833, 0.010292500, 0.240417913, 0.240613326, 0.246199995, 0.240772501, 0.241262078, 0.241658747,71.000000000,179.000000000,431.000000000,         1048576,000,000001
010,20.0, 0.201951668, 0.206127077, 0.213313743, 0.932395816, 3.045727015, 9.328661919, 0.250254571, 0.251398742, 0.256130427, 0.000048333, 0.000048333, 0.000052500, 0.000162083, 0.000166250, 0.000295000, 0.692427099, 2.805011272, 9.087935448, 0.009406666, 0.009624166, 0.010486250, 0.239579171, 0.240252495, 0.240570411, 0.240347505, 0.241132498, 0.245250419,73.000000000,296.000000000,953.000000000,         1048576,000,000001
011,20.0, 0.201244161, 0.211272091, 0.215311661, 0.929417908, 1.623567104, 3.684082508, 0.250499994, 0.251428753, 0.252275825, 0.000048333, 0.000050417, 0.000053750, 0.000160000, 0.000172917, 0.000355000, 0.688357890, 1.383526206, 3.443740368, 0.008600000, 0.009456250, 0.009829166, 0.239655003, 0.240137920, 0.241224170, 0.241180003, 0.241546243, 0.242445409,70.000000000,142.000000000,353.000000000,         1048576,000,000001
012,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000323333, 0.000323333, 0.000323333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
013,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000303333, 0.000303333, 0.000303333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
014,20.0, 0.202399999, 0.211977080, 0.231651664, 0.921837926, 1.280077100, 9.993693352, 0.251111656, 0.251813322, 0.252791673, 0.000048333, 0.000050417, 0.000053750, 0.000151667, 0.000172917, 0.000260833, 0.681426227, 1.038660884, 9.753415108, 0.009280000, 0.010024583, 0.010762083, 0.240033746, 0.240573332, 0.241219997, 0.240882084, 0.241455004, 0.242080003,69.000000000,106.000000000,1008.000000000,         1048576,000,000001
015,20.0, 0.202282086, 0.207323328, 0.227392077, 0.936907113, 1.982553720, 5.832148552, 0.250259161, 0.251582503, 0.252233744, 0.000048333, 0.000050417, 0.000086250, 0.000160000, 0.000165833, 0.000370000, 0.695677936, 1.741802096, 5.590985775, 0.009071667, 0.009678333, 0.009993750, 0.240136668, 0.240637496, 0.246240005, 0.240810826, 0.241565421, 0.242122084,71.000000000,178.000000000,572.000000000,         1048576,000,000001
000,20.0, 0.205854580, 0.206027091, 0.206464171, 0.920607507, 0.929404140, 2.974732399, 0.247664168, 0.248798341, 0.252108335, 0.000050417, 0.000053750, 0.000055833, 0.000164167, 0.000166667, 0.000373333, 0.681466222, 0.689468741, 2.735104084, 0.007670416, 0.007896666, 0.010220000, 0.238893747, 0.239532083, 0.240151674, 0.239510417, 0.239690840, 0.243992493,81.000000000,83.000000000,331.000000000,         1048576,001,000001
001,20.0, 0.206002086, 0.206211254, 0.209977910, 0.936224163, 1.632542133, 2.349562168, 0.247909591, 0.248182088, 0.249384165, 0.000050417, 0.000053750, 0.000055833, 0.000193750, 0.000278750, 0.000453333, 0.696566224, 1.393053770, 2.110087395, 0.007855834, 0.007924584, 0.008062083, 0.239045411, 0.239210829, 0.239419997, 0.239473745, 0.239728749, 0.240982085,84.000000000,169.000000000,256.000000000,         1048576,001,000001
002,20.0, 0.209731668, 0.209731668, 0.209731668, 0.566460013, 0.566460013, 0.566460013, 0.251893759, 0.251893759, 0.251893759, 0.005426250, 0.005426250, 0.005426250, 0.000252500, 0.000252500, 0.000252500, 0.318448335, 0.318448335, 0.318448335, 0.010497916, 0.010497916, 0.010497916, 0.242117912, 0.242117912, 0.242117912, 0.240862086, 0.240862086, 0.240862086,35.000000000,35.000000000,35.000000000,         1048576,001,000001
