tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     24081,   24081,    0.226405,   30.000000,21835.533203,  664.057739,21120.031250,    4.164404,  712.981201,  657.875061,               0,000,000
001,     23948,   23948,    0.224770,   30.000000,21841.408203,  658.704590,21139.775391,    3.528836,  699.237854,  653.265625,               0,000,000
002,     23949,   23949,    0.225334,   30.000000,21842.242188,  657.834167,21138.427734,    3.691881,  701.545593,  652.325684,               0,000,000
003,     24009,   24009,    0.224735,   30.000000,21847.111328,  652.715393,21159.039062,    3.296791,  685.968567,  647.705933,               0,000,000
004,     23996,   23996,    0.228334,   30.000000,21859.625000,  640.516052,21180.015625,    3.359663,  677.507385,  635.366150,               0,000,000
005,     24032,   24032,    0.222363,   30.000000,21803.509766,  696.092224,21096.136719,    4.030214,  704.839539,  689.654419,               0,000,000
006,     24062,   24062,    0.225314,   30.000000,21842.373047,  657.603210,21136.859375,    3.413482,  703.563782,  652.480347,               0,000,000
007,     24141,   24141,    0.232681,   30.000000,21852.589844,  647.278870,21161.564453,    3.380510,  689.083679,  642.324890,               0,000,000
008,     23998,   23998,    0.222044,   30.000000,21777.119141,  722.763672,21034.564453,    5.072284,  739.615601,  715.607361,               0,000,000
009,     24003,   24003,    0.221878,   30.000000,21789.097656,  710.530701,21054.119141,    2.825279,  733.399292,  706.412415,               0,000,000
010,     23973,   23973,    0.221622,   30.000000,21788.679688,  711.242188,21052.533203,    2.669499,  734.423096,  707.129456,               0,000,000
011,     24162,   24162,    0.222919,   30.000000,21783.878906,  715.645447,21040.179688,    2.725802,  741.985291,  711.536743,               0,000,000
012,     23978,   23978,    0.227850,   30.000000,21789.443359,  710.026062,21055.109375,    2.785404,  732.697510,  705.950745,               0,000,000
013,     24017,   24017,    0.222319,   30.000000,21787.013672,  712.682983,21052.187500,    2.818734,  733.218567,  708.597839,               0,000,000
014,     24021,   24021,    0.221623,   30.000000,21788.056641,  711.601929,21053.085938,    2.647199,  733.342896,  707.683350,               0,000,000
015,     24050,   24050,    0.221182,   30.000000,21787.759766,  712.001526,21048.710938,    2.577966,  737.387390,  708.098450,               0,000,000
000,     24004,   24004,    0.223431,   30.000000,21842.119141,  657.567810,21140.765625,    3.717635,  698.960266,  651.801147,               0,000,001
001,     23785,   23785,    0.225383,   30.000000,21831.869141,  668.284790,21118.019531,    3.672882,  711.294006,  662.655151,               0,000,001
002,     23914,   23914,    0.232803,   30.000000,21843.412109,  656.469666,21133.642578,    3.870959,  707.585022,  650.775940,               0,000,001
003,     23963,   23963,    0.224044,   30.000000,21842.457031,  657.618774,21142.390625,    3.388082,  697.871094,  652.463257,               0,000,001
004,     23853,   23853,    0.220841,   30.000000,21858.083984,  641.772339,21175.693359,    3.471837,  680.246826,  636.458130,               0,000,001
005,     23923,   23923,    0.223694,   30.000000,21796.318359,  703.266052,21072.722656,    4.278920,  720.896301,  696.530396,               0,000,001
006,     23858,   23858,    0.221805,   30.000000,21857.332031,  642.875732,21174.621094,    3.176593,  680.952942,  638.221252,               0,000,001
007,     23886,   23886,    0.222436,   30.000000,21851.861328,  647.911987,21158.298828,    3.175807,  691.479675,  642.847412,               0,000,001
008,     23849,   23849,    0.220540,   30.000000,21780.769531,  718.994019,21040.693359,    5.015526,  737.195129,  711.920410,               0,000,001
009,     23947,   23947,    0.221801,   30.000000,21788.966797,  710.399170,21049.343750,    2.879075,  737.946899,  706.192932,               0,000,001
010,     23865,   23865,    0.220937,   30.000000,21792.939453,  706.732422,21059.552734,    2.644186,  731.763977,  702.659668,               0,000,001
011,     23915,   23915,    0.220859,   30.000000,21790.263672,  709.230713,21055.445312,    2.630237,  733.132812,  705.190308,               0,000,001
012,     23948,   23948,    0.220898,   30.000000,21786.644531,  712.970215,21052.376953,    2.796286,  732.665588,  708.892395,               0,000,001
013,     23906,   23906,    0.221106,   30.000000,21786.759766,  713.129333,21042.332031,    2.814553,  742.857056,  709.047058,               0,000,001
014,     23954,   23954,    0.221288,   30.000000,21788.753906,  711.086731,21049.683594,    2.647957,  737.425842,  707.149170,               0,000,001
015,     23870,   23870,    0.219331,   30.000000,21789.658203,  710.283203,21056.500000,    2.574800,  731.564026,  706.422241,               0,000,001
