tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,02904984,030,01389309,00070182,001024,000,000,00016384
001,00000000,02546608,030,01216869,00061583,001024,000,000,00016384
002,00000000,02915599,030,01394392,00070312,001024,000,000,00016384
003,00000000,02629067,030,01255969,00063693,001024,000,000,00016384
004,00000000,02909855,030,01390824,00070461,001024,000,000,00016384
005,00000000,02621810,030,01252375,00063731,001024,000,000,00016384
006,00000000,02619231,030,01252120,00063606,001024,000,000,00016384
007,00000000,02887248,030,01378639,00069607,001024,000,000,00016384
008,00000000,02612357,030,01247702,00063186,001024,000,000,00016384
009,00000000,02889135,030,01383106,00070146,001024,000,000,00016384
010,00000000,02594485,030,01239986,00062762,001024,000,000,00016384
011,00000000,02895408,030,01383168,00069793,001024,000,000,00016384
012,00000000,02886709,030,01379517,00069645,001024,000,000,00016384
013,00000000,02600258,030,01242206,00063035,001024,000,000,00016384
014,00000000,02598678,030,01241813,00063133,001024,000,000,00016384
015,00000000,02903356,030,01386762,00070088,001024,000,000,00016384
016,00000000,02590671,030,01237738,00062894,001024,000,000,00016384
017,00000000,02591622,030,01238399,00062602,001024,000,000,00016384
018,00000000,02895338,030,01384614,00069680,001024,000,000,00016384
019,00000000,02589854,030,01237259,00063009,001024,000,000,00016384
020,00000000,02587215,030,01237458,00062550,001024,000,000,00016384
021,00000000,02861726,030,01368767,00069262,001024,000,000,00016384
022,00000000,02897814,030,01385894,00069870,001024,000,000,00016384
023,00000000,02600326,030,01242589,00062790,001024,000,000,00016384
024,00000000,02882506,030,01378314,00069264,001024,000,000,00016384
025,00000000,02597520,030,01241670,00062356,001024,000,000,00016384
026,00000000,02891933,030,01381462,00069841,001024,000,000,00016384
027,00000000,02593616,030,01240735,00062875,001024,000,000,00016384
028,00000000,02897165,030,01384111,00069422,001024,000,000,00016384
029,00000000,02895633,030,01383843,00069879,001024,000,000,00016384
030,00000000,02592497,030,01239475,00063036,001024,000,000,00016384
031,00000000,02927007,030,01399152,00070915,001024,000,000,00016384
