tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,    115427,  115427,    1.095423,   30.000000,21869.115234,  628.660156,21203.505859,    8.113485,  658.889771,  615.353149,    115427,               0,000,000
001,    115426,  115426,    1.157122,   30.000000,21860.136719,  636.580627,21174.242188,    7.221249,  679.690735,  624.277466,    115426,               0,000,000
002,    115426,  115426,    1.089649,   30.000000,21876.835938,  620.660461,21219.433594,    6.954103,  652.426331,  608.934265,    115426,               0,000,000
003,    115426,  115426,    1.123799,   30.000000,21865.500000,  632.158447,21201.162109,    7.895762,  658.735352,  619.316650,    115426,               0,000,000
004,    115426,  115426,    1.139770,   30.000000,21877.900391,  619.815186,21215.371094,    7.208179,  657.564026,  607.720520,    115426,               0,000,000
005,    115426,  115426,    1.223183,   30.000000,21855.406250,  641.991577,21156.941406,    8.584861,  692.351379,  628.218994,    115426,               0,000,000
006,    115426,  115426,    1.120249,   30.000000,21837.707031,  659.770020,21137.673828,    7.266414,  694.766785,  647.692688,    115426,               0,000,000
007,    115426,  115426,    1.178765,   30.000000,21868.318359,  628.900757,21199.453125,    7.018806,  662.315369,  616.535400,    115426,               0,000,000
008,    115417,  115417,    1.071902,   30.000000,21739.441406,  758.208801,20953.519531,   10.691305,  776.231506,  739.955933,    115417,               0,000,000
009,    115417,  115417,    1.082235,   30.000000,21778.949219,  718.795410,21027.939453,    6.849200,  746.134705,  707.501343,    115417,               0,000,000
010,    115417,  115417,    1.086280,   30.000000,21779.230469,  718.438232,21031.861328,    6.840450,  742.351440,  707.052856,    115417,               0,000,000
011,    115417,  115417,    1.092783,   30.000000,21782.794922,  713.736816,21042.179688,    6.372789,  735.831909,  702.891296,    115417,               0,000,000
012,    115418,  115418,    1.065201,   30.000000,21779.240234,  716.958252,21034.314453,    6.553983,  740.063416,  705.937134,    115418,               0,000,000
013,    115417,  115417,    1.068677,   30.000000,21776.550781,  719.595093,21031.248047,    6.233950,  740.142578,  708.912109,    115417,               0,000,000
014,    115417,  115417,    1.077110,   30.000000,21767.638672,  730.198059,21012.931641,    7.336434,  750.222229,  718.464905,    115417,               0,000,000
015,    115417,  115417,    1.074812,   30.000000,21775.333984,  722.513062,21023.460938,    7.952394,  747.403931,  710.176392,    115417,               0,000,000
000,    115715,  115715,    1.100365,   30.000000,21861.917969,  635.485107,21171.878906,    8.033505,  682.224487,  621.784729,    115715,               0,000,001
001,    115715,  115715,    1.103253,   30.000000,21868.187500,  628.707336,21205.365234,    7.365936,  657.378540,  616.573608,    115715,               0,000,001
002,    115714,  115714,    1.088568,   30.000000,21876.302734,  621.135315,21221.935547,    7.098109,  649.495911,  609.359924,    115714,               0,000,001
003,    115715,  115715,    1.136383,   30.000000,21858.058594,  639.312866,21181.105469,    8.119441,  671.521057,  626.207886,    115715,               0,000,001
004,    115715,  115715,    1.165516,   30.000000,21867.714844,  629.500000,21177.814453,    7.800272,  683.304626,  616.167358,    115715,               0,000,001
005,    115715,  115715,    1.132125,   30.000000,21872.503906,  625.085205,21217.085938,    7.937383,  650.286438,  612.458984,    115715,               0,000,001
006,    115715,  115715,    1.118306,   30.000000,21835.359375,  662.091980,21124.250000,    7.895080,  705.768311,  649.280945,    115715,               0,000,001
007,    115715,  115715,    1.148311,   30.000000,21877.527344,  619.783936,21227.138672,    7.112865,  644.384033,  607.641418,    115715,               0,000,001
008,    115727,  115727,    1.085504,   30.000000,21735.779297,  761.708618,20946.976562,   10.823763,  779.004089,  743.163330,    115727,               0,000,001
009,    115726,  115726,    1.088038,   30.000000,21779.650391,  717.046570,21035.769531,    6.406596,  739.161987,  706.218384,    115726,               0,000,001
010,    115726,  115726,    1.087974,   30.000000,21776.707031,  719.260864,21029.636719,    6.955277,  741.959412,  707.778076,    115726,               0,000,001
011,    115726,  115726,    1.094819,   30.000000,21782.294922,  713.929138,21040.771484,    6.262006,  736.636963,  703.189026,    115726,               0,000,001
012,    115726,  115726,    1.074392,   30.000000,21777.880859,  718.035461,21026.109375,    6.513039,  746.556213,  707.004211,    115726,               0,000,001
013,    115726,  115726,    1.070677,   30.000000,21768.083984,  727.799866,21015.275391,    6.903210,  747.118530,  716.453674,    115726,               0,000,001
014,    115727,  115727,    1.074354,   30.000000,21766.464844,  731.556946,21011.000000,    7.935808,  750.980408,  719.222534,    115727,               0,000,001
015,    115726,  115726,    1.079334,   30.000000,21774.402344,  723.522644,21019.087891,    7.614821,  750.873779,  711.517700,    115726,               0,000,001
