tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,    864856,  864856,  155.591949
001,    841934,  841934,  152.810059
002,    841208,  841208,  151.574478
003,    888955,  888955,  164.167114
004,    894176,  894176,  162.811035
005,    841992,  841992,  151.721344
006,    841119,  841119,  152.617432
007,    841849,  841849,  153.614990
008,    841073,  841073,  150.705444
009,    900256,  900256,  163.555313
010,    840750,  840750,  153.443451
011,    841722,  841722,  154.660233
012,    841004,  841004,  149.484634
013,    841481,  841481,  149.292419
014,    839645,  839645,  153.743713
015,    836187,  836187,  149.469055
016,    877816,  877816,  154.527710
017,    904783,  904783,  167.645828
018,    904421,  904421,  167.251343
019,    857416,  857416,  170.862991
020,    851489,  851489,  163.781403
021,    904877,  904877,  180.235504
022,    904386,  904386,  172.085114
023,    904988,  904988,  188.536575
024,    904555,  904555,  183.075043
025,    843191,  843191,  165.662125
026,    904162,  904162,  189.285538
027,    904406,  904406,  191.717514
028,    904532,  904532,  186.174591
-------------------------------------------------------------------------------------------------------

RUN 1
000,    898431,  898431,  157.747253
001,    845955,  845955,  151.141052
002,    845049,  845049,  152.543900
003,    860372,  860372,  158.753326
004,    898475,  898475,  163.832291
005,    854624,  854624,  153.066635
006,    844786,  844786,  155.222565
007,    839752,  839752,  152.076340
008,    844911,  844911,  150.031326
009,    899117,  899117,  166.331039
010,    894204,  894204,  161.632950
011,    845651,  845651,  156.652740
012,    859685,  859685,  152.784409
013,    847627,  847627,  149.257584
014,    845070,  845070,  151.149536
015,    838020,  838020,  143.931305
016,    898580,  898580,  158.529404
017,    899441,  899441,  164.545334
018,    898486,  898486,  169.960846
019,    881135,  881135,  182.145233
020,    844924,  844924,  168.283951
021,    887040,  887040,  178.187592
022,    841629,  841629,  163.104675
023,    899454,  899454,  194.242569
024,    898517,  898517,  187.874084
025,    845711,  845711,  177.791779
026,    846654,  846654,  182.897476
027,    899188,  899188,  197.481445
028,    879595,  879595,  193.226593
-------------------------------------------------------------------------------------------------------

RUN 2
000,    900261,  900261,  157.915787
001,    844968,  844968,  156.261444
002,    900057,  900057,  163.595764
003,    900603,  900603,  170.810287
004,    899905,  899905,  163.103409
005,    900929,  900929,  165.853058
006,    844486,  844486,  155.204666
007,    844968,  844968,  155.797012
008,    844391,  844391,  151.448059
009,    901124,  901124,  166.448395
010,    899950,  899950,  163.461258
011,    836571,  836571,  145.499359
012,    900185,  900185,  163.691406
013,    888043,  888043,  167.140198
014,    844289,  844289,  156.355392
015,    845357,  845357,  151.784027
016,    840979,  840979,  143.189545
017,    891774,  891774,  161.674713
018,    899977,  899977,  165.504181
019,    845056,  845056,  182.931122
020,    844402,  844402,  175.276932
021,    845588,  845588,  176.858856
022,    844489,  844489,  171.639694
023,    857242,  857242,  181.583542
024,    900158,  900158,  188.419815
025,    845475,  845475,  180.212860
026,    844546,  844546,  188.727478
027,    900632,  900632,  199.360580
028,    844306,  844306,  192.339706
-------------------------------------------------------------------------------------------------------

RUN 3
000,    885285,  885285,  158.428192
001,    844770,  844770,  157.112122
002,    853755,  853755,  156.670303
003,    873749,  873749,  161.983780
004,    880126,  880126,  160.406265
005,    861844,  861844,  152.392853
006,    864917,  864917,  155.860855
007,    861331,  861331,  158.179291
008,    867753,  867753,  154.349335
009,    901183,  901183,  165.923828
010,    888933,  888933,  160.934204
011,    848268,  848268,  151.578857
012,    900335,  900335,  164.538589
013,    901123,  901123,  170.274078
014,    890026,  890026,  162.560272
015,    844500,  844500,  157.916504
016,    844080,  844080,  155.153336
017,    843642,  843642,  150.220535
018,    900814,  900814,  166.702484
019,    844644,  844644,  175.252579
020,    858932,  858932,  167.775528
021,    881499,  881499,  177.772659
022,    842551,  842551,  162.251236
023,    901163,  901163,  188.934662
024,    877554,  877554,  181.071884
025,    844814,  844814,  176.505707
026,    854689,  854689,  183.218307
027,    900916,  900916,  192.860718
028,    844214,  844214,  180.999588
-------------------------------------------------------------------------------------------------------

RUN 4
000,    902653,  902653,  164.002350
001,    839819,  839819,  150.491974
002,    841860,  841860,  155.253326
003,    841518,  841518,  156.474670
004,    842041,  842041,  154.290466
005,    899336,  899336,  165.244537
006,    842712,  842712,  143.673019
007,    838482,  838482,  146.207291
008,    902797,  902797,  159.595825
009,    903202,  903202,  167.147781
010,    842115,  842115,  155.015656
011,    903055,  903055,  170.240005
012,    902821,  902821,  164.182312
013,    902809,  902809,  171.317719
014,    902643,  902643,  165.535873
015,    841596,  841596,  156.471741
016,    841862,  841862,  149.124985
017,    846889,  846889,  156.656677
018,    896761,  896761,  166.183792
019,    841597,  841597,  165.452774
020,    902788,  902788,  175.453842
021,    903225,  903225,  177.326874
022,    842098,  842098,  165.840805
023,    897959,  897959,  188.635834
024,    841821,  841821,  178.743118
025,    841657,  841657,  170.782181
026,    902860,  902860,  192.509216
027,    841614,  841614,  172.284317
028,    841820,  841820,  185.200867
-------------------------------------------------------------------------------------------------------

