tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 159383553,      20, 1006.965759,   15.000000,29012.371094,    0.029220,         8388608
000, 335544321,       6, 1998.618042,   15.000000,28035.820312,    0.023677,        67108864
000, 402653185,       4, 2489.069336,   15.000000,27541.708984,    0.030440,       134217728
001, 159383553,      20,  940.197144,   15.000000,29079.132812,    0.031043,         8388608
001, 335544321,       6, 1989.515259,   15.000000,28044.910156,    0.027043,        67108864
001, 268435457,       3, 1592.330078,   15.000000,28438.392578,    0.010800,       134217728
002, 159383553,      20,  940.400879,   15.000000,29078.927734,    0.022270,         8388608
002, 335544321,       6, 1989.083740,   15.000000,28045.339844,    0.025467,        67108864
002, 268435457,       3, 1593.018799,   15.000000,28437.714844,    0.011920,       134217728
003, 159383553,      20,  939.509949,   15.000000,29079.818359,    0.031783,         8388608
003, 335544321,       6, 1992.404541,   15.000000,28042.029297,    0.024670,        67108864
003, 268435457,       3, 1591.622192,   15.000000,28439.119141,    0.011590,       134217728
004, 159383553,      20,  940.064331,   15.000000,29079.265625,    0.025160,         8388608
004, 335544321,       6, 1990.673706,   15.000000,28043.763672,    0.022253,        67108864
004, 268435457,       3, 1593.583008,   15.000000,28437.144531,    0.010907,       134217728
005, 159383553,      20,  941.021790,   15.000000,29078.302734,    0.020637,         8388608
005, 335544321,       6, 1992.240234,   15.000000,28042.189453,    0.061737,        67108864
005, 268435457,       3, 1593.094604,   15.000000,28437.640625,    0.010717,       134217728
006, 159383553,      20,  940.274902,   15.000000,29079.052734,    0.029377,         8388608
006, 335544321,       6, 1987.884399,   15.000000,28046.535156,    0.044927,        67108864
006, 402653185,       4, 2395.023193,   15.000000,27635.755859,    0.025890,       134217728
007, 159383553,      20,  941.068054,   15.000000,29078.251953,    0.020527,         8388608
007, 335544321,       6, 1988.192871,   15.000000,28046.238281,    0.027723,        67108864
