lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004138,0000321,0000050,0001003,0002875,0003356,0003307,0000000,001024,000,000,0512
0007023,0002898,0000381,0001473,0004499,0005150,0005099,0000000,001024,000,000,0512
0006682,0000341,0000050,0001005,0005390,0006282,0005831,0000000,001024,001,000,0512
0011983,0004875,0000391,0001999,0009749,0011171,0010319,0000000,001024,001,000,0512
0006132,0000361,0000060,0001005,0005029,0005680,0005370,0000000,001024,002,000,0512
0008566,0004613,0000381,0001960,0006602,0007565,0007003,0000000,001024,002,000,0512
0006613,0000351,0000050,0001005,0005240,0005781,0005781,0000000,001024,003,000,0512
0010229,0004903,0000421,0002024,0007344,0008416,0007925,0000000,001024,003,000,0512
0005520,0000301,0000050,0001004,0004168,0005179,0004869,0000000,001024,000,001,0512
0011461,0003252,0000401,0001599,0010049,0010961,0011361,0000000,001024,000,001,0512
0007374,0000360,0000050,0001006,0005250,0006512,0005801,0000000,001024,001,001,0512
0011612,0004848,0000391,0001999,0006983,0010570,0007574,0000000,001024,001,001,0512
0006873,0000370,0000061,0001006,0005019,0006422,0005380,0000000,001024,002,001,0512
0011081,0005973,0000381,0002322,0006542,0010530,0006953,0000000,001024,002,001,0512
0007324,0000351,0000050,0001006,0005230,0006482,0005781,0000000,001024,003,001,0512
0011631,0004868,0000390,0002022,0007083,0010620,0007734,0000000,001024,003,001,0512
0004148,0000321,0000050,0001003,0002876,0003356,0003316,0000000,001024,000,002,0512
0007133,0002862,0000381,0001476,0004218,0005149,0005179,0000000,001024,000,002,0512
0006683,0000341,0000050,0001005,0005400,0006282,0005851,0000000,001024,001,002,0512
0012454,0004768,0000441,0002001,0009828,0011511,0010360,0000000,001024,001,002,0512
0006131,0000361,0000060,0001005,0005029,0005680,0005370,0000000,001024,002,002,0512
0008546,0004669,0000381,0001959,0006572,0007484,0006913,0000000,001024,002,002,0512
0006613,0000351,0000050,0001005,0005240,0005781,0005781,0000000,001024,003,002,0512
0010479,0004913,0000381,0002028,0007264,0008647,0008175,0000000,001024,003,002,0512
