tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  1.427673,  2.583342,000,000
001,  1.466128,  2.581978,000,000
002,  1.396243,  2.589646,000,000
003,  1.464469,  2.576664,000,000
004,  1.388187,  2.597049,000,000
005,  1.405350,  2.596823,000,000
006,  1.394938,  2.620500,000,000
007,  1.386162,  2.596677,000,000
008,  1.388868,  2.621120,000,000
009,  1.422311,  2.571742,000,000
010,  1.439963,  2.554387,000,000
011,  1.417650,  2.542292,000,000
012,  1.396567,  2.638530,000,000
013,  1.472423,  2.625305,000,000
014,  1.368742,  2.599791,000,000
015,  1.466909,  2.616522,000,000
000,  1.399630,  2.649835,000,001
001,  1.462465,  2.627860,000,001
002,  1.416746,  2.709969,000,001
003,  1.419855,  2.647639,000,001
004,  1.433658,  2.619595,000,001
005,  1.366631,  2.737750,000,001
006,  1.415108,  2.626657,000,001
007,  1.476497,  2.631404,000,001
008,  1.461525,  2.617818,000,001
009,  1.359061,  2.719964,000,001
010,  1.479858,  2.623431,000,001
011,  1.447696,  2.664439,000,001
012,  1.310931,  2.669043,000,001
013,  1.330587,  2.625413,000,001
014,  1.359071,  2.681049,000,001
015,  1.338816,  2.705969,000,001
