lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000141,0000030,0001008,0007784,0009148,0008415,0000017,001024,000,000,16384
0000000,0005426,0000521,0002051,0025548,0024066,0026630,0004070,001024,000,000,16384
0000000,0000150,0000031,0001006,0005120,0006863,0005169,0000013,001024,001,000,16384
0000000,0004798,0000501,0001825,0007694,0018785,0007865,0003449,001024,001,000,16384
0000000,0000150,0000040,0001009,0009438,0010159,0010149,0000019,001024,002,000,16384
0000000,0002940,0000551,0001660,0023584,0022332,0024676,0001839,001024,002,000,16384
0000000,0000141,0000030,0001007,0006412,0008596,0006823,0000016,001024,003,000,16384
0000000,0005271,0000511,0002003,0020919,0020548,0021822,0003921,001024,003,000,16384
0000000,0000150,0000030,0001008,0007304,0009077,0007915,0000016,001024,000,001,16384
0000000,0005460,0000521,0002047,0024246,0022783,0025227,0004102,001024,000,001,16384
0000000,0000141,0000030,0001007,0006532,0008707,0007003,0000016,001024,001,001,16384
0000000,0005321,0000521,0001999,0023865,0021420,0024737,0003966,001024,001,001,16384
0000000,0000141,0000031,0001006,0005130,0006963,0005180,0000013,001024,002,001,16384
0000000,0004737,0000491,0001833,0007775,0018435,0007884,0003426,001024,002,001,16384
0000000,0000141,0000040,0001009,0009488,0010220,0010219,0000019,001024,003,001,16384
0000000,0002960,0000541,0001666,0023554,0021961,0024556,0001863,001024,003,001,16384
0000000,0000150,0000030,0001011,0012263,0011622,0013055,0000022,001024,000,002,16384
0000000,0004454,0000521,0002013,0031289,0029325,0032140,0003235,001024,000,002,16384
0000000,0000140,0000031,0001008,0005189,0007504,0005220,0000014,001024,001,002,16384
0000000,0002228,0000461,0001465,0008797,0024276,0008826,0001111,001024,001,002,16384
0000000,0000141,0000030,0001009,0007635,0010219,0008296,0000019,001024,002,002,16384
0000000,0004022,0000501,0001858,0024066,0026089,0025077,0002782,001024,002,002,16384
0000000,0000150,0000030,0001009,0007704,0010279,0008376,0000019,001024,003,002,16384
0000000,0003985,0000501,0001859,0024105,0026109,0025137,0002752,001024,003,002,16384
