lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0021631,0000150,0000040,0001010,0030337,0020929,0030297,0000000,001024,000,000,16384
0252817,0001252,0000321,0001249,0050946,0043532,0050825,0000000,001024,000,000,16384
0021651,0000150,0000040,0001010,0030417,0020950,0030368,0000000,001024,001,000,16384
0250040,0001249,0000311,0001248,0050996,0043582,0050866,0000000,001024,001,000,16384
0021290,0000150,0000031,0001010,0028954,0020579,0028914,0000000,001024,002,000,16384
0249109,0001248,0000291,0001248,0050825,0043521,0050686,0000000,001024,002,000,16384
0021190,0000150,0000031,0001010,0030618,0020509,0030578,0000000,001024,000,001,16384
0241676,0001241,0000300,0001240,0050826,0043282,0050706,0000000,001024,000,001,16384
0020769,0000150,0000040,0001009,0028664,0020068,0028623,0000000,001024,001,001,16384
0244089,0001243,0000301,0001241,0050585,0043342,0050455,0000000,001024,001,001,16384
0020709,0000150,0000040,0001009,0028273,0020007,0028233,0000000,001024,002,001,16384
0242416,0001242,0000320,0001241,0050615,0043221,0050495,0000000,001024,002,001,16384
0021881,0000150,0000040,0001010,0030287,0021170,0030247,0000000,001024,000,002,16384
0255080,0001254,0000321,0001252,0050956,0043732,0050835,0000000,001024,000,002,16384
0021902,0000150,0000040,0001010,0030297,0021200,0030257,0000000,001024,001,002,16384
0256464,0001256,0000331,0001254,0051166,0043823,0051046,0000000,001024,001,002,16384
0021861,0000150,0000040,0001010,0030106,0021150,0030057,0000000,001024,002,002,16384
0255651,0001255,0000300,0001252,0051106,0043792,0050986,0000000,001024,002,002,16384
