lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004198,0000140,0000030,0001003,0002836,0003376,0003296,0000000,001024,000,000,0512
0006582,0001009,0000150,0001028,0004268,0004969,0004849,0000000,001024,000,000,0512
0006933,0000140,0000030,0001005,0005902,0006533,0006352,0000000,001024,001,000,0512
0015218,0001022,0000151,0001028,0019046,0014728,0021331,0000000,001024,001,000,0512
0006261,0000160,0000040,0001005,0005020,0005731,0005350,0000000,001024,002,000,0512
0009899,0001017,0000171,0001037,0008205,0008747,0008676,0000000,001024,002,000,0512
0006612,0000140,0000030,0001005,0005130,0005761,0005680,0000000,001024,003,000,0512
0008886,0001016,0000151,0001032,0006762,0007323,0007373,0000000,001024,003,000,0512
0004178,0000140,0000030,0001003,0002845,0003376,0003306,0000000,001024,000,001,0512
0006672,0001008,0000141,0001042,0004358,0005009,0005000,0000000,001024,000,001,0512
0007734,0000140,0000030,0001006,0007323,0007324,0008085,0000000,001024,001,001,0512
0016661,0001034,0000151,0001032,0021911,0016191,0024076,0000000,001024,001,001,0512
0006262,0000160,0000040,0001005,0005029,0005741,0005350,0000000,001024,002,001,0512
0009788,0001017,0000171,0001051,0008226,0008717,0008747,0000000,001024,002,001,0512
0006603,0000140,0000030,0001005,0005130,0005761,0005671,0000000,001024,003,001,0512
0008917,0001016,0000151,0001048,0006683,0007364,0007354,0000000,001024,003,001,0512
0039755,0000150,0000030,0001036,0034886,0039325,0034495,0000000,001024,000,002,0512
0071755,0001154,0000161,0001211,0070353,0071294,0071335,0000000,001024,000,002,0512
0034715,0000141,0000030,0001025,0008546,0033884,0005841,0000000,001024,001,002,0512
0050135,0001111,0000310,0001248,0040396,0049183,0038092,0000000,001024,001,002,0512
0034825,0000160,0000040,0001030,0008797,0034294,0009898,0000000,001024,002,002,0512
0049262,0001142,0000190,0001225,0040937,0048692,0043582,0000000,001024,002,002,0512
0034745,0000140,0000030,0001025,0008576,0033894,0005841,0000000,001024,003,002,0512
0050194,0001113,0000311,0001247,0040365,0049253,0038131,0000000,001024,003,002,0512
