tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00301894,020,00211563,00000000,00000000,001024,000,000,00016384,00152132
001,00000000,00299423,020,00211159,00000000,00000000,001024,000,000,00016384,00151013
002,00000000,00300787,020,00212113,00000000,00000000,001024,000,000,00016384,00151781
003,00000000,00301403,020,00212429,00000000,00000000,001024,000,000,00016384,00152011
004,00000000,00301555,020,00211675,00000000,00000000,001024,000,000,00016384,00152031
005,00000000,00299084,020,00209844,00000000,00000000,001024,000,000,00016384,00150969
006,00000000,00298251,020,00209331,00000000,00000000,001024,000,000,00016384,00150365
007,00000000,00300909,020,00211281,00000000,00000000,001024,000,000,00016384,00151422
008,00000000,00297872,020,00210554,00000000,00000000,001024,000,000,00016384,00150016
009,00000000,00300406,020,00211837,00000000,00000000,001024,000,000,00016384,00151612
010,00000000,00301467,020,00212059,00000000,00000000,001024,000,000,00016384,00151472
011,00000000,00305518,020,00212832,00000000,00000000,001024,000,000,00016384,00153506
012,00000000,00301774,020,00211586,00000000,00000000,001024,000,000,00016384,00152085
013,00000000,00300058,020,00211371,00000000,00000000,001024,000,000,00016384,00151418
014,00000000,00299529,020,00211013,00000000,00000000,001024,000,000,00016384,00151300
015,00000000,00297411,020,00210624,00000000,00000000,001024,000,000,00016384,00150018
016,00000000,00299203,020,00209981,00000000,00000000,001024,000,000,00016384,00150610
017,00000000,00297612,020,00209135,00000000,00000000,001024,000,000,00016384,00149916
018,00000000,00297620,020,00208710,00000000,00000000,001024,000,000,00016384,00149937
019,00000000,00298182,020,00208948,00000000,00000000,001024,000,000,00016384,00150342
020,00000000,00299065,020,00211607,00000000,00000000,001024,000,000,00016384,00150893
021,00000000,00300194,020,00211007,00000000,00000000,001024,000,000,00016384,00151338
022,00000000,00301826,020,00211296,00000000,00000000,001024,000,000,00016384,00152122
023,00000000,00301118,020,00210478,00000000,00000000,001024,000,000,00016384,00151461
024,00000000,00299046,020,00211712,00000000,00000000,001024,000,000,00016384,00150736
025,00000000,00301645,020,00211255,00000000,00000000,001024,000,000,00016384,00151997
026,00000000,00296115,020,00208927,00000000,00000000,001024,000,000,00016384,00149328
027,00000000,00300003,020,00212136,00000000,00000000,001024,000,000,00016384,00151405
028,00000000,00302510,020,00211368,00000000,00000000,001024,000,000,00016384,00152640
029,00000000,00296472,020,00208127,00000000,00000000,001024,000,000,00016384,00149621
030,00000000,00299569,020,00211228,00000000,00000000,001024,000,000,00016384,00150667
031,00000000,00300398,020,00210726,00000000,00000000,001024,000,000,00016384,00151319
000,00000000,00710662,020,00493071,00000000,00000000,001024,001,000,00016384,00357419
001,00000000,00710358,020,00492715,00000000,00000000,001024,001,000,00016384,00357411
002,00000000,00712541,020,00492721,00000000,00000000,001024,001,000,00016384,00358436
003,00000000,00716313,020,00492504,00000000,00000000,001024,001,000,00016384,00360068
004,00000000,00714681,020,00492095,00000000,00000000,001024,001,000,00016384,00358738
005,00000000,00711453,020,00493413,00000000,00000000,001024,001,000,00016384,00357996
006,00000000,00706333,020,00489986,00000000,00000000,001024,001,000,00016384,00355720
