tid,lock_impl_time(ms)
RUN 0
002, 21543.795
001, 23809.967
003, 22763.602
004, 22098.553
005, 23923.881
006, 22296.703
008, 21741.553
007, 24280.727
-----------------------------------------------------------------------------------------------

RUN 1
002, 21684.303
001, 23607.271
003, 22946.820
004, 22497.979
005, 22939.521
006, 21624.635
008, 22919.691
007, 24047.320
-----------------------------------------------------------------------------------------------

RUN 2
002, 22109.736
001, 23286.346
003, 22078.344
004, 23403.502
005, 23323.617
006, 21646.727
008, 22370.895
007, 23929.842
-----------------------------------------------------------------------------------------------

RUN 3
002, 22006.975
001, 21967.826
003, 22794.137
004, 23213.748
005, 22679.898
006, 23950.061
008, 22790.805
007, 22778.594
-----------------------------------------------------------------------------------------------

RUN 4
002, 21636.717
001, 22198.713
003, 23943.145
004, 23616.148
005, 22934.516
006, 20954.336
008, 23351.035
007, 23605.773
-----------------------------------------------------------------------------------------------

