tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  0.310806,  0.536229,000,000
001,  1.404139,  2.840134,000,000
002,  0.056863,  0.112540,000,000
003,  1.367684,  2.586482,000,000
004,  0.966392,  2.004065,000,000
005,  0.186335,  0.305608,000,000
006,  0.159429,  0.398403,000,000
007,  4.656390,  8.061683,000,000
008,  0.473677,  0.834633,000,000
009,  0.615647,  1.267696,000,000
010,  0.056465,  0.112789,000,000
011,  3.964374,  8.193812,000,000
012,  1.074979,  2.138721,000,000
013,  0.160338,  0.293813,000,000
014,  0.182639,  0.408313,000,000
015,  1.639603,  2.872916,000,000
016,  0.000848,  0.001456,000,000
017,  0.000902,  0.001548,000,000
018,  2.638813,  4.153604,000,000
019,  1.445249,  2.299611,000,000
020,  0.312579,  0.447571,000,000
021,  0.260017,  0.383036,000,000
022,  0.001075,  0.002101,000,000
023,  0.000739,  0.001614,000,000
024,  0.483277,  1.194743,000,000
025,  0.546354,  1.293576,000,000
026,  0.002861,  0.006613,000,000
027,  0.001232,  0.002232,000,000
028,  1.013748,  1.805737,000,000
029,  0.486715,  0.846348,000,000
030,  0.001375,  0.002655,000,000
031,  0.001333,  0.002636,000,000
000,  0.305849,  0.493434,000,001
001,  2.175075,  3.665979,000,001
002,  0.497210,  0.953926,000,001
003,  1.636115,  2.694142,000,001
004,  3.000844,  5.852766,000,001
005,  1.694195,  3.114935,000,001
006,  0.747036,  1.324553,000,001
007,  2.272746,  4.111294,000,001
008,  0.409275,  0.653058,000,001
009,  1.280542,  2.278767,000,001
010,  0.509556,  0.949479,000,001
011,  4.783285,  7.906363,000,001
012,  3.073946,  6.129608,000,001
013,  1.490354,  2.668204,000,001
014,  0.667945,  1.207032,000,001
015,  0.771817,  1.430184,000,001
016,  0.006161,  0.010507,000,001
017,  0.005984,  0.010518,000,001
018,  0.005818,  0.009388,000,001
019,  0.005006,  0.008434,000,001
020,  0.004757,  0.008037,000,001
021,  0.004450,  0.007703,000,001
022,  0.003100,  0.005692,000,001
023,  0.003938,  0.007042,000,001
024,  0.006067,  0.010917,000,001
025,  0.006846,  0.012074,000,001
026,  0.004658,  0.008239,000,001
027,  0.005172,  0.009185,000,001
028,  0.004862,  0.007947,000,001
029,  0.004644,  0.007675,000,001
030,  0.005393,  0.009433,000,001
031,  0.005760,  0.009822,000,001
