tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   2765298, 2765298,  480.012787
001,   2765935, 2765935,  474.379089
002,   2765645, 2765645,  502.206604
003,   2765604, 2765604,  487.239258
004,   2766243, 2766243,  490.032013
005,   2766006, 2766006,  502.004150
006,   2765328, 2765328,  492.591583
007,   2766324, 2766324,  489.383301
008,   2766494, 2766494,  497.692474
009,   2766355, 2766355,  478.695618
010,   2765826, 2765826,  476.205109
011,   2766939, 2766939,  492.590942
012,   2766149, 2766149,  472.686249
013,   2766103, 2766103,  488.779938
014,   2765742, 2765742,  486.247162
015,   2765364, 2765364,  491.379150
-------------------------------------------------------------------------------------------------------

RUN 1
000,   2835466, 2835466,  480.978302
001,   2835464, 2835464,  487.146515
002,   2835464, 2835464,  509.525543
003,   2835463, 2835463,  496.890930
004,   2835465, 2835465,  485.016479
005,   2835463, 2835463,  492.358887
006,   2835465, 2835465,  491.584625
007,   2835461, 2835461,  472.119568
008,   2835464, 2835464,  483.070038
009,   2835462, 2835462,  478.529236
010,   2835463, 2835463,  481.170074
011,   2835465, 2835465,  464.263641
012,   2835461, 2835461,  491.923035
013,   2835465, 2835465,  468.853882
014,   2835465, 2835465,  495.960632
015,   2835468, 2835468,  559.950317
-------------------------------------------------------------------------------------------------------

RUN 2
000,   2815379, 2815379,  541.724548
001,   2815376, 2815376,  509.531403
002,   2815376, 2815376,  524.396179
003,   2815377, 2815377,  462.230072
004,   2815375, 2815375,  480.961212
005,   2815378, 2815378,  530.187195
006,   2815377, 2815377,  491.025055
007,   2815379, 2815379,  467.224854
008,   2815380, 2815380,  501.209534
009,   2815377, 2815377,  501.761932
010,   2815379, 2815379,  466.249664
011,   2815378, 2815378,  479.653656
012,   2815373, 2815373,  514.458374
013,   2815376, 2815376,  545.255920
014,   2815378, 2815378,  431.472839
015,   2815378, 2815378,  463.066681
-------------------------------------------------------------------------------------------------------

RUN 3
000,   2779588, 2779588,  520.773621
001,   2779588, 2779588,  417.551208
002,   2779588, 2779588,  475.514771
003,   2779590, 2779590,  565.082825
004,   2779580, 2779580,  511.705383
005,   2779590, 2779590,  563.023132
006,   2779587, 2779587,  521.108398
007,   2779589, 2779589,  536.876587
008,   2779590, 2779590,  523.349426
009,   2779589, 2779589,  478.914978
010,   2779587, 2779587,  459.038452
011,   2779585, 2779585,  516.852356
012,   2779587, 2779587,  508.047089
013,   2779586, 2779586,  440.155273
014,   2779588, 2779588,  468.292145
015,   2779589, 2779589,  473.882812
-------------------------------------------------------------------------------------------------------

RUN 4
000,   2911897, 2911897,  489.685028
001,   2911903, 2911903,  527.758301
002,   2911896, 2911896,  437.403259
003,   2911898, 2911898,  481.880493
004,   2911900, 2911900,  490.242828
005,   2911900, 2911900,  513.669983
006,   2911897, 2911897,  465.212860
007,   2911901, 2911901,  473.969330
008,   2911903, 2911903,  462.256226
009,   2911900, 2911900,  415.982391
010,   2911900, 2911900,  527.410583
011,   2911902, 2911902,  461.762817
012,   2911904, 2911904,  496.397827
013,   2911899, 2911899,  449.098022
014,   2911901, 2911901,  450.205963
015,   2911904, 2911904,  510.398834
-------------------------------------------------------------------------------------------------------

