tid,wait_acq(ms),wait_rel(ms)
RUN 0
002,  0.000550,  0.000440
002,  0.711088,  0.000117
002,  0.288038,  0.000097
002,  0.525832,  0.000112
002,  0.000485,  0.000303
002,  0.533697,  0.000110
002,  0.152668,  0.000105
002,  0.238553,  0.000110
002,  0.331043,  0.000087
002,  0.674955,  0.000085
001,  1.095655,  0.000347
001,  0.000527,  0.000333
001,  0.499493,  0.000252
001,  0.467260,  0.000162
001,  0.473475,  0.000165
001,  0.000340,  0.000368
001,  0.423953,  0.000132
001,  0.404013,  0.000163
001,  0.270927,  0.000137
001,  0.432298,  0.000172
003,  1.021142,  0.000272
003,  0.416550,  0.000140
003,  0.799810,  0.000150
003,  0.235673,  0.000125
003,  0.819210,  0.000147
003,  0.782647,  0.000162
003,  0.000543,  0.000365
003,  0.757865,  0.000132
003,  0.080040,  0.000225
003,  0.866700,  0.000127
004,  0.410063,  0.000328
004,  0.236287,  0.000225
004,  0.120608,  0.000170
004,  0.079490,  0.000300
004,  0.099655,  0.000213
004,  0.220498,  0.000145
004,  0.309432,  0.000187
004,  0.141600,  0.000162
004,  0.219442,  0.000138
004,  0.723390,  0.000193
005,  0.884540,  0.000292
005,  0.539703,  0.000198
005,  0.452588,  0.000205
005,  0.358105,  0.000158
005,  0.425135,  0.000150
005,  0.324050,  0.000148
005,  0.541530,  0.000173
005,  0.459028,  0.000162
005,  0.397872,  0.000145
005,  0.613625,  0.000163
006,  0.338593,  0.000362
006,  0.771230,  0.000130
006,  0.070038,  0.000200
006,  0.188677,  0.000120
006,  0.530448,  0.000142
006,  0.696638,  0.000122
006,  0.262432,  0.000113
006,  0.000410,  0.000235
006,  0.171248,  0.000117
006,  0.376283,  0.000118
008,  0.952950,  0.000268
008,  0.885728,  0.000198
008,  0.348713,  0.000152
008,  0.732230,  0.000223
008,  0.747657,  0.000260
008,  0.586083,  0.000155
008,  0.794478,  0.000135
008,  0.194495,  0.000137
008,  0.767710,  0.000147
008,  0.840973,  0.000152
007,  0.087128,  0.000328
007,  0.117948,  0.000163
007,  0.233458,  0.000120
007,  0.134592,  0.000113
007,  0.278765,  0.000117
007,  0.166542,  0.000115
007,  0.483493,  0.000117
007,  0.085535,  0.000192
007,  0.000503,  0.000220
007,  0.559210,  0.000088
009,  0.474157,  0.000358
009,  0.299668,  0.000225
009,  0.176393,  0.000203
009,  0.302263,  0.000192
009,  0.221670,  0.000193
009,  0.266978,  0.000192
009,  0.367123,  0.000192
009,  0.295992,  0.000193
009,  0.452355,  0.000175
009,  0.492122,  0.000173
010,  0.722783,  0.000237
010,  0.483953,  0.000093
010,  0.403990,  0.000107
010,  0.411448,  0.000100
010,  0.160713,  0.000103
010,  0.430892,  0.000102
010,  0.594910,  0.000113
010,  0.345888,  0.000125
010,  0.552353,  0.000088
010,  0.266880,  0.000088
011,  0.165780,  0.000362
011,  0.655317,  0.000143
011,  0.735525,  0.000107
011,  0.682778,  0.000137
011,  0.644850,  0.000125
011,  0.643198,  0.000125
011,  0.691498,  0.000140
011,  0.620975,  0.000112
011,  0.712597,  0.000080
011,  0.203187,  0.000163
012,  0.648110,  0.000307
012,  0.595978,  0.000142
012,  0.681845,  0.000208
012,  0.580355,  0.000117
012,  0.687893,  0.000125
012,  0.483905,  0.000125
012,  0.648132,  0.000125
012,  0.723205,  0.000215
012,  0.603848,  0.000110
012,  0.320727,  0.000098
013,  0.803677,  0.000295
013,  0.925003,  0.000147
013,  0.768367,  0.000112
013,  0.792882,  0.000117
013,  0.373478,  0.000113
013,  0.816340,  0.000113
013,  0.866518,  0.000102
013,  0.673663,  0.000115
013,  0.832042,  0.000083
013,  0.143700,  0.000173
014,  1.169543,  0.000255
014,  0.828403,  0.000093
014,  0.623175,  0.000135
014,  0.767925,  0.000120
014,  0.799635,  0.000112
014,  0.745015,  0.000112
014,  0.842503,  0.000118
014,  0.781522,  0.000120
014,  0.797143,  0.000135
014,  0.780572,  0.000223
015,  0.554033,  0.000278
015,  0.356502,  0.000115
015,  0.000507,  0.000337
015,  0.000363,  0.000360
015,  0.322288,  0.000107
015,  0.117750,  0.000107
015,  0.218563,  0.000105
015,  0.511160,  0.000118
015,  0.507508,  0.000098
015,  0.000583,  0.000273
016,  0.252202,  0.000298
016,  0.173750,  0.000140
016,  0.562443,  0.000090
016,  0.627563,  0.000112
016,  0.586805,  0.000110
016,  0.376433,  0.000093
016,  0.744607,  0.000110
016,  0.563348,  0.000110
016,  0.652477,  0.000120
016,  0.081190,  0.000257
-----------------------------------------------------------------------------------------------

RUN 1
002,  0.382748,  0.000188
002,  0.206177,  0.000097
002,  0.000455,  0.000158
002,  0.616768,  0.000117
002,  0.125748,  0.000095
002,  0.537775,  0.000172
002,  0.612865,  0.000113
002,  0.228358,  0.000117
002,  0.662883,  0.000098
002,  0.224055,  0.000098
001,  0.918782,  0.000238
001,  0.000510,  0.000347
001,  0.543972,  0.000148
001,  0.000485,  0.000163
001,  0.468135,  0.000153
001,  0.695748,  0.000150
001,  0.000553,  0.000477
001,  0.652732,  0.000143
001,  0.000260,  0.000240
001,  0.636628,  0.000172
003,  0.793832,  0.000207
003,  0.801273,  0.000153
003,  0.257503,  0.000127
003,  0.805895,  0.000147
003,  0.240782,  0.000115
003,  0.730753,  0.000137
003,  0.385465,  0.000100
003,  0.774032,  0.000142
003,  0.322398,  0.000087
003,  0.737818,  0.000150
004,  0.619188,  0.000232
004,  0.101433,  0.000168
004,  0.376110,  0.000132
004,  0.164997,  0.000150
004,  0.188833,  0.000130
004,  0.219977,  0.000148
004,  0.107788,  0.000148
004,  0.186032,  0.000125
004,  0.148503,  0.000168
004,  0.684318,  0.000142
005,  0.739163,  0.000283
005,  0.751867,  0.000253
005,  0.491618,  0.000182
005,  0.514915,  0.000162
005,  0.529875,  0.000157
005,  0.325932,  0.000135
005,  0.450562,  0.000150
005,  0.385615,  0.000135
005,  0.384363,  0.000202
005,  0.466167,  0.000135
006,  0.259122,  0.000225
006,  0.641077,  0.000117
006,  0.209772,  0.000092
006,  0.726313,  0.000097
006,  0.368018,  0.000110
006,  0.053227,  0.000227
006,  0.725928,  0.000118
006,  0.081287,  0.000140
006,  0.712332,  0.000102
006,  0.409418,  0.000117
008,  0.858950,  0.000240
008,  0.419635,  0.000130
008,  0.750750,  0.000198
008,  0.276552,  0.000147
008,  0.720963,  0.000238
008,  0.434902,  0.000155
008,  0.768273,  0.000160
008,  0.548810,  0.000133
008,  0.744652,  0.000130
008,  0.883397,  0.000143
007,  0.445918,  0.000262
007,  0.693843,  0.000088
007,  0.148690,  0.000090
007,  0.108443,  0.000195
007,  0.071890,  0.000182
007,  0.271793,  0.000205
007,  0.222297,  0.000095
007,  0.000495,  0.000162
007,  0.203355,  0.000088
007,  0.000508,  0.000182
009,  0.316627,  0.000363
009,  0.362823,  0.000183
009,  0.435808,  0.000192
009,  0.329667,  0.000180
009,  0.306103,  0.000343
009,  0.101682,  0.000178
009,  0.504387,  0.000178
009,  0.283405,  0.000168
009,  0.261643,  0.000168
009,  0.349907,  0.000162
010,  0.509757,  0.000208
010,  0.155898,  0.000097
010,  0.323498,  0.000097
010,  0.214733,  0.000177
010,  0.414117,  0.000205
010,  0.000433,  0.000210
010,  0.559840,  0.000110
010,  0.129262,  0.000110
010,  0.550195,  0.000178
010,  0.167713,  0.000105
011,  0.188180,  0.000173
011,  0.306240,  0.000092
011,  0.599805,  0.000092
011,  0.669688,  0.000090
011,  0.674313,  0.000097
011,  0.488780,  0.000090
011,  0.670130,  0.000077
011,  0.496365,  0.000080
011,  0.609695,  0.000082
011,  0.287678,  0.000090
012,  0.566912,  0.000117
012,  0.471660,  0.000117
012,  0.642545,  0.000118
012,  0.458775,  0.000117
012,  0.624635,  0.000117
012,  0.155428,  0.000117
012,  0.332478,  0.000117
012,  0.711660,  0.000118
012,  0.491262,  0.000117
012,  0.580360,  0.000113
013,  0.000637,  0.000540
013,  0.835508,  0.000090
013,  0.815268,  0.000112
013,  0.761593,  0.000098
013,  0.786787,  0.000088
013,  0.644167,  0.000087
013,  0.838520,  0.000078
013,  0.744245,  0.000087
013,  0.816082,  0.000102
013,  0.076062,  0.000162
014,  0.980865,  0.000138
014,  0.588200,  0.000115
014,  0.792933,  0.000090
014,  0.826775,  0.000083
014,  0.762052,  0.000117
014,  0.759127,  0.000085
014,  0.806950,  0.000102
014,  0.601262,  0.000085
014,  0.773250,  0.000093
014,  0.828048,  0.000083
015,  0.685542,  0.000160
015,  0.527113,  0.000097
015,  0.105792,  0.000110
015,  0.571398,  0.000097
015,  0.000420,  0.000397
015,  0.377447,  0.000097
015,  0.157193,  0.000190
015,  0.336127,  0.000097
015,  0.104385,  0.000095
015,  0.521083,  0.000118
016,  0.123270,  0.000217
016,  0.270228,  0.000103
016,  0.698838,  0.000115
016,  0.408182,  0.000087
016,  0.571590,  0.000102
016,  0.598283,  0.000103
016,  0.279932,  0.000088
016,  0.435977,  0.000093
016,  0.435937,  0.000088
016,  0.800547,  0.000103
-----------------------------------------------------------------------------------------------

