tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,  41832220,41832220, 1136.490723,      30.000, 5411.547852,52088.695312,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,  41903433,41903433, 1135.890259,      30.000, 5411.997070,52088.402344,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,  41898358,41898358, 1136.591064,      30.000, 5412.877441,52087.171875,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,  41899346,41899346, 1135.617065,      30.000, 5413.009277,52087.546875,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,  41905494,41905494, 1135.475342,      30.000, 5412.039062,52088.761719,               0
-------------------------------------------------------------------------------------------------------

