tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,       397,     397,    0.077817
001,    625513,  625513,   25.209192
002,       311,     311,    0.079714
003,   1464769, 1464769,   58.691574
004,       487,     487,    0.093610
005,   1476539, 1476539,   59.206959
006,       394,     394,    0.082600
007,   1296308, 1296308,   51.932285
008,       356,     356,    0.075067
009,   1580245, 1580245,   63.500240
010,       429,     429,    0.102197
011,   1504745, 1504745,   60.391586
012,       396,     396,    0.102473
013,    949671,  949671,   38.155704
014,       418,     418,    0.134851
015,   1328254, 1328254,   53.291901
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1003706, 1003706,   40.284176
001,    174392,  174392,    7.029443
002,    407022,  407022,   16.532181
003,    152675,  152675,    6.184873
004,   1568153, 1568153,   62.856781
005,    155526,  155526,    6.318797
006,   1474842, 1474842,   59.156479
007,    169611,  169611,    6.853487
008,   1625805, 1625805,   65.222610
009,    168533,  168533,    6.879367
010,   1322388, 1322388,   53.033150
011,     44135,   44135,    1.864456
012,    832928,  832928,   33.445900
013,     91365,   91365,    3.753230
014,    866070,  866070,   34.807720
015,     81099,   81099,    3.328780
-------------------------------------------------------------------------------------------------------

RUN 2
000,    110526,  110526,    4.469290
001,   1446041, 1446041,   57.995655
002,     34196,   34196,    1.429663
003,    934403,  934403,   37.579121
004,    233966,  233966,    9.416937
005,   1430236, 1430236,   57.285641
006,    132972,  132972,    5.381860
007,   1139315, 1139315,   45.648582
008,    141771,  141771,    5.865507
009,   1126506, 1126506,   45.157921
010,    168314,  168314,    6.806773
011,    831807,  831807,   33.417992
012,    110024,  110024,    4.535713
013,   1020168, 1020168,   40.939854
014,    124037,  124037,    5.074740
015,   1436739, 1436739,   57.681107
-------------------------------------------------------------------------------------------------------

RUN 3
000,       417,     417,    0.076767
001,   1714072, 1714072,   68.695694
002,       384,     384,    0.072992
003,   1072177, 1072177,   43.100910
004,       440,     440,    0.075273
005,   1132735, 1132735,   45.422836
006,       412,     412,    0.074390
007,   1352685, 1352685,   54.178200
008,       352,     352,    0.074033
009,   1721301, 1721301,   68.956024
010,       372,     372,    0.088877
011,   1133295, 1133295,   45.498650
012,       384,     384,    0.099747
013,    918491,  918491,   36.867229
014,       359,     359,    0.135183
015,   1367018, 1367018,   54.818127
-------------------------------------------------------------------------------------------------------

RUN 4
000,   1160377, 1160377,   46.510025
001,    121885,  121885,    4.959670
002,    396106,  396106,   15.989460
003,    222907,  222907,    8.974274
004,   1502036, 1502036,   60.193707
005,     95784,   95784,    3.917742
006,   1229820, 1229820,   49.315483
007,    199327,  199327,    8.083083
008,   1632424, 1632424,   65.414581
009,    153192,  153192,    6.184756
010,   1408917, 1408917,   56.485573
011,    188744,  188744,    7.819228
012,   1038027, 1038027,   41.613415
013,     63000,   63000,    2.593693
014,    831217,  831217,   33.373074
015,     89751,   89751,    3.687693
-------------------------------------------------------------------------------------------------------

