tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00027552,00027552,010,00094818,001024,001,000,0512
001,00027507,00027507,010,00094588,001024,001,000,0512
002,00027635,00027635,010,00093007,001024,001,000,0512
003,00027646,00027646,010,00088768,001024,001,000,0512
004,00027682,00027682,010,00090013,001024,001,000,0512
005,00027119,00027119,010,00090933,001024,001,000,0512
006,00027335,00027335,010,00093693,001024,001,000,0512
007,00027809,00027809,010,00091632,001024,001,000,0512
008,00028325,00028325,010,00093757,001024,001,000,0512
009,00027919,00027919,010,00094071,001024,001,000,0512
010,00028071,00028071,010,00094351,001024,001,000,0512
011,00027777,00027777,010,00095435,001024,001,000,0512
012,00027714,00027714,010,00093814,001024,001,000,0512
013,00028058,00028058,010,00089916,001024,001,000,0512
014,00027736,00027736,010,00095974,001024,001,000,0512
015,00027487,00027487,010,00092358,001024,001,000,0512
016,00028483,00028483,010,00092869,001024,001,000,0512
017,00027941,00027941,010,00092747,001024,001,000,0512
018,00028394,00028394,010,00093559,001024,001,000,0512
019,00028146,00028146,010,00091373,001024,001,000,0512
020,00028548,00028548,010,00090850,001024,001,000,0512
021,00027392,00027392,010,00095050,001024,001,000,0512
022,00027609,00027609,010,00090758,001024,001,000,0512
023,00028209,00028209,010,00092037,001024,001,000,0512
024,00026906,00026906,010,00093940,001024,001,000,0512
025,00027711,00027711,010,00090220,001024,001,000,0512
026,00027669,00027669,010,00092422,001024,001,000,0512
027,00027683,00027683,010,00091035,001024,001,000,0512
028,00028370,00028370,010,00094929,001024,001,000,0512
029,00027582,00027582,010,00093829,001024,001,000,0512
030,00027625,00027625,010,00090209,001024,001,000,0512
031,00027518,00027518,010,00091665,001024,001,000,0512
000,00029166,00029166,010,00097243,001024,002,000,0512
001,00029427,00029427,010,00097363,001024,002,000,0512
002,00029848,00029848,010,00099302,001024,002,000,0512
003,00029708,00029708,010,00098870,001024,002,000,0512
004,00029274,00029274,010,00099636,001024,002,000,0512
005,00029809,00029809,010,00098586,001024,002,000,0512
006,00029747,00029747,010,00099599,001024,002,000,0512
007,00029294,00029294,010,00098287,001024,002,000,0512
008,00029328,00029328,010,00095383,001024,002,000,0512
009,00029130,00029130,010,00097520,001024,002,000,0512
010,00029180,00029180,010,00101059,001024,002,000,0512
011,00029801,00029801,010,00100586,001024,002,000,0512
012,00029574,00029574,010,00098072,001024,002,000,0512
013,00028810,00028810,010,00093708,001024,002,000,0512
014,00029812,00029812,010,00098285,001024,002,000,0512
015,00029628,00029628,010,00097130,001024,002,000,0512
016,00028960,00028960,010,00097780,001024,002,000,0512
017,00029622,00029622,010,00098117,001024,002,000,0512
018,00029249,00029249,010,00097510,001024,002,000,0512
019,00029182,00029182,010,00100585,001024,002,000,0512
020,00029694,00029694,010,00099435,001024,002,000,0512
021,00029368,00029368,010,00098542,001024,002,000,0512
022,00029282,00029282,010,00096258,001024,002,000,0512
023,00029242,00029242,010,00100422,001024,002,000,0512
024,00029966,00029966,010,00103441,001024,002,000,0512
025,00029683,00029683,010,00096786,001024,002,000,0512
026,00029395,00029395,010,00095403,001024,002,000,0512
027,00029218,00029218,010,00096536,001024,002,000,0512
028,00029371,00029371,010,00098712,001024,002,000,0512
029,00029254,00029254,010,00092390,001024,002,000,0512
030,00029130,00029130,010,00099286,001024,002,000,0512
031,00029591,00029591,010,00100510,001024,002,000,0512
000,00027379,00027379,010,00089384,001024,003,000,0512
001,00027316,00027316,010,00091026,001024,003,000,0512
002,00027299,00027299,010,00089178,001024,003,000,0512
003,00027491,00027491,010,00092844,001024,003,000,0512
004,00027428,00027428,010,00091130,001024,003,000,0512
005,00027543,00027543,010,00095647,001024,003,000,0512
006,00027988,00027988,010,00093048,001024,003,000,0512
007,00027634,00027634,010,00091452,001024,003,000,0512
008,00028061,00028061,010,00092815,001024,003,000,0512
009,00027830,00027830,010,00097073,001024,003,000,0512
010,00027519,00027519,010,00091387,001024,003,000,0512
011,00027422,00027422,010,00092847,001024,003,000,0512
012,00027025,00027025,010,00088666,001024,003,000,0512
013,00027459,00027459,010,00091057,001024,003,000,0512
014,00027052,00027052,010,00092669,001024,003,000,0512
015,00027503,00027503,010,00090075,001024,003,000,0512
016,00027315,00027315,010,00090601,001024,003,000,0512
017,00027198,00027198,010,00089478,001024,003,000,0512
018,00027657,00027657,010,00094577,001024,003,000,0512
019,00027184,00027184,010,00092969,001024,003,000,0512
020,00027373,00027373,010,00089900,001024,003,000,0512
021,00028269,00028269,010,00094962,001024,003,000,0512
022,00027671,00027671,010,00093600,001024,003,000,0512
023,00027937,00027937,010,00092626,001024,003,000,0512
024,00027646,00027646,010,00095005,001024,003,000,0512
025,00027242,00027242,010,00090850,001024,003,000,0512
026,00027566,00027566,010,00091662,001024,003,000,0512
027,00027541,00027541,010,00090807,001024,003,000,0512
028,00027932,00027932,010,00088207,001024,003,000,0512
029,00027672,00027672,010,00090004,001024,003,000,0512
030,00027628,00027628,010,00091992,001024,003,000,0512
031,00028115,00028115,010,00094956,001024,003,000,0512
000,00028200,00028200,010,00092130,001024,004,000,0512
001,00027472,00027472,010,00093053,001024,004,000,0512
002,00027652,00027652,010,00093566,001024,004,000,0512
003,00027825,00027825,010,00092870,001024,004,000,0512
004,00027405,00027405,010,00090194,001024,004,000,0512
005,00027852,00027852,010,00092276,001024,004,000,0512
006,00027690,00027690,010,00091103,001024,004,000,0512
007,00027547,00027547,010,00086280,001024,004,000,0512
008,00027797,00027797,010,00091922,001024,004,000,0512
009,00027506,00027506,010,00090528,001024,004,000,0512
010,00027626,00027626,010,00090346,001024,004,000,0512
011,00028137,00028137,010,00094118,001024,004,000,0512
012,00027427,00027427,010,00090863,001024,004,000,0512
013,00027531,00027531,010,00091908,001024,004,000,0512
014,00027673,00027673,010,00088605,001024,004,000,0512
015,00028110,00028110,010,00087982,001024,004,000,0512
016,00028103,00028103,010,00093452,001024,004,000,0512
017,00027658,00027658,010,00092508,001024,004,000,0512
018,00026969,00026969,010,00090856,001024,004,000,0512
019,00027808,00027808,010,00091302,001024,004,000,0512
020,00028012,00028012,010,00091869,001024,004,000,0512
021,00027335,00027335,010,00094329,001024,004,000,0512
022,00028220,00028220,010,00098811,001024,004,000,0512
023,00027423,00027423,010,00091405,001024,004,000,0512
024,00027859,00027859,010,00093180,001024,004,000,0512
025,00027264,00027264,010,00093418,001024,004,000,0512
026,00027902,00027902,010,00093880,001024,004,000,0512
027,00026946,00026946,010,00090740,001024,004,000,0512
028,00027467,00027467,010,00093103,001024,004,000,0512
029,00027754,00027754,010,00091447,001024,004,000,0512
030,00028103,00028103,010,00091157,001024,004,000,0512
031,00028005,00028005,010,00091684,001024,004,000,0512
000,00027850,00027850,010,00095798,001024,001,001,0512
001,00028020,00028020,010,00092998,001024,001,001,0512
002,00028095,00028095,010,00093167,001024,001,001,0512
003,00027896,00027896,010,00092716,001024,001,001,0512
004,00028071,00028071,010,00091392,001024,001,001,0512
005,00027471,00027471,010,00092253,001024,001,001,0512
006,00027787,00027787,010,00092816,001024,001,001,0512
007,00028263,00028263,010,00098098,001024,001,001,0512
008,00028832,00028832,010,00095745,001024,001,001,0512
009,00028303,00028303,010,00092099,001024,001,001,0512
010,00028472,00028472,010,00091051,001024,001,001,0512
011,00028118,00028118,010,00093194,001024,001,001,0512
012,00027972,00027972,010,00091504,001024,001,001,0512
013,00028521,00028521,010,00094074,001024,001,001,0512
014,00028182,00028182,010,00093193,001024,001,001,0512
015,00027906,00027906,010,00087548,001024,001,001,0512
016,00028694,00028694,010,00096909,001024,001,001,0512
017,00028356,00028356,010,00089304,001024,001,001,0512
018,00028723,00028723,010,00093459,001024,001,001,0512
019,00028796,00028796,010,00097377,001024,001,001,0512
020,00028747,00028747,010,00093914,001024,001,001,0512
021,00028007,00028007,010,00093261,001024,001,001,0512
022,00027828,00027828,010,00094409,001024,001,001,0512
023,00028493,00028493,010,00095300,001024,001,001,0512
024,00027220,00027220,010,00088110,001024,001,001,0512
025,00028217,00028217,010,00092111,001024,001,001,0512
026,00027830,00027830,010,00089819,001024,001,001,0512
027,00028147,00028147,010,00093303,001024,001,001,0512
028,00028721,00028721,010,00096169,001024,001,001,0512
029,00028123,00028123,010,00088198,001024,001,001,0512
030,00027956,00027956,010,00095808,001024,001,001,0512
031,00027850,00027850,010,00091828,001024,001,001,0512
000,00030571,00030571,010,00095150,001024,002,001,0512
001,00030700,00030700,010,00101560,001024,002,001,0512
002,00030772,00030772,010,00098759,001024,002,001,0512
003,00030843,00030843,010,00098898,001024,002,001,0512
004,00030761,00030761,010,00096352,001024,002,001,0512
005,00031053,00031053,010,00102650,001024,002,001,0512
006,00030983,00030983,010,00101562,001024,002,001,0512
007,00030421,00030421,010,00101384,001024,002,001,0512
008,00030680,00030680,010,00098869,001024,002,001,0512
009,00030544,00030544,010,00098071,001024,002,001,0512
010,00030292,00030292,010,00099555,001024,002,001,0512
011,00031191,00031191,010,00099331,001024,002,001,0512
012,00030771,00030771,010,00096984,001024,002,001,0512
013,00030043,00030043,010,00096262,001024,002,001,0512
014,00031217,00031217,010,00098576,001024,002,001,0512
015,00031282,00031282,010,00100595,001024,002,001,0512
016,00030441,00030441,010,00100612,001024,002,001,0512
017,00030845,00030845,010,00098286,001024,002,001,0512
018,00030619,00030619,010,00095571,001024,002,001,0512
019,00030709,00030709,010,00100193,001024,002,001,0512
020,00031273,00031273,010,00098571,001024,002,001,0512
021,00030812,00030812,010,00096787,001024,002,001,0512
022,00030783,00030783,010,00106989,001024,002,001,0512
023,00030433,00030433,010,00101570,001024,002,001,0512
024,00031237,00031237,010,00097330,001024,002,001,0512
025,00031107,00031107,010,00104491,001024,002,001,0512
026,00030703,00030703,010,00101730,001024,002,001,0512
027,00030324,00030324,010,00098745,001024,002,001,0512
028,00031118,00031118,010,00100826,001024,002,001,0512
029,00030502,00030502,010,00096083,001024,002,001,0512
030,00030546,00030546,010,00098059,001024,002,001,0512
031,00031105,00031105,010,00098934,001024,002,001,0512
000,00027422,00027422,010,00089221,001024,003,001,0512
001,00027524,00027524,010,00089507,001024,003,001,0512
002,00027484,00027484,010,00091523,001024,003,001,0512
003,00027657,00027657,010,00095567,001024,003,001,0512
004,00027510,00027510,010,00087277,001024,003,001,0512
005,00027713,00027713,010,00089772,001024,003,001,0512
006,00028185,00028185,010,00092632,001024,003,001,0512
007,00027809,00027809,010,00094144,001024,003,001,0512
008,00028335,00028335,010,00092824,001024,003,001,0512
009,00028145,00028145,010,00093484,001024,003,001,0512
010,00027544,00027544,010,00090065,001024,003,001,0512
011,00027620,00027620,010,00091735,001024,003,001,0512
012,00027245,00027245,010,00092287,001024,003,001,0512
013,00027516,00027516,010,00092765,001024,003,001,0512
014,00027341,00027341,010,00097802,001024,003,001,0512
015,00027698,00027698,010,00093439,001024,003,001,0512
016,00027472,00027472,010,00089572,001024,003,001,0512
017,00027319,00027319,010,00089973,001024,003,001,0512
