tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00335636,030,00248421,00009801,001024,000,000,00016384
001,00000000,00311840,030,00230389,00009185,001024,000,000,00016384
002,00000000,00346690,030,00251551,00010062,001024,000,000,00016384
003,00000000,00311539,030,00230389,00009035,001024,000,000,00016384
004,00000000,00354312,030,00263786,00010082,001024,000,000,00016384
005,00000000,00347047,030,00253002,00009996,001024,000,000,00016384
006,00000000,00340856,030,00249745,00009882,001024,000,000,00016384
007,00000000,00338455,030,00242549,00009829,001024,000,000,00016384
008,00000000,00351063,030,00259508,00010182,001024,000,000,00016384
009,00000000,00342537,030,00255070,00009940,001024,000,000,00016384
010,00000000,00349752,030,00258144,00009996,001024,000,000,00016384
011,00000000,00333717,030,00244062,00009662,001024,000,000,00016384
012,00000000,00336255,030,00244289,00009922,001024,000,000,00016384
013,00000000,00338828,030,00247450,00009807,001024,000,000,00016384
014,00000000,00337275,030,00247919,00009818,001024,000,000,00016384
015,00000000,00349429,030,00255210,00010167,001024,000,000,00016384
016,00000000,00357907,030,00262717,00010289,001024,000,000,00016384
017,00000000,00345718,030,00253441,00009884,001024,000,000,00016384
018,00000000,00361086,030,00264132,00010505,001024,000,000,00016384
019,00000000,00329152,030,00235863,00009475,001024,000,000,00016384
020,00000000,00347915,030,00258630,00010151,001024,000,000,00016384
021,00000000,00346938,030,00257978,00010015,001024,000,000,00016384
022,00000000,00337889,030,00249004,00009763,001024,000,000,00016384
023,00000000,00328257,030,00239031,00009518,001024,000,000,00016384
024,00000000,00343227,030,00257819,00009991,001024,000,000,00016384
025,00000000,00331902,030,00243945,00009623,001024,000,000,00016384
026,00000000,00337816,030,00247785,00009615,001024,000,000,00016384
027,00000000,00349239,030,00257472,00010105,001024,000,000,00016384
028,00000000,00340835,030,00251948,00009785,001024,000,000,00016384
029,00000000,00338765,030,00250889,00009756,001024,000,000,00016384
030,00000000,00343247,030,00253527,00009985,001024,000,000,00016384
031,00000000,00335728,030,00247311,00009672,001024,000,000,00016384
000,00000000,00610298,030,00465713,00019024,001024,001,000,00016384
001,00000000,00654505,030,00495017,00020519,001024,001,000,00016384
002,00000000,00679642,030,00515484,00021422,001024,001,000,00016384
003,00000000,00630100,030,00466724,00019701,001024,001,000,00016384
004,00000000,00638088,030,00481568,00019935,001024,001,000,00016384
005,00000000,00641947,030,00478427,00019957,001024,001,000,00016384
006,00000000,00648212,030,00495860,00020357,001024,001,000,00016384
007,00000000,00637264,030,00486699,00020055,001024,001,000,00016384
008,00000000,00654157,030,00502566,00020643,001024,001,000,00016384
009,00000000,00646761,030,00488148,00020191,001024,001,000,00016384
010,00000000,00641011,030,00491291,00020016,001024,001,000,00016384
011,00000000,00622486,030,00465547,00019821,001024,001,000,00016384
012,00000000,00617437,030,00461421,00019406,001024,001,000,00016384
013,00000000,00652572,030,00502957,00020652,001024,001,000,00016384
014,00000000,00626142,030,00473402,00019540,001024,001,000,00016384
015,00000000,00643148,030,00495427,00020239,001024,001,000,00016384
016,00000000,00615024,030,00468075,00019314,001024,001,000,00016384
017,00000000,00651224,030,00495762,00020440,001024,001,000,00016384
018,00000000,00633055,030,00474312,00019772,001024,001,000,00016384
019,00000000,00661457,030,00507926,00020295,001024,001,000,00016384
020,00000000,00633886,030,00476789,00019624,001024,001,000,00016384
021,00000000,00657805,030,00497496,00020764,001024,001,000,00016384
022,00000000,00637270,030,00481952,00019955,001024,001,000,00016384
023,00000000,00647437,030,00502825,00020608,001024,001,000,00016384
024,00000000,00624737,030,00471620,00019477,001024,001,000,00016384
025,00000000,00644457,030,00486280,00019965,001024,001,000,00016384
026,00000000,00631710,030,00479169,00019823,001024,001,000,00016384
027,00000000,00639911,030,00482612,00020076,001024,001,000,00016384
028,00000000,00627763,030,00482508,00019767,001024,001,000,00016384
029,00000000,00646489,030,00497171,00020184,001024,001,000,00016384
030,00000000,00642443,030,00481671,00020038,001024,001,000,00016384
031,00000000,00657468,030,00498472,00020370,001024,001,000,00016384
000,00000000,00931259,030,00730129,00030695,001024,002,000,00016384
001,00000000,00980007,030,00800106,00032167,001024,002,000,00016384
002,00000000,00930238,030,00729067,00030622,001024,002,000,00016384
003,00000000,00968900,030,00789830,00031895,001024,002,000,00016384
004,00000000,00926518,030,00727148,00030528,001024,002,000,00016384
005,00000000,00966395,030,00783213,00032023,001024,002,000,00016384
006,00000000,00926962,030,00727432,00030421,001024,002,000,00016384
007,00000000,00936444,030,00734398,00030838,001024,002,000,00016384
008,00000000,00974200,030,00799006,00032003,001024,002,000,00016384
009,00000000,00979399,030,00787351,00032192,001024,002,000,00016384
010,00000000,00924134,030,00732545,00030379,001024,002,000,00016384
011,00000000,00972840,030,00786894,00032190,001024,002,000,00016384
012,00000000,00918890,030,00732810,00030545,001024,002,000,00016384
013,00000000,00927740,030,00731252,00030413,001024,002,000,00016384
014,00000000,00965102,030,00781188,00031834,001024,002,000,00016384
015,00000000,00972374,030,00796641,00032247,001024,002,000,00016384
016,00000000,00985808,030,00787832,00032494,001024,002,000,00016384
017,00000000,00969912,030,00780717,00032133,001024,002,000,00016384
018,00000000,00931438,030,00720286,00030883,001024,002,000,00016384
019,00000000,00920405,030,00721715,00030308,001024,002,000,00016384
020,00000000,00926862,030,00726148,00030775,001024,002,000,00016384
021,00000000,00968493,030,00781103,00032290,001024,002,000,00016384
022,00000000,00974749,030,00786064,00032271,001024,002,000,00016384
023,00000000,00919369,030,00727004,00030251,001024,002,000,00016384
024,00000000,00921619,030,00725695,00030253,001024,002,000,00016384
025,00000000,00932840,030,00732370,00030629,001024,002,000,00016384
026,00000000,00975545,030,00784248,00032279,001024,002,000,00016384
027,00000000,00970859,030,00783179,00032008,001024,002,000,00016384
028,00000000,00978896,030,00805578,00031859,001024,002,000,00016384
029,00000000,00934802,030,00722537,00030636,001024,002,000,00016384
030,00000000,00921092,030,00713725,00030205,001024,002,000,00016384
031,00000000,00980952,030,00793064,00032137,001024,002,000,00016384
000,00000000,00391698,030,00289137,00011720,001024,003,000,00016384
001,00000000,00406862,030,00303598,00012127,001024,003,000,00016384
002,00000000,00422791,030,00314243,00012475,001024,003,000,00016384
003,00000000,00408716,030,00308944,00012155,001024,003,000,00016384
004,00000000,00420393,030,00310193,00012565,001024,003,000,00016384
005,00000000,00413398,030,00305028,00012212,001024,003,000,00016384
006,00000000,00422251,030,00318179,00012468,001024,003,000,00016384
007,00000000,00412834,030,00306973,00012125,001024,003,000,00016384
008,00000000,00403083,030,00298239,00011949,001024,003,000,00016384
009,00000000,00431228,030,00321588,00012728,001024,003,000,00016384
010,00000000,00396239,030,00292962,00011824,001024,003,000,00016384
011,00000000,00419655,030,00313942,00012408,001024,003,000,00016384
012,00000000,00407223,030,00308859,00012056,001024,003,000,00016384
013,00000000,00420260,030,00312044,00012730,001024,003,000,00016384
014,00000000,00412538,030,00302976,00012245,001024,003,000,00016384
015,00000000,00408706,030,00300002,00012151,001024,003,000,00016384
016,00000000,00424286,030,00310381,00012703,001024,003,000,00016384
017,00000000,00395653,030,00286670,00011851,001024,003,000,00016384
018,00000000,00413766,030,00304507,00012394,001024,003,000,00016384
019,00000000,00397329,030,00294522,00011713,001024,003,000,00016384
020,00000000,00418450,030,00314258,00012331,001024,003,000,00016384
021,00000000,00398660,030,00291870,00011825,001024,003,000,00016384
022,00000000,00421909,030,00308527,00012573,001024,003,000,00016384
023,00000000,00435169,030,00325926,00012787,001024,003,000,00016384
024,00000000,00421960,030,00315260,00012446,001024,003,000,00016384
025,00000000,00400444,030,00292762,00011776,001024,003,000,00016384
026,00000000,00411149,030,00303447,00012186,001024,003,000,00016384
027,00000000,00414256,030,00306060,00012311,001024,003,000,00016384
028,00000000,00405939,030,00298877,00011933,001024,003,000,00016384
029,00000000,00412587,030,00304590,00012271,001024,003,000,00016384
030,00000000,00412014,030,00302591,00012235,001024,003,000,00016384
031,00000000,00406049,030,00300031,00011991,001024,003,000,00016384
