tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000010,    0.000000,   14.430669,    0.027368,   14.392890,    0.001703,    0.037430,    0.025494,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.025468,    0.025799,    0.000164,    0.001332,    0.025169,    0.024378,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.025112,    0.025556,    0.000062,    0.001251,    0.024964,    0.024162,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.024503,    0.025493,    0.000059,    0.001291,    0.024347,    0.024127,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.025823,    0.026986,    0.000050,    0.001271,    0.025682,    0.025625,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.024851,    0.025598,    0.000052,    0.001272,    0.024702,    0.024242,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.024548,    0.025283,    0.000055,    0.001275,    0.024347,    0.023930,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.024543,    0.025181,    0.000050,    0.001279,    0.024406,    0.023830,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.024442,    0.025554,    0.000057,    0.001258,    0.024299,    0.024212,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.024831,    0.044261,    0.000050,    0.001268,    0.024685,    0.042931,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.024600,    0.025241,    0.000052,    0.001305,    0.024461,    0.023799,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.024781,    0.025515,    0.000063,    0.001253,    0.024629,    0.024177,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.025826,    0.026433,    0.000052,    0.001277,    0.025686,    0.025086,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.024633,    0.025280,    0.000050,    0.001263,    0.024498,    0.023936,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.024403,    0.025281,    0.000053,    0.001330,    0.024195,    0.023864,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.024450,    0.025228,    0.000049,    0.001259,    0.024304,    0.023896,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.024272,    0.025212,    0.000051,    0.001261,    0.024129,    0.023887,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.024517,    0.025649,    0.000050,    0.001269,    0.024373,    0.024295,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.024734,    0.025086,    0.000053,    0.001275,    0.024589,    0.023686,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.024593,    0.025261,    0.000056,    0.001264,    0.024442,    0.023918,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    1.769286,    0.029248,    1.728533,    0.001415,    0.040463,    0.027660,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.027646,    0.026178,    0.000165,    0.001053,    0.027395,    0.024988,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.025489,    0.026461,    0.000084,    0.001055,    0.025325,    0.025338,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.026011,    0.024204,    0.000046,    0.000872,    0.025898,    0.023265,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.023987,    0.024258,    0.000052,    0.000928,    0.023861,    0.023264,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.028617,    0.027072,    0.000050,    0.000848,    0.028437,    0.026159,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.024132,    0.024284,    0.000045,    0.000902,    0.024014,    0.023319,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.024842,    0.025629,    0.000046,    0.001011,    0.024722,    0.024551,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.027029,    0.024835,    0.000049,    0.001254,    0.026906,    0.023513,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.026047,    0.026241,    0.000046,    0.001291,    0.025928,    0.024823,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.024272,    0.026178,    0.000064,    0.001280,    0.024135,    0.024833,         0,               0,000,000
