tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,   2718528,   42477,   12.887053,   10.000000, 9720.057617,  265.934601, 9437.031250,    2.729967,  280.593231,  260.698181,    1.768045,    0.992602,     42477,       100663296,000,000
001,   2718528,   42477,   12.815815,   10.000000, 9714.640625,  269.979309, 9429.291992,    2.558208,  282.755859,  264.907867,    1.773080,    1.001132,     42477,       100663296,000,000
002,   2718592,   42478,   12.890393,   10.000000, 9719.151367,  265.148773, 9436.312500,    2.586170,  280.424286,  260.055389,    1.668617,    0.993255,     42478,       100663296,000,000
003,   2718592,   42478,   10.692021,   10.000000, 9737.077148,  249.626022, 9474.121094,    3.059915,  260.353149,  243.673676,    2.253850,    0.991193,     42478,       100663296,000,000
004,   2718528,   42477,   12.028031,   10.000000, 9719.948242,  265.541229, 9437.257812,    2.605910,  280.250122,  260.412506,    1.768525,    0.993018,     42477,       100663296,000,000
005,   2718592,   42478,   10.940418,   10.000000, 9725.097656,  261.536377, 9449.167969,    2.706512,  273.496033,  256.247894,    1.992145,    1.001768,     42478,       100663296,000,000
006,   2718592,   42478,   10.551137,   10.000000, 9724.327148,  264.180481, 9444.872070,    2.715595,  277.025421,  258.947479,    1.655112,    1.036255,     42478,       100663296,000,000
007,   2718592,   42478,   10.638623,   10.000000, 9723.855469,  263.121887, 9443.502930,    2.677562,  277.913391,  257.929138,    5.420138,    0.998013,     42478,       100663296,000,000
008,   2718592,   42478,   10.770068,   10.000000, 9663.548828,  320.370911, 9326.032227,    2.627558,  334.659302,  314.570465,    2.142735,    0.997738,     42478,       100663296,000,000
009,   2718528,   42477,   12.303740,   10.000000, 9664.333008,  320.337006, 9324.558594,    2.717182,  337.005035,  314.752106,    2.131398,    0.996382,     42477,       100663296,000,000
010,   2718400,   42475,   10.785198,   10.000000, 9664.619141,  321.511414, 9326.235352,    2.536760,  335.616943,  315.722168,    2.285030,    0.998673,     42475,       100663296,000,000
011,   2718528,   42477,   13.083527,   10.000000, 9664.252930,  319.624298, 9326.895508,    2.608388,  334.581635,  314.147400,    2.212118,    0.994422,     42477,       100663296,000,000
012,   2718592,   42478,   13.078299,   10.000000, 9662.472656,  321.357910, 9322.868164,    2.641903,  336.849609,  315.847961,    2.116093,    1.004143,     42478,       100663296,000,000
013,   2718592,   42478,   13.204868,   10.000000, 9665.286133,  318.266754, 9327.787109,    2.879680,  334.762573,  312.537689,    2.182183,    0.996375,     42478,       100663296,000,000
014,   2718592,   42478,   11.047090,   10.000000, 9668.092773,  319.255890, 9333.070312,    2.734443,  332.272705,  313.638702,    2.097715,    0.998182,     42478,       100663296,000,000
015,   2718592,   42478,   10.793167,   10.000000, 9662.176758,  323.903870, 9318.569336,    2.776360,  340.805817,  318.312286,    2.090367,    1.017288,     42478,       100663296,000,000
000,   2725824,   42591,   10.582532,   10.000000, 9722.811523,  265.735596, 9442.971680,    2.688172,  277.406464,  260.542389,    1.766537,    0.995160,     42591,       100663296,000,001
001,   2725760,   42590,   12.905408,   10.000000, 9713.171875,  271.410950, 9425.530273,    2.736610,  285.073578,  266.157532,    1.773553,    1.005193,     42590,       100663296,000,001
002,   2725824,   42591,   12.939332,   10.000000, 9719.259766,  265.151276, 9435.498047,    2.556815,  281.344086,  260.073486,    1.667407,    1.008772,     42591,       100663296,000,001
003,   2725824,   42591,   10.713371,   10.000000, 9736.462891,  250.347687, 9473.666992,    3.915075,  260.163696,  243.532639,    2.297840,    0.994973,     42591,       100663296,000,001
004,   2725824,   42591,   10.628575,   10.000000, 9721.338867,  265.821350, 9443.026367,    2.660852,  275.881226,  260.627960,    1.768898,    0.995293,     42591,       100663296,000,001
005,   2725824,   42591,   12.928396,   10.000000, 9722.645508,  262.167175, 9444.543945,    2.726082,  275.664856,  256.860687,    1.790872,    0.994875,     42591,       100663296,000,001
006,   2725824,   42591,   12.849921,   10.000000, 9721.061523,  265.326721, 9434.405273,    2.604238,  284.220978,  260.191315,    1.663405,    1.033178,     42591,       100663296,000,001
007,   2725824,   42591,   10.608907,   10.000000, 9723.201172,  263.902222, 9442.113281,    2.797317,  278.657227,  258.592438,    5.305410,    0.997288,     42591,       100663296,000,001
008,   2725824,   42591,   10.583756,   10.000000, 9663.166992,  321.587799, 9326.208984,    2.670797,  334.370880,  315.976685,    1.868067,    0.994793,     42591,       100663296,000,001
009,   2725888,   42592,   10.625482,   10.000000, 9667.523438,  319.754547, 9331.003906,    2.639745,  334.041870,  314.541046,    1.877528,    0.997475,     42592,       100663296,000,001
010,   2725824,   42591,   12.881253,   10.000000, 9665.646484,  319.202789, 9324.975586,    3.154560,  338.194092,  313.478882,    1.969180,    1.003922,     42591,       100663296,000,001
011,   2725824,   42591,   12.920948,   10.000000, 9665.175781,  319.667938, 9327.410156,    2.809367,  335.280396,  314.280090,    1.890112,    0.995932,     42591,       100663296,000,001
012,   2725888,   42592,   10.629525,   10.000000, 9666.617188,  320.514709, 9331.491211,    2.568032,  332.678009,  315.379822,    1.786915,    1.006818,     42592,       100663296,000,001
013,   2725824,   42591,   12.940927,   10.000000, 9667.276367,  317.176849, 9332.638672,    2.682985,  332.184021,  311.931854,    1.841742,    0.998398,     42591,       100663296,000,001
014,   2725824,   42591,   12.908327,   10.000000, 9669.194336,  317.115479, 9334.449219,    2.917423,  332.288849,  311.624146,    1.795607,    0.997282,     42591,       100663296,000,001
015,   2725824,   42591,   10.588427,   10.000000, 9663.417969,  323.373688, 9319.930664,    2.579528,  340.988495,  318.283386,    1.796183,    1.020615,     42591,       100663296,000,001
000,   2736960,   42765,   10.540631,   10.000000, 9722.999023,  265.631714, 9443.420898,    2.685672,  277.212250,  260.491943,    1.703908,    1.001783,     42765,       100663296,000,002
001,   2736896,   42764,   10.566932,   10.000000, 9715.100586,  271.858185, 9429.746094,    3.576335,  283.003387,  265.826691,    1.716050,    1.009018,     42764,       100663296,000,002
002,   2736960,   42765,   10.626585,   10.000000, 9721.240234,  265.556366, 9443.549805,    2.622698,  275.322998,  260.483337,    1.610578,    0.999658,     42765,       100663296,000,002
003,   2736896,   42764,   10.699743,   10.000000, 9736.026367,  250.743607, 9471.508789,    3.055393,  261.972778,  244.818741,    2.205190,    0.997298,     42764,       100663296,000,002
004,   2736896,   42764,   13.000590,   10.000000, 9716.948242,  267.765961, 9429.128906,    2.684110,  285.395874,  262.609863,    1.717282,    0.998833,     42764,       100663296,000,002
005,   2736960,   42765,   10.630009,   10.000000, 9724.572266,  262.562225, 9450.207031,    2.732858,  271.990387,  257.305115,    1.941413,    0.998778,     42765,       100663296,000,002
006,   2736960,   42765,   10.591570,   10.000000, 9723.315430,  265.301971, 9444.215820,    2.530833,  276.724335,  260.296417,    1.601898,    1.037183,     42765,       100663296,000,002
007,   2736960,   42765,   12.983825,   10.000000, 9718.860352,  265.843292, 9433.419922,    2.642008,  283.053558,  260.731781,    5.266427,    1.001982,     42765,       100663296,000,002
008,   2736960,   42765,   10.549175,   10.000000, 9662.427734,  322.544312, 9324.148438,    2.685385,  335.750214,  316.975830,    1.818432,    0.996607,     42765,       100663296,000,002
009,   2736960,   42765,   10.565311,   10.000000, 9666.018555,  321.342712, 9327.123047,    2.635192,  336.305786,  316.205505,    1.888208,    1.002253,     42765,       100663296,000,002
010,   2736960,   42765,   10.589980,   10.000000, 9665.045898,  322.221283, 9327.426758,    2.562277,  335.214417,  317.144714,    1.902547,    1.001805,     42765,       100663296,000,002
011,   2736960,   42765,   12.869244,   10.000000, 9663.496094,  321.474091, 9322.629883,    3.092757,  338.453918,  315.880493,    1.780200,    0.999772,     42765,       100663296,000,002
012,   2736960,   42765,   10.654112,   10.000000, 9665.616211,  321.517273, 9329.750977,    2.505047,  333.482147,  316.497589,    1.696237,    1.005537,     42765,       100663296,000,002
013,   2736960,   42765,   13.123437,   10.000000, 9665.121094,  319.199799, 9327.489258,    2.652150,  335.245453,  314.056793,    1.766827,    1.002200,     42765,       100663296,000,002
014,   2736960,   42765,   10.533960,   10.000000, 9668.051758,  320.729248, 9332.637695,    2.873978,  333.019104,  315.344940,    1.716220,    1.000962,     42765,       100663296,000,002
