tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00583389,010,00352364,00017550,00015241,001024,000,000,00016384,00294035,02,0000000033466126,00000000
001,00000000,00634962,010,00389508,00019275,00017316,001024,000,000,00016384,00319626,02,0000000027070092,00000000
002,00000000,00591762,010,00360105,00017568,00015240,001024,000,000,00016384,00297574,02,0000000023808982,00000000
003,00000000,00633955,010,00388002,00018981,00016971,001024,000,000,00016384,00318641,02,0000000024651432,00000000
004,00000000,00582937,010,00355031,00017373,00016631,001024,000,000,00016384,00292934,02,0000000028397424,00000000
005,00000000,00632647,010,00386766,00018965,00017077,001024,000,000,00016384,00318160,02,0000000024461995,00000000
006,00000000,00588031,010,00357183,00017319,00015040,001024,000,000,00016384,00295769,02,0000000026891918,00000000
007,00000000,00634592,010,00392090,00018925,00016971,001024,000,000,00016384,00320001,02,0000000027200889,00000000
008,00000000,00581913,010,00352661,00017356,00015064,001024,000,000,00016384,00292767,02,0000000027956124,00000000
009,00000000,00635734,010,00394387,00018962,00017019,001024,000,000,00016384,00320077,02,0000000025327734,00000000
010,00000000,00586769,010,00353882,00017424,00015217,001024,000,000,00016384,00295196,02,0000000025332818,00000000
011,00000000,00633716,010,00390765,00018814,00016950,001024,000,000,00016384,00318897,02,0000000024349439,00000000
012,00000000,00581682,010,00352142,00017221,00014895,001024,000,000,00016384,00292501,02,0000000026977273,00000000
013,00000000,00631709,010,00390555,00018948,00016994,001024,000,000,00016384,00318425,02,0000000024024058,00000000
014,00000000,00585793,010,00354348,00017429,00015117,001024,000,000,00016384,00294774,02,0000000027600230,00000000
015,00000000,00637214,010,00390898,00019023,00017133,001024,000,000,00016384,00320794,02,0000000023134606,00000000
016,00000000,00587834,010,00353665,00017454,00015174,001024,000,000,00016384,00295542,02,0000000026338210,00000000
017,00000000,00636101,010,00393947,00018891,00017011,001024,000,000,00016384,00321061,02,0000000026828249,00000000
018,00000000,00586836,010,00353411,00017634,00015344,001024,000,000,00016384,00294647,02,0000000025364699,00000000
019,00000000,00637030,010,00392574,00019011,00017180,001024,000,000,00016384,00320852,02,0000000025272328,00000000
020,00000000,00587225,010,00355835,00017341,00015136,001024,000,000,00016384,00295411,02,0000000027803627,00000000
021,00000000,00635651,010,00393709,00019152,00017366,001024,000,000,00016384,00320448,02,0000000025002219,00000000
022,00000000,00585020,010,00354800,00017468,00015216,001024,000,000,00016384,00294791,02,0000000028173080,00000000
023,00000000,00634950,010,00391144,00018942,00017054,001024,000,000,00016384,00319488,02,0000000026375875,00000000
024,00000000,00585807,010,00356475,00017378,00015122,001024,000,000,00016384,00294974,02,0000000027539846,00000000
025,00000000,00634468,010,00390957,00018742,00017022,001024,000,000,00016384,00319322,02,0000000025389926,00000000
026,00000000,00585184,010,00352413,00017498,00015282,001024,000,000,00016384,00294292,02,0000000026964234,00000000
027,00000000,00637763,010,00392168,00019231,00017219,001024,000,000,00016384,00321243,02,0000000023711744,00000000
028,00000000,00586423,010,00356277,00017512,00015299,001024,000,000,00016384,00295196,02,0000000026574447,00000000
029,00000000,00638417,010,00393388,00019208,00017311,001024,000,000,00016384,00320776,02,0000000024119473,00000000
030,00000000,00587138,010,00354496,00017366,00015112,001024,000,000,00016384,00295465,02,0000000025766599,00000000
031,00000000,00640119,010,00391435,00018883,00016917,001024,000,000,00016384,00322119,02,0000000024667729,00000000
000,00000000,00673887,010,00451211,00018654,00016414,001024,001,000,00016384,00338534,02,0000000028647711,00000000
001,00000000,00703758,010,00480958,00019659,00018264,001024,001,000,00016384,00354002,02,0000000023052118,00000000
002,00000000,00680765,010,00458448,00018768,00016497,001024,001,000,00016384,00342428,02,0000000022295290,00000000
003,00000000,00707469,010,00484199,00019437,00017969,001024,001,000,00016384,00355597,02,0000000023874770,00000000
004,00000000,00673992,010,00449598,00018655,00016457,001024,001,000,00016384,00339145,02,0000000022389049,00000000
005,00000000,00705739,010,00480497,00019643,00018265,001024,001,000,00016384,00355051,02,0000000020929116,00000000
006,00000000,00672760,010,00451332,00018850,00016684,001024,001,000,00016384,00338256,02,0000000023130769,00000000
007,00000000,00706319,010,00481428,00019268,00017912,001024,001,000,00016384,00355019,02,0000000022638187,00000000
008,00000000,00672709,010,00448793,00018643,00016471,001024,001,000,00016384,00338330,02,0000000022347047,00000000
009,00000000,00703152,010,00481813,00019478,00018099,001024,001,000,00016384,00353954,02,0000000024783070,00000000
010,00000000,00673614,010,00452089,00018637,00016382,001024,001,000,00016384,00338804,02,0000000023563721,00000000
011,00000000,00705234,010,00482776,00019470,00018106,001024,001,000,00016384,00355072,02,0000000023905988,00000000
012,00000000,00672821,010,00449622,00018689,00016490,001024,001,000,00016384,00338186,02,0000000023963604,00000000
013,00000000,00705155,010,00479931,00019799,00018495,001024,001,000,00016384,00354561,02,0000000024764562,00000000
014,00000000,00671255,010,00450360,00018685,00016534,001024,001,000,00016384,00337784,02,0000000023394272,00000000
015,00000000,00705231,010,00482089,00019392,00018176,001024,001,000,00016384,00354869,02,0000000024200753,00000000
016,00000000,00673050,010,00452644,00018548,00016339,001024,001,000,00016384,00338354,02,0000000026696756,00000000
017,00000000,00703894,010,00481420,00019460,00017896,001024,001,000,00016384,00354142,02,0000000024293843,00000000
018,00000000,00672148,010,00451536,00018497,00016318,001024,001,000,00016384,00338319,02,0000000025072026,00000000
019,00000000,00702239,010,00480988,00019462,00017896,001024,001,000,00016384,00353497,02,0000000024754366,00000000
020,00000000,00671858,010,00451058,00018552,00016347,001024,001,000,00016384,00337549,02,0000000023549960,00000000
021,00000000,00702650,010,00483156,00019331,00017744,001024,001,000,00016384,00354312,02,0000000024654890,00000000
022,00000000,00672200,010,00449060,00018535,00017716,001024,001,000,00016384,00337696,02,0000000023832301,00000000
023,00000000,00703723,010,00478357,00019302,00017698,001024,001,000,00016384,00353521,02,0000000022572991,00000000
024,00000000,00672685,010,00450531,00018450,00016261,001024,001,000,00016384,00338358,02,0000000024652778,00000000
025,00000000,00701196,010,00482312,00019429,00017933,001024,001,000,00016384,00352802,02,0000000024043750,00000000
026,00000000,00673624,010,00449559,00018537,00016342,001024,001,000,00016384,00338276,02,0000000025242551,00000000
027,00000000,00708107,010,00481630,00019384,00017823,001024,001,000,00016384,00355973,02,0000000022461670,00000000
028,00000000,00674650,010,00452688,00018575,00016446,001024,001,000,00016384,00339126,02,0000000021372219,00000000
029,00000000,00707397,010,00483413,00019579,00018072,001024,001,000,00016384,00356346,02,0000000023671237,00000000
030,00000000,00673371,010,00451536,00018879,00016604,001024,001,000,00016384,00338853,02,0000000022688449,00000000
031,00000000,00706015,010,00480821,00019365,00017884,001024,001,000,00016384,00355654,02,0000000022891821,00000000
000,00000000,00210004,010,00158989,00004015,00003698,001024,002,000,00016384,00105737,02,0000000005458160,00000000
001,00000000,00216081,010,00160179,00003957,00003424,001024,002,000,00016384,00108378,02,0000000005740962,00000000
002,00000000,00209751,010,00155544,00004039,00003753,001024,002,000,00016384,00105400,02,0000000004927543,00000000
003,00000000,00215999,010,00159440,00004011,00003487,001024,002,000,00016384,00107981,02,0000000005432297,00000000
004,00000000,00209297,010,00156832,00003947,00003684,001024,002,000,00016384,00105193,02,0000000006502260,00000000
005,00000000,00209656,010,00155572,00003971,00003650,001024,002,000,00016384,00105267,02,0000000005309503,00000000
006,00000000,00215577,010,00160477,00004030,00003490,001024,002,000,00016384,00108259,02,0000000005543771,00000000
007,00000000,00215548,010,00159713,00004059,00003513,001024,002,000,00016384,00107669,02,0000000005402469,00000000
008,00000000,00209437,010,00157353,00003959,00003683,001024,002,000,00016384,00105165,02,0000000005330929,00000000
009,00000000,00215874,010,00158814,00004176,00003649,001024,002,000,00016384,00107914,02,0000000005871275,00000000
010,00000000,00209738,010,00154658,00004036,00003758,001024,002,000,00016384,00105140,02,0000000005230927,00000000
011,00000000,00215621,010,00159317,00004052,00003542,001024,002,000,00016384,00107849,02,0000000005707458,00000000
012,00000000,00209207,010,00154881,00004054,00003877,001024,002,000,00016384,00104778,02,0000000005468757,00000000
013,00000000,00215192,010,00159970,00004164,00003634,001024,002,000,00016384,00108082,02,0000000005406625,00000000
014,00000000,00209366,010,00154680,00003872,00003644,001024,002,000,00016384,00105178,02,0000000005457866,00000000
015,00000000,00215134,010,00161976,00003984,00003498,001024,002,000,00016384,00107670,02,0000000005706669,00000000
016,00000000,00215738,010,00159149,00004112,00003589,001024,002,000,00016384,00108267,02,0000000005945855,00000000
017,00000000,00215510,010,00160731,00004031,00003549,001024,002,000,00016384,00107754,02,0000000005792145,00000000
018,00000000,00215059,010,00160421,00004049,00003581,001024,002,000,00016384,00108190,02,0000000005968968,00000000
019,00000000,00214798,010,00160295,00004131,00003565,001024,002,000,00016384,00107905,02,0000000006729600,00000000
020,00000000,00215069,010,00161624,00004052,00003531,001024,002,000,00016384,00108054,02,0000000005703593,00000000
021,00000000,00215359,010,00161725,00004001,00003456,001024,002,000,00016384,00108096,02,0000000005671270,00000000
022,00000000,00215245,010,00160560,00004060,00003526,001024,002,000,00016384,00107905,02,0000000005559464,00000000
023,00000000,00209567,010,00155174,00003994,00003689,001024,002,000,00016384,00105066,02,0000000005445964,00000000
024,00000000,00209085,010,00156560,00004020,00003739,001024,002,000,00016384,00104788,02,0000000005699815,00000000
025,00000000,00209526,010,00154982,00004047,00003848,001024,002,000,00016384,00105213,02,0000000005376619,00000000
026,00000000,00208969,010,00155194,00003904,00003630,001024,002,000,00016384,00105363,02,0000000005514660,00000000
027,00000000,00209706,010,00154855,00004016,00003736,001024,002,000,00016384,00104794,02,0000000004938188,00000000
028,00000000,00209195,010,00154383,00004055,00003674,001024,002,000,00016384,00104694,02,0000000005826565,00000000
029,00000000,00209819,010,00153345,00003984,00003563,001024,002,000,00016384,00105093,02,0000000005185017,00000000
030,00000000,00209139,010,00156344,00003916,00003657,001024,002,000,00016384,00104758,02,0000000005222433,00000000
031,00000000,00215093,010,00160790,00004149,00003655,001024,002,000,00016384,00107952,02,0000000006196017,00000000
000,00000000,00046395,010,00030204,00000781,00000715,001024,003,000,00016384,00023312,02,0000000003367223,00000000
001,00000000,00046100,010,00030123,00000837,00000695,001024,003,000,00016384,00023082,02,0000000005809161,00000000
002,00000000,00046422,010,00030231,00000782,00000710,001024,003,000,00016384,00023239,02,0000000003464796,00000000
003,00000000,00046145,010,00030105,00000818,00000679,001024,003,000,00016384,00023224,02,0000000003486804,00000000
