lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000310,0000030,0001012,0060214,0024446,0059833,0000053,001024,000,000,16384
0000000,0001281,0000652,0001021,0077716,0034996,0077486,0000296,001024,000,000,16384
