lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0006703,0000531,0000060,0001005,0005040,0005821,0012263,001024,001,000,0512
0010450,0011138,0001183,0001284,0007284,0008616,0017623,001024,001,000,0512
0007504,0000511,0000060,0001006,0005239,0006663,0013285,001024,002,000,0512
0011171,0013275,0001383,0001308,0007724,0009558,0018635,001024,002,000,0512
0007114,0000521,0000060,0001005,0005170,0006242,0012854,001024,003,000,0512
0010801,0012181,0001302,0001302,0008275,0009408,0018756,001024,003,000,0512
0007624,0000551,0000080,0001006,0005310,0006733,0013485,001024,004,000,0512
0014237,0012464,0001383,0001296,0009137,0012043,0023314,001024,004,000,0512
0006923,0000521,0000060,0001005,0005250,0006282,0012734,001024,001,001,0512
0010009,0011733,0001253,0001289,0007584,0008526,0017483,001024,001,001,0512
0007084,0000491,0000060,0001005,0005269,0006322,0012925,001024,002,001,0512
0010129,0011765,0001403,0001282,0007805,0008656,0017673,001024,002,001,0512
0007124,0000571,0000080,0001006,0005330,0006372,0013044,001024,003,001,0512
0012954,0012056,0001403,0001275,0009297,0010359,0022131,001024,003,001,0512
0006652,0000521,0000060,0001005,0005140,0005871,0012334,001024,004,001,0512
0010810,0011965,0001253,0001330,0008406,0008987,0019025,001024,004,001,0512
0006893,0000501,0000060,0001005,0005230,0006262,0012684,001024,001,002,0512
0010410,0012190,0001383,0001289,0007745,0008696,0018124,001024,001,002,0512
0006983,0000521,0000060,0001005,0005250,0006292,0012804,001024,002,002,0512
0010059,0012554,0001213,0001287,0007694,0008647,0017453,001024,002,002,0512
0007103,0000571,0000071,0001006,0005320,0006372,0013014,001024,003,002,0512
0012614,0012086,0001422,0001272,0008937,0010219,0021751,001024,003,002,0512
0006642,0000521,0000060,0001005,0005149,0005871,0012324,001024,004,002,0512
0010941,0012679,0001232,0001345,0008446,0009007,0019417,001024,004,002,0512
