tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000,     35055,   35055,    0.530991,   30.000000,22295.792969,  206.103638,22113.978516,   32.945457,  179.047379,  170.811279,     35055,               0,000,000
001,     35055,   35055,    0.333206,   30.000000,22287.761719,  214.379303,22082.218750,   31.370134,  200.451416,  180.280945,     35055,               0,000,000
002,     35054,   35054,    0.330800,   30.000000,22292.537109,  209.551605,22107.187500,   30.534645,  182.790527,  177.234116,     35054,               0,000,000
003,     35054,   35054,    0.548993,   30.000000,22256.339844,  245.358459,22039.507812,   36.315022,  214.004272,  206.665298,     35054,               0,000,000
004,     35054,   35054,    0.328927,   30.000000,22294.193359,  207.865906,22107.253906,   29.906382,  184.204514,  176.214279,     35054,               0,000,000
005,     35054,   35054,    0.331573,   30.000000,22295.167969,  206.979202,22109.857422,   29.407738,  182.808426,  175.806534,     35054,               0,000,000
006,     35055,   35055,    0.334745,   30.000000,22294.648438,  207.620102,22108.900391,   29.367998,  183.411057,  176.499039,     35055,               0,000,000
007,     35054,   35054,    0.330494,   30.000000,22291.886719,  210.197815,22105.056641,   30.577385,  184.463898,  177.863113,     35054,               0,000,000
008,     35055,   35055,    0.628233,   30.000000,22261.007812,  240.816437,22047.882812,   36.084423,  210.454559,  202.450119,     35055,               0,000,000
009,     35054,   35054,    0.336297,   30.000000,22270.714844,  231.213837,22055.958984,   31.019384,  211.703659,  198.314835,     35054,               0,000,000
010,     35055,   35055,    0.347388,   30.000000,22292.171875,  210.108185,22103.771484,   30.430708,  185.734238,  177.920776,     35055,               0,000,000
011,     35054,   35054,    0.334798,   30.000000,22282.015625,  219.905106,22082.589844,   31.238295,  196.658981,  186.021942,     35054,               0,000,000
012,     35055,   35055,    0.327468,   30.000000,22295.660156,  206.353546,22111.785156,   29.973665,  181.405106,  174.598938,     35055,               0,000,000
013,     35054,   35054,    0.328901,   30.000000,22290.849609,  211.214996,22102.408203,   30.013268,  185.725906,  179.417404,     35054,               0,000,000
014,     35054,   35054,    0.329519,   30.000000,22295.074219,  206.878433,22109.855469,   29.939699,  182.634598,  175.191742,     35054,               0,000,000
015,     35054,   35054,    0.352475,   30.000000,22294.869141,  207.071213,22110.523438,   29.832262,  181.788544,  175.423721,     35054,               0,000,000
016,     59106,   59106,    0.670386,   30.000000,22064.039062,  434.489594,21661.917969,   60.676651,  393.166199,  367.998840,     59106,               0,000,000
017,     59106,   59106,    0.688905,   30.000000,21993.283203,  505.442841,21563.775391,   85.416481,  420.923615,  412.517670,     59106,               0,000,000
018,     59106,   59106,    0.566743,   30.000000,22094.650391,  404.181763,21728.156250,   52.767311,  362.958557,  348.479187,     59106,               0,000,000
019,     59106,   59106,    0.556185,   30.000000,22093.212891,  405.668518,21725.798828,   52.636318,  363.915405,  350.074036,     59106,               0,000,000
020,     59106,   59106,    0.947053,   30.000000,22096.916016,  401.450775,21733.402344,   54.153358,  359.972839,  343.993561,     59106,               0,000,000
021,     59106,   59106,    0.554566,   30.000000,22097.093750,  401.655029,21731.449219,   52.664295,  362.319275,  345.963745,     59106,               0,000,000
022,     59106,   59106,    0.570456,   30.000000,22093.503906,  405.306030,21726.601562,   57.707424,  363.301666,  343.739655,     59106,               0,000,000
023,     59106,   59106,    0.677737,   30.000000,22016.412109,  482.392914,21608.445312,   80.441330,  403.218719,  397.816071,     59106,               0,000,000
024,     59106,   59106,    0.563114,   30.000000,22096.402344,  402.651917,21729.109375,   52.469910,  362.381165,  346.867432,     59106,               0,000,000
025,     59105,   59105,    0.575302,   30.000000,22096.500000,  401.856049,21732.671875,   53.192619,  360.268250,  345.738495,     59105,               0,000,000
026,     59105,   59105,    0.650728,   30.000000,22095.750000,  403.078949,21727.828125,   52.728664,  364.000854,  347.319641,     59105,               0,000,000
